,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",2200,0.037338,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",4400,0.038917,200.0,11,-1467.388169,-1717.212342,-1204.207667,164.569241
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",6600,0.038227,200.0,11,-1396.967175,-1731.63494,-879.525839,304.531382
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",8800,0.037464,200.0,11,-1099.963326,-1405.125161,-746.069899,225.106905
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",11000,0.036401,200.0,11,-1139.847836,-1868.195311,-803.100115,289.683133
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",13200,0.03619,200.0,11,-1090.563078,-1764.453808,-766.442783,293.876362
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",15400,0.035597,200.0,11,-1365.393937,-1783.051645,-757.493187,365.620714
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",17600,0.038105,200.0,11,-1287.662232,-1686.700614,-947.85047,267.462573
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",19800,0.037131,200.0,11,-1187.957628,-1782.776678,-869.041262,258.490091
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",22000,0.035967,200.0,11,-1292.22735,-1613.609451,-930.953153,211.249073
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",24200,0.035313,200.0,11,-1265.176399,-1797.883197,-1005.13804,273.188329
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, no normalization)",26400,0.035467,200.0,11,-1281.784617,-1856.06311,-797.356153,317.645812
