,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",2200,0.037223,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",4400,0.036616,200.0,11,-1465.74579,-1716.539763,-1201.274947,165.301003
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",6600,0.038667,200.0,11,-1387.512502,-1729.510301,-791.736204,319.255732
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",8800,0.038641,200.0,11,-1107.374681,-1404.203494,-757.467117,218.66807
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",11000,0.036574,200.0,11,-1161.032274,-1869.152584,-860.347509,281.249949
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",13200,0.036251,200.0,11,-1055.388106,-1765.069625,-737.929862,320.695381
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",15400,0.035892,200.0,11,-1340.156485,-1775.982091,-756.91854,381.886577
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",17600,0.036141,200.0,11,-1265.568869,-1674.812888,-824.510708,268.677167
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",19800,0.039013,200.0,11,-1131.703946,-1767.028503,-857.130734,270.039532
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",22000,0.037372,200.0,11,-1233.187968,-1571.889782,-936.567178,219.231403
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",24200,0.035993,200.0,11,-1186.804107,-1771.214998,-887.988973,295.50047
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",26400,0.035514,200.0,11,-1231.56547,-1842.607975,-837.995676,298.536734
