,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",2200,0.039895,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",4400,0.039981,200.0,11,-1441.111558,-1704.71896,-1175.275263,170.773083,1
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",6600,0.038395,200.0,11,-1349.323664,-1698.962952,-884.736371,310.042328,2
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",8800,0.039149,200.0,11,-1070.52599,-1330.270034,-747.986956,189.399427,3
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",11000,0.039063,200.0,11,-1078.030445,-1864.29941,-635.460776,298.879284,4
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",13200,0.041471,200.0,11,-1039.093354,-1699.401548,-747.909502,276.365831,5
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",15400,0.040629,200.0,11,-1309.565385,-1696.471217,-834.77156,337.71646,6
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",17600,0.037664,200.0,11,-1187.255409,-1576.167492,-865.467459,239.096987,7
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",19800,0.042036,200.0,11,-1072.623788,-1603.66807,-875.866173,221.471513,8
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",22000,0.041234,200.0,11,-1130.661567,-1454.681629,-753.803137,239.30486,9
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",24200,0.038707,200.0,11,-1134.103374,-1615.572795,-891.082335,246.005566,10
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",26400,0.040721,200.0,11,-1120.893883,-1771.051026,-739.084739,317.06495,11
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",28600,0.047359,200.0,11,-1209.119726,-1656.912972,-758.796809,301.822331,12
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",30800,0.040147,200.0,11,-1010.639723,-1620.238945,-745.702067,235.586262,13
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",33000,0.037725,200.0,11,-1075.274563,-1429.683665,-801.944156,217.52709,14
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",35200,0.03884,200.0,11,-1037.723142,-1685.275832,-791.18923,241.888654,15
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",37400,0.041056,200.0,11,-975.604155,-1599.075649,-513.821783,292.172026,16
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",39600,0.039424,200.0,11,-993.615396,-1308.294814,-768.216252,151.588349,17
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",41800,0.03755,200.0,11,-1068.64063,-1392.570229,-756.272286,216.605725,18
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",44000,0.041972,200.0,11,-1039.971678,-1363.900709,-819.264368,180.656348,19
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",46200,0.037002,200.0,11,-1066.866971,-1329.749842,-749.119895,168.298391,20
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",48400,0.039243,200.0,11,-986.862334,-1319.009383,-761.053333,158.926958,21
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",50600,0.036931,200.0,11,-995.228333,-1227.857916,-768.609632,142.412108,22
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",52800,0.036527,200.0,11,-1040.642675,-1413.220791,-790.192117,184.474091,23
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",55000,0.036634,200.0,11,-913.709409,-1119.393333,-757.203792,111.06468,24
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",57200,0.039514,200.0,11,-993.395837,-1357.308056,-641.35228,234.531784,25
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",59400,0.037005,200.0,11,-1000.122833,-1330.412305,-744.689727,218.815405,26
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",61600,0.040519,200.0,11,-906.189794,-1238.516203,-746.19065,174.254717,27
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",63800,0.037878,200.0,11,-1113.192214,-1551.863656,-791.566407,197.81914,28
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",66000,0.038754,200.0,11,-959.901711,-1326.531314,-753.02977,153.4082,29
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",68200,0.038542,200.0,11,-1003.442008,-1401.287084,-746.965228,189.615423,30
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",70400,0.037591,200.0,11,-928.576461,-1210.234399,-750.69096,124.770727,31
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",72600,0.037687,200.0,11,-970.817799,-1335.91666,-771.47742,156.17327,32
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",74800,0.0384,200.0,11,-956.529309,-1095.83324,-628.778433,116.77784,33
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",77000,0.038967,200.0,11,-968.530657,-1213.264596,-761.349109,113.645166,34
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",79200,0.039372,200.0,11,-968.396429,-1567.506342,-636.824754,250.848613,35
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",81400,0.039749,200.0,11,-968.143975,-1311.598588,-730.733736,192.408351,36
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",83600,0.038367,200.0,11,-971.75658,-1175.071733,-641.710977,166.174651,37
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",85800,0.039616,200.0,11,-882.708919,-1176.4485,-639.447647,162.981476,38
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",88000,0.038733,200.0,11,-947.947501,-1145.908824,-758.66102,118.285904,39
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",90200,0.037595,200.0,11,-1015.463089,-1286.203706,-744.660533,188.96099,40
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",92400,0.039008,200.0,11,-903.078137,-1098.673846,-701.08436,133.502367,41
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",94600,0.039546,200.0,11,-900.134378,-1077.987664,-747.201322,116.107222,42
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",96800,0.0375,200.0,11,-893.693152,-1014.692374,-685.070771,103.258564,43
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",99000,0.037124,200.0,11,-839.877797,-993.626586,-665.704797,96.34075,44
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",101200,0.036869,200.0,11,-827.164156,-964.351,-629.96912,98.968662,45
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",103400,0.039592,200.0,11,-820.785456,-1146.885313,-626.805907,162.748366,46
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",105600,0.037456,200.0,11,-826.986699,-996.236716,-655.540509,91.110298,47
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",107800,0.037797,200.0,11,-783.361572,-869.236796,-613.939479,80.420499,48
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",110000,0.038512,200.0,11,-788.850463,-1013.441826,-630.35333,130.911185,49
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",112200,0.040157,200.0,11,-774.949917,-972.944309,-634.418642,93.447674,50
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",114400,0.038607,200.0,11,-737.179079,-1025.90364,-613.443832,116.923083,51
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",116600,0.03793,200.0,11,-739.260804,-993.426698,-503.561913,168.325389,52
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",118800,0.03836,200.0,11,-741.730493,-937.220007,-626.256294,91.951213,53
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",121000,0.040326,200.0,11,-736.192206,-940.872204,-607.597802,113.398375,54
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",123200,0.038273,200.0,11,-753.787686,-905.700348,-619.718726,98.195842,55
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",125400,0.037655,200.0,11,-710.028826,-1083.406862,-495.131301,159.598179,56
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",127600,0.037977,200.0,11,-731.685371,-1021.921366,-628.526791,134.213441,57
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",129800,0.039421,200.0,11,-740.776096,-1046.560254,-544.946674,141.210254,58
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",132000,0.038388,200.0,11,-746.263133,-880.694764,-624.053644,95.885411,59
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",134200,0.037446,200.0,11,-655.643561,-879.575923,-378.97743,132.127675,60
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",136400,0.037564,200.0,11,-678.098718,-1019.103804,-497.689893,125.417475,61
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",138600,0.038773,200.0,11,-638.359167,-997.90852,-386.354322,170.962808,62
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",140800,0.039009,200.0,11,-641.16072,-807.507945,-506.776592,95.969554,63
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",143000,0.037204,200.0,11,-624.476065,-780.492642,-503.139902,103.406477,64
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",145200,0.037815,200.0,11,-629.490776,-762.880584,-492.331122,102.204357,65
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",147400,0.038182,200.0,11,-583.044907,-848.590823,-381.490325,137.630925,66
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",149600,0.039803,200.0,11,-551.432104,-776.740057,-379.350616,129.679293,67
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",151800,0.037959,200.0,11,-572.796727,-815.101,-377.518012,157.090526,68
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",154000,0.038592,200.0,11,-564.107341,-839.176388,-379.588446,154.581731,69
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",156200,0.037294,200.0,11,-495.002761,-761.788122,-261.907196,137.69941,70
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",158400,0.040739,200.0,11,-435.701048,-517.845962,-265.917137,79.145027,71
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",160600,0.03724,200.0,11,-292.861261,-504.116953,-135.120339,117.12053,72
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",162800,0.038392,200.0,11,-409.080413,-642.994285,-255.238959,97.374717,73
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",165000,0.036636,200.0,11,-322.487665,-850.919155,-2.130126,205.329637,74
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",167200,0.039297,200.0,11,-375.415702,-579.336031,-124.881146,137.07062,75
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",169400,0.03797,200.0,11,-231.048053,-502.220014,-124.177866,117.434725,76
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",171600,0.036692,200.0,11,-236.057653,-522.226991,-3.884319,147.175136,77
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",173800,0.036666,200.0,11,-256.809886,-513.185525,-5.814676,143.334016,78
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",176000,0.039006,200.0,11,-303.845166,-529.359189,-130.104408,130.692629,79
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",178200,0.03744,200.0,11,-291.483332,-601.187928,-124.81539,151.496497,80
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",180400,0.036901,200.0,11,-240.242823,-726.913915,-1.603724,204.119886,81
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",182600,0.037152,200.0,11,-263.369508,-568.312204,-126.418847,176.014338,82
