,experiment,timestep,mean episodic length,mean episodic returns,std episodic returns
0,experiment,1055600,200.0,-1630.6272962116475,167.44194400472344
0,experiment,1058200,200.0,-1595.886170730177,130.6369849781304
0,experiment,1060800,200.0,-1560.0162142470601,238.81270845859655
0,experiment,1063400,200.0,-1611.2098775949432,151.08012517785411
0,experiment,1066000,200.0,-1654.3060861756844,131.6242444050094
0,experiment,1068600,200.0,-1639.4607402677102,156.18555287022207
0,experiment,1071200,200.0,-1588.743208062914,138.86287264117928
0,experiment,1073800,200.0,-1574.7874654746836,220.20971136101997
0,experiment,1076400,200.0,-1746.4399014867438,71.46579497016226
0,experiment,1079000,200.0,-1514.1320739517066,202.0330658938903
0,experiment,1081600,200.0,-1511.5495837839023,214.97200180348796
0,experiment,1084200,200.0,-1614.7431242192458,198.15744045838426
0,experiment,1086800,200.0,-1559.1050764801957,145.5122852164584
0,experiment,1089400,200.0,-1562.9877015646016,140.76958730127697
0,experiment,1092000,200.0,-1560.7767058473737,154.32171752082797
0,experiment,1094600,200.0,-1568.361967851975,163.82013031085128
0,experiment,1097200,200.0,-1575.4252475691833,236.17775398349394
0,experiment,1099800,200.0,-1591.4995660842046,202.43465774043628
0,experiment,1102400,200.0,-1508.9840779329554,156.49658306143425
0,experiment,1105000,200.0,-1513.8020859359879,183.40742239890653
0,experiment,1107600,200.0,-1594.1657472750687,164.87012401969943
0,experiment,1110200,200.0,-1618.1185345497283,217.11101074747413
0,experiment,1112800,200.0,-1481.5121081399616,220.45550982704293
0,experiment,1115400,200.0,-1633.7373188068366,188.21388528536988
0,experiment,1118000,200.0,-1472.6517145408438,237.88973861730014
0,experiment,1120600,200.0,-1465.7111473464588,247.3711436817606
0,experiment,1123200,200.0,-1609.6981923523163,173.3979912558937
0,experiment,1125800,200.0,-1518.0690144202092,162.81852100247824
0,experiment,1128400,200.0,-1535.7540900010547,148.54571935621158
0,experiment,1131000,200.0,-1602.0688024924275,179.88834210420242
0,experiment,1133600,200.0,-1622.8405654761407,190.80388950062314
0,experiment,1136200,200.0,-1588.863079862639,186.52951377467005
0,experiment,1138800,200.0,-1591.3471176862547,145.36040138669796
0,experiment,1141400,200.0,-1590.877231524632,175.74405999321442
0,experiment,1144000,200.0,-1507.092809321183,155.43967565661595
0,experiment,1146600,200.0,-1574.9006785595352,265.729675303733
0,experiment,1149200,200.0,-1573.883168511362,182.17276867414319
0,experiment,1151800,200.0,-1562.2743311420456,210.91250347676964
0,experiment,1154400,200.0,-1543.958118795466,146.67223576444826
0,experiment,1157000,200.0,-1625.0422942102236,208.6111727784581
0,experiment,1159600,200.0,-1582.3451405575527,136.44683709242952
0,experiment,1162200,200.0,-1534.9367068429076,232.25144963869937
0,experiment,1164800,200.0,-1530.7033343098437,124.40301208236559
0,experiment,1167400,200.0,-1610.631376908984,151.92023130666763
0,experiment,1170000,200.0,-1553.0666823758258,182.97785432882705
0,experiment,1172600,200.0,-1617.3955397391776,149.28203421204023
0,experiment,1175200,200.0,-1576.932929219015,112.55877591749459
0,experiment,1177800,200.0,-1632.6530854292823,158.31856509828984
0,experiment,1180400,200.0,-1582.4542093926796,118.305830263682
0,experiment,1183000,200.0,-1669.3694412813284,145.79670833098604
0,experiment,1185600,200.0,-1570.9938999184192,172.89432780307754
0,experiment,1188200,200.0,-1639.5724177929426,266.5192969691869
0,experiment,1190800,200.0,-1544.6085393668213,194.88487889041687
0,experiment,1193400,200.0,-1570.9996881233433,160.64795863683386
0,experiment,1196000,200.0,-1610.0251320206787,244.02068663713973
0,experiment,1198600,200.0,-1609.1272255692882,199.12045861727307
0,experiment,1201200,200.0,-1403.6166729698782,313.3751890372006
0,experiment,1203800,200.0,-1535.372911702922,261.04747584268847
0,experiment,1206400,200.0,-1551.4349136190597,168.25417212794778
0,experiment,1209000,200.0,-1609.778327047151,225.23270901497403
0,experiment,1211600,200.0,-1575.62331799003,119.90574173390199
0,experiment,1214200,200.0,-1542.9706508650806,196.2994573234108
0,experiment,1216800,200.0,-1549.203405221167,178.92880423169078
0,experiment,1219400,200.0,-1523.696283075369,153.79882863223574
0,experiment,1222000,200.0,-1661.9305150439145,150.66475777200435
0,experiment,1224600,200.0,-1666.3851375899444,114.17495558510774
0,experiment,1227200,200.0,-1614.4941761875828,150.0240997079818
0,experiment,1229800,200.0,-1536.6653811845,264.39183426873194
0,experiment,1232400,200.0,-1698.5027404567295,158.09252000817506
0,experiment,1235000,200.0,-1477.1046145262785,294.54799586363356
0,experiment,1237600,200.0,-1573.279352716653,214.09336334362982
0,experiment,1240200,200.0,-1586.9435274728053,204.4319312552805
0,experiment,1242800,200.0,-1737.9737327477887,97.74821789949867
0,experiment,1245400,200.0,-1677.097602149155,131.33503496852546
0,experiment,1248000,200.0,-1630.405360872749,154.32077312033093
0,experiment,1250600,200.0,-1573.6394621521301,222.406539034324
0,experiment,1253200,200.0,-1566.8200294703477,128.7765339968801
0,experiment,1255800,200.0,-1725.328492001365,150.013875785034
0,experiment,1258400,200.0,-1623.2539489934532,178.60085293226342
0,experiment,1261000,200.0,-1683.034093773116,127.8530146979421
0,experiment,1263600,200.0,-1683.353194672951,167.7917906923786
0,experiment,1266200,200.0,-1563.044772221315,260.03790801370013
0,experiment,1268800,200.0,-1573.554071768562,130.73440537686346
0,experiment,1271400,200.0,-1571.6225501449478,275.3247421307442
0,experiment,1274000,200.0,-1676.037511785335,152.86884935480583
0,experiment,1276600,200.0,-1551.1400686743477,220.75498036344493
0,experiment,1279200,200.0,-1674.800320577267,275.6618925480022
0,experiment,1281800,200.0,-1639.8023278357482,222.47092740888564
0,experiment,1284400,200.0,-1618.0545476094667,250.67590935150287
0,experiment,1287000,200.0,-1535.7344910385898,265.17185880578364
0,experiment,1289600,200.0,-1501.43290175179,281.7199769828367
0,experiment,1292200,200.0,-1557.2061097722856,179.93136063102892
0,experiment,1294800,200.0,-1540.6130734551198,245.6226484496613
0,experiment,1297400,200.0,-1604.144932552037,183.19095388825377
0,experiment,1300000,200.0,-1515.5560130281897,243.80832777140802
0,experiment,1302600,200.0,-1586.8320695489338,207.1815201551934
0,experiment,1305200,200.0,-1644.4294026055072,191.93697403784086
0,experiment,1307800,200.0,-1568.8650402021938,253.2544387723587
0,experiment,1310400,200.0,-1519.5710590491444,241.79686597464814
0,experiment,1313000,200.0,-1589.530803688794,248.84783393853814
0,experiment,1315600,200.0,-1523.2649809906818,322.9045891746157
0,experiment,1318200,200.0,-1500.2396833497576,210.39431638175552
0,experiment,1320800,200.0,-1485.4453619562967,275.4295505066881
0,experiment,1323400,200.0,-1583.0447000244083,189.98437232253465
0,experiment,1326000,200.0,-1563.9284464758853,214.945293967976
0,experiment,1328600,200.0,-1559.009042614109,144.78759269083474
0,experiment,1331200,200.0,-1678.6014545566493,127.81736560243331
0,experiment,1333800,200.0,-1718.102142974538,153.4108625684966
0,experiment,1336400,200.0,-1637.8984480752324,195.45257506940905
0,experiment,1339000,200.0,-1598.6203331328886,146.5401294824332
0,experiment,1341600,200.0,-1654.0339307010092,144.17001831770665
0,experiment,1344200,200.0,-1516.020807894262,189.86646594303545
0,experiment,1346800,200.0,-1608.039754551563,95.89026490459742
0,experiment,1349400,200.0,-1615.778479277556,240.96950589351604
0,experiment,1352000,200.0,-1655.1263212757474,128.36897691066514
0,experiment,1354600,200.0,-1683.7517259306262,136.52767939601355
0,experiment,1357200,200.0,-1586.3721800273377,190.25265765087292
0,experiment,1359800,200.0,-1691.9815729578759,121.24435435255681
0,experiment,1362400,200.0,-1659.0173489995168,179.22982736917785
0,experiment,1365000,200.0,-1618.3658496057055,149.84487935126361
0,experiment,1367600,200.0,-1685.2056623954986,112.56605028485895
0,experiment,1370200,200.0,-1707.1377738281367,162.0243690853804
0,experiment,1372800,200.0,-1650.9406412354513,108.92218465252762
0,experiment,1375400,200.0,-1667.7955081782325,147.96281420508976
0,experiment,1378000,200.0,-1660.5220757776815,152.8963227274482
0,experiment,1380600,200.0,-1634.0081389541692,158.9872305436394
0,experiment,1383200,200.0,-1620.0494675667387,123.77613737953048
0,experiment,1385800,200.0,-1657.8671187459395,129.32742286027425
0,experiment,1388400,200.0,-1660.1929140627617,138.29245544885524
0,experiment,1391000,200.0,-1736.6472954966282,105.21121576648459
0,experiment,1393600,200.0,-1701.1339816807772,82.38425747489873
0,experiment,1396200,200.0,-1725.9055187675208,117.25005127617798
0,experiment,1398800,200.0,-1718.9741417141304,133.38558484556586
0,experiment,1401400,200.0,-1787.3566444533972,59.06070820703591
0,experiment,1404000,200.0,-1747.8998478241253,111.28094847664555
0,experiment,1406600,200.0,-1751.678507745951,100.22649620423478
0,experiment,1409200,200.0,-1738.8524066500017,108.98761415666924
0,experiment,1411800,200.0,-1627.7204627306007,136.92931271562622
0,experiment,1414400,200.0,-1749.1777676191448,108.08433383842949
0,experiment,1417000,200.0,-1751.4491781056229,78.12128960161924
0,experiment,1419600,200.0,-1724.0815642713912,109.53249612541103
0,experiment,1422200,200.0,-1737.0127170348605,122.57209917258577
0,experiment,1424800,200.0,-1738.1514512746887,104.83654033874073
0,experiment,1427400,200.0,-1796.7141907995397,78.38823203319332
0,experiment,1430000,200.0,-1654.8321889582162,119.2117419535873
0,experiment,1432600,200.0,-1749.4234882729231,119.92589822774231
0,experiment,1435200,200.0,-1717.9000818658449,136.1166675080138
0,experiment,1437800,200.0,-1747.8686936010458,121.8523985398339
0,experiment,1440400,200.0,-1755.7913878819625,113.30273283089062
0,experiment,1443000,200.0,-1729.2885546791838,78.77825468953418
0,experiment,1445600,200.0,-1746.2364262054882,84.70052048379355
0,experiment,1448200,200.0,-1771.895788389057,98.82902310817
0,experiment,1450800,200.0,-1711.4972205951844,76.96785553973741
0,experiment,1453400,200.0,-1681.3770965950519,135.55575474411933
0,experiment,1456000,200.0,-1771.2844046658497,94.01869170751216
0,experiment,1458600,200.0,-1756.8050557875688,77.77672933300144
0,experiment,1461200,200.0,-1734.9849023838362,81.01025033069709
0,experiment,1463800,200.0,-1703.533580020737,139.26100201386947
0,experiment,1466400,200.0,-1712.2334363499597,119.12184187673294
0,experiment,1469000,200.0,-1727.2559020774086,80.19465421692745
0,experiment,1471600,200.0,-1747.8502600167797,96.74465906537245
0,experiment,1474200,200.0,-1777.6532167211676,128.31957839456135
0,experiment,1476800,200.0,-1748.058812359366,101.74148215715061
0,experiment,1479400,200.0,-1711.42250269743,122.16243222652979
0,experiment,1482000,200.0,-1748.2127385607614,147.17264231727526
0,experiment,1484600,200.0,-1733.320918139195,128.6943368707937
0,experiment,1487200,200.0,-1744.960851955844,100.79229409532194
0,experiment,1489800,200.0,-1778.4882111586053,84.27217282948415
0,experiment,1492400,200.0,-1731.9885638199871,82.19506411234516
0,experiment,1495000,200.0,-1782.093975194789,87.34482097085541
0,experiment,1497600,200.0,-1770.847202146759,81.37787861468027
0,experiment,1500200,200.0,-1738.0757204126267,126.47971268637848
0,experiment,1502800,200.0,-1749.7587604306286,82.9146092030439
0,experiment,1505400,200.0,-1736.709521205226,105.40222355532416
0,experiment,1508000,200.0,-1782.5731629168936,82.92337817771826
0,experiment,1510600,200.0,-1761.5922648825274,80.00611959637617
0,experiment,1513200,200.0,-1757.3521165989846,70.77693797414102
0,experiment,1515800,200.0,-1752.9114762279796,104.40139872190483
0,experiment,1518400,200.0,-1755.581946658338,69.15922868205237
0,experiment,1521000,200.0,-1735.6920523762467,106.44641750501734
0,experiment,1523600,200.0,-1757.5391730508288,73.1704237188567
0,experiment,1526200,200.0,-1770.5647773545684,88.53914196919439
0,experiment,1528800,200.0,-1728.619878235349,97.06781048226433
0,experiment,1531400,200.0,-1803.7455690672386,64.02867435554698
0,experiment,1534000,200.0,-1794.5113554420484,78.18646474628288
0,experiment,1536600,200.0,-1787.434994587706,59.17554791923286
0,experiment,1539200,200.0,-1770.6577831620293,103.48601017415128
0,experiment,1541800,200.0,-1782.4749283770389,84.62666923685896
0,experiment,1544400,200.0,-1765.1553446469693,84.99858954868256
0,experiment,1547000,200.0,-1780.2580123642877,83.47523954573165
0,experiment,1549600,200.0,-1761.370824984819,125.38064224266387
0,experiment,1552200,200.0,-1736.599543677992,70.35911201554535
0,experiment,1554800,200.0,-1728.3648996793215,155.87050208426913
0,experiment,1557400,200.0,-1780.4578578435464,90.3307751410061
0,experiment,1560000,200.0,-1757.9952755466695,115.68512398419402
0,experiment,1562600,200.0,-1775.6369307100251,70.73586090761306
0,experiment,1565200,200.0,-1760.2973273307236,107.03204392967446
0,experiment,1567800,200.0,-1765.2016307549347,98.7739600537032
0,experiment,1570400,200.0,-1760.5965249680025,92.5916486722545
0,experiment,1573000,200.0,-1798.22189051327,67.06079212501717
0,experiment,1575600,200.0,-1767.1978503398752,87.3172563282945
0,experiment,1578200,200.0,-1747.1358346277596,81.31135660639546
0,experiment,1580800,200.0,-1813.1307719538684,62.71568001393029
0,experiment,1583400,200.0,-1770.2848687751905,76.70075405870858
0,experiment,1586000,200.0,-1787.290408812161,99.26020956058005
0,experiment,1588600,200.0,-1734.679722349962,80.4672820632022
0,experiment,1591200,200.0,-1800.9110164716299,71.79824606659045
0,experiment,1593800,200.0,-1781.0952418522038,92.88193275936004
0,experiment,1596400,200.0,-1795.031781695054,104.20850565606811
0,experiment,1599000,200.0,-1802.6953495641333,70.06013677306835
0,experiment,1601600,200.0,-1799.7653960994053,89.65381749917533
0,experiment,1604200,200.0,-1759.3499574205912,90.82912202136521
0,experiment,1606800,200.0,-1796.9415609812154,76.69839272145418
0,experiment,1609400,200.0,-1774.4594996487863,108.6168878140957
0,experiment,1612000,200.0,-1772.0355943823995,79.6646623662359
0,experiment,1614600,200.0,-1789.6465576431006,85.56929193118212
0,experiment,1617200,200.0,-1762.131426600606,80.8030821205987
0,experiment,1619800,200.0,-1741.688759176173,106.2328820459847
0,experiment,1622400,200.0,-1780.4956858970343,88.33145105941762
0,experiment,1625000,200.0,-1745.0884050590228,81.417127098059
0,experiment,1627600,200.0,-1807.3320437854966,68.34507978895644
0,experiment,1630200,200.0,-1772.1346148395014,84.21113853618745
0,experiment,2600,200.0,-1277.9901390931113,302.7198631515344
0,experiment,5200,200.0,-1347.9496962132691,250.26335154774378
0,experiment,7800,200.0,-1315.6084995489823,339.2932549740054
0,experiment,10400,200.0,-1246.8669140234824,240.667804146959
0,experiment,13000,200.0,-1052.5303483398984,268.8101057238346
0,experiment,15600,200.0,-1400.6536359282513,326.5265399852817
0,experiment,18200,200.0,-1262.6721764102522,277.2038674440166
0,experiment,20800,200.0,-1267.5209224418545,269.0779425331153
0,experiment,23400,200.0,-1359.4289757570596,236.53494532177896
0,experiment,26000,200.0,-1295.4695879200058,289.3163200600279
0,experiment,28600,200.0,-1442.1346711368035,286.75523035836676
0,experiment,31200,200.0,-1181.154456391592,250.54264958117489
0,experiment,33800,200.0,-1326.1905542038974,319.74788748777524
0,experiment,36400,200.0,-1198.518698711584,216.2432841600349
0,experiment,39000,200.0,-1310.3028349609592,267.4111333675118
0,experiment,41600,200.0,-1414.3984200909147,251.67058742165756
0,experiment,44200,200.0,-1360.4904376774705,268.55281507545624
0,experiment,46800,200.0,-1447.2753504990267,225.9611003614957
0,experiment,49400,200.0,-1419.390599703996,227.25184597588392
0,experiment,52000,200.0,-1416.9439986674724,228.90093763605097
0,experiment,54600,200.0,-1313.9595037620852,195.05746792843402
0,experiment,57200,200.0,-1363.4833181537688,278.145174921744
0,experiment,59800,200.0,-1440.54109001734,229.06581913238662
0,experiment,62400,200.0,-1398.5557910308173,221.00465049932052
0,experiment,65000,200.0,-1445.9068577080152,250.48750640748318
0,experiment,67600,200.0,-1491.0200586779708,175.14000409576735
0,experiment,70200,200.0,-1406.4588797446497,221.704876382352
0,experiment,72800,200.0,-1433.9798097480013,237.18614381496582
0,experiment,75400,200.0,-1581.8849957613006,131.2325065742436
0,experiment,78000,200.0,-1510.8710259427155,233.80882187888474
0,experiment,80600,200.0,-1590.2058281263214,253.5813355250595
0,experiment,83200,200.0,-1602.8434318646105,148.12726818849833
0,experiment,85800,200.0,-1560.9384691949638,208.02131675816682
0,experiment,88400,200.0,-1609.7482671658252,201.09129916417353
0,experiment,91000,200.0,-1693.1565373839437,165.88733271783332
0,experiment,93600,200.0,-1597.4738641063605,213.2410315427708
0,experiment,96200,200.0,-1634.630368701779,107.15352576784896
0,experiment,98800,200.0,-1522.260927483798,205.3061220785911
0,experiment,101400,200.0,-1619.0855329010346,173.31771798540595
0,experiment,104000,200.0,-1519.1778083026427,203.74094559098802
0,experiment,106600,200.0,-1537.7056181032308,233.98833675980188
0,experiment,109200,200.0,-1560.598699808283,190.3183559417339
0,experiment,111800,200.0,-1542.8707188014632,181.42577728260247
0,experiment,114400,200.0,-1474.5190007558026,200.31826858554135
0,experiment,117000,200.0,-1593.3783547783046,117.46096094024048
0,experiment,119600,200.0,-1638.030325694905,122.34171575389563
0,experiment,122200,200.0,-1581.5026486938073,183.79811917120446
0,experiment,124800,200.0,-1560.5138159892344,279.69863635038985
0,experiment,127400,200.0,-1587.7156020526068,164.06983678950414
0,experiment,130000,200.0,-1703.3524705734637,118.71875397039493
0,experiment,132600,200.0,-1721.317925858615,122.02521094084065
0,experiment,135200,200.0,-1576.8078623583494,228.3827996984827
0,experiment,137800,200.0,-1703.282580630364,93.57735911196761
0,experiment,140400,200.0,-1610.236120424424,155.48416273282575
0,experiment,143000,200.0,-1617.7627072127104,173.20441930003437
0,experiment,145600,200.0,-1649.0414720077747,138.49608411366052
0,experiment,148200,200.0,-1681.5371107999358,126.680463837693
0,experiment,150800,200.0,-1697.8309838724913,126.26833115162891
0,experiment,153400,200.0,-1640.9416542351723,245.77112826126248
0,experiment,156000,200.0,-1697.6339978129768,100.67677856054941
0,experiment,158600,200.0,-1571.875714660103,221.78363651101836
0,experiment,161200,200.0,-1547.9341847772594,242.7484382772711
0,experiment,163800,200.0,-1572.0648729737693,292.5885713863906
0,experiment,166400,200.0,-1626.0708053868414,217.13990560698034
0,experiment,169000,200.0,-1673.0863263013123,109.87639162552516
0,experiment,171600,200.0,-1567.28781268633,311.37893271151165
0,experiment,174200,200.0,-1672.8620611797164,111.8681987733774
0,experiment,176800,200.0,-1686.5860757959795,115.12252864797503
0,experiment,179400,200.0,-1643.7902947784073,134.80945704271846
0,experiment,182000,200.0,-1687.9737865222546,97.29021220543478
0,experiment,184600,200.0,-1710.538177457109,108.35961671555216
0,experiment,187200,200.0,-1684.3066992632089,75.89139021414674
0,experiment,189800,200.0,-1650.6155153242782,117.50002243604867
0,experiment,192400,200.0,-1660.8609753913954,94.41508063497858
0,experiment,195000,200.0,-1677.1418042188989,109.03363588265063
0,experiment,197600,200.0,-1690.32149482623,90.32184926039594
0,experiment,200200,200.0,-1661.2374314233703,124.1574589573529
0,experiment,202800,200.0,-1668.2757771565123,95.96768614414658
0,experiment,205400,200.0,-1596.099232139466,206.29055619197027
0,experiment,208000,200.0,-1687.879220058573,75.85325382133057
0,experiment,210600,200.0,-1703.7849053203993,75.72377053594123
0,experiment,213200,200.0,-1699.3561936175186,57.96006772279454
0,experiment,215800,200.0,-1636.8034934121172,88.5852869439845
0,experiment,218400,200.0,-1656.9729587350844,71.27290363354967
0,experiment,221000,200.0,-1611.865562233193,71.64949331094465
0,experiment,223600,200.0,-1598.2636436193136,112.62191337594861
0,experiment,226200,200.0,-1611.9343638028672,96.60241233451549
0,experiment,228800,200.0,-1606.5070804019513,138.03886535025927
0,experiment,231400,200.0,-1565.265866032617,153.96833195824968
0,experiment,234000,200.0,-1632.4883210813334,29.158585099535493
0,experiment,236600,200.0,-1593.1132636161396,94.52805292173625
0,experiment,239200,200.0,-1588.2793905996068,102.39027892705388
0,experiment,241800,200.0,-1598.947915469766,85.36082926626095
0,experiment,2600,200.0,-1277.9901390931113,302.7198631515344
0,experiment,5200,200.0,-1341.7718966243758,251.240880114992
0,experiment,7800,200.0,-1320.7779775507795,334.94218996400826
0,experiment,10400,200.0,-1256.8245066178656,240.35965674279848
0,experiment,13000,200.0,-1056.8032642711407,265.7692621941258
0,experiment,15600,200.0,-1384.1321971311959,327.4059564960695
0,experiment,18200,200.0,-1222.0046374668536,286.62234572013705
0,experiment,20800,200.0,-1205.574805038434,291.2872784701175
0,experiment,23400,200.0,-1297.4663583001854,278.4324379021924
0,experiment,26000,200.0,-1221.9452639706228,323.4676724852101
0,experiment,28600,200.0,-1398.4833639044878,301.0964323659597
0,experiment,31200,200.0,-1104.93917774952,276.2019794866402
0,experiment,33800,200.0,-1238.227772982508,352.2464053227474
0,experiment,36400,200.0,-1121.9874843541843,194.97224213361847
0,experiment,39000,200.0,-1136.3313970235229,355.1996951852219
0,experiment,41600,200.0,-1272.790322910274,281.3711970321845
0,experiment,44200,200.0,-1222.0411761010926,274.79179133343365
0,experiment,46800,200.0,-1281.5719878572295,174.14672512923917
0,experiment,49400,200.0,-1245.7733876749783,250.75207932935942
0,experiment,52000,200.0,-1241.3212060726385,249.29567156682347
0,experiment,54600,200.0,-1073.322885657177,229.16304387753038
0,experiment,57200,200.0,-1184.625469916111,262.14562219321937
0,experiment,59800,200.0,-1232.1441545530902,245.42695291350788
0,experiment,62400,200.0,-1217.1517248471007,210.12137032215344
0,experiment,65000,200.0,-1301.891903988537,204.58625877791587
0,experiment,67600,200.0,-1226.4884799055305,221.51562415258786
0,experiment,70200,200.0,-1258.4775747281826,168.2562424936979
0,experiment,72800,200.0,-1276.6414458623594,163.85629292528787
0,experiment,75400,200.0,-1239.3578055568494,124.38368630810105
0,experiment,78000,200.0,-1305.7902957242911,167.54589751259172
0,experiment,80600,200.0,-1441.3527595217524,262.1117470562107
0,experiment,83200,200.0,-1299.6480228646856,185.21929367898505
0,experiment,85800,200.0,-1342.2395973520734,191.88167799684723
0,experiment,88400,200.0,-1382.6228592950008,263.89316412675765
0,experiment,91000,200.0,-1424.7134704414032,266.45319283269026
0,experiment,93600,200.0,-1372.8673085631706,152.90079120630784
0,experiment,96200,200.0,-1232.1276284906382,168.87817321070293
0,experiment,98800,200.0,-1290.2202355028617,190.19362598721239
0,experiment,101400,200.0,-1345.9432121656685,181.10854235628415
0,experiment,104000,200.0,-1330.3222049447784,189.12932096803854
0,experiment,106600,200.0,-1292.875870683877,158.24682548747631
0,experiment,109200,200.0,-1300.7377465241225,171.26597994589343
0,experiment,111800,200.0,-1236.1590833196985,173.7914054417084
0,experiment,114400,200.0,-1240.7498800654264,187.83699681847622
0,experiment,117000,200.0,-1258.375040448867,180.48060994673466
0,experiment,119600,200.0,-1278.1501739192004,142.59640756955818
0,experiment,122200,200.0,-1337.5201953436667,147.45438063898206
0,experiment,124800,200.0,-1307.7298647443338,177.96806816758868
0,experiment,127400,200.0,-1256.81657828902,123.25324377044383
0,experiment,130000,200.0,-1326.430517334573,241.74588067549024
0,experiment,132600,200.0,-1371.5350582150609,230.6575353684206
0,experiment,135200,200.0,-1274.6367201527007,159.39312338036493
0,experiment,137800,200.0,-1234.8468690033476,188.10329115444614
0,experiment,140400,200.0,-1216.5795044210083,136.26140701101113
0,experiment,143000,200.0,-1267.3998723669463,165.24330212839905
0,experiment,145600,200.0,-1262.4354376961985,139.70400156711443
0,experiment,148200,200.0,-1239.7207821021227,185.17444332772882
0,experiment,150800,200.0,-1373.867748081813,255.56435611277928
0,experiment,153400,200.0,-1302.453023466933,270.3711166116439
0,experiment,156000,200.0,-1262.5396237389505,209.06372911310456
0,experiment,158600,200.0,-1209.4475800564649,128.47445313699384
0,experiment,161200,200.0,-1227.2812639184801,157.83040666571335
0,experiment,163800,200.0,-1218.466815599069,95.26842708509011
0,experiment,166400,200.0,-1252.7205517869347,184.64467876481302
0,experiment,169000,200.0,-1290.8911936403101,98.85916863610328
0,experiment,171600,200.0,-1300.4920478190422,197.50178800630968
0,experiment,174200,200.0,-1263.4142210720108,90.14762119036867
0,experiment,176800,200.0,-1357.5614663305869,217.29599248177567
0,experiment,179400,200.0,-1358.3511482379688,176.89547540768623
0,experiment,182000,200.0,-1313.641688350327,150.57085694794782
0,experiment,184600,200.0,-1386.8781835461352,203.5399055351276
0,experiment,187200,200.0,-1301.7767810697335,131.24186121839426
0,experiment,189800,200.0,-1321.9295472216659,135.16022544843563
0,experiment,192400,200.0,-1350.8722721531378,108.03295629986646
0,experiment,195000,200.0,-1404.1501459828567,137.9773107363555
0,experiment,197600,200.0,-1324.6661059369194,189.9807839098014
0,experiment,200200,200.0,-1358.3744270379987,184.65152680794935
0,experiment,202800,200.0,-1355.0241132098765,177.3960368307342
0,experiment,205400,200.0,-1390.5873019233634,133.8053262491163
0,experiment,208000,200.0,-1350.5039013605162,135.2971285456991
0,experiment,210600,200.0,-1355.52682525121,256.53777218080216
0,experiment,213200,200.0,-1298.4424896039623,99.53135473597327
0,experiment,215800,200.0,-1386.7609886800033,158.16766958812548
0,experiment,218400,200.0,-1387.3354880808206,184.49196454636754
0,experiment,221000,200.0,-1341.1631959238969,115.6487786539065
0,experiment,223600,200.0,-1291.603659436326,102.6660012302586
0,experiment,226200,200.0,-1356.744642180944,138.88102434186308
0,experiment,228800,200.0,-1461.0207939731677,164.89295064751622
0,experiment,231400,200.0,-1368.266417429111,99.01889891276099
0,experiment,234000,200.0,-1265.7276740264424,112.45005898373996
0,experiment,236600,200.0,-1314.4921567750823,108.64161628518023
0,experiment,239200,200.0,-1387.1621120153072,159.95814806446785
0,experiment,241800,200.0,-1426.3829604366636,140.85208724293653
0,experiment,244400,200.0,-1331.531900594415,117.47957055287469
0,experiment,247000,200.0,-1365.9619161992598,114.26089280313025
0,experiment,249600,200.0,-1409.0938122883865,171.54907448474953
0,experiment,252200,200.0,-1408.3593480046848,222.26821601995206
0,experiment,254800,200.0,-1389.2733214011062,115.67927299263651
0,experiment,257400,200.0,-1365.4555279456463,162.6211292332838
0,experiment,260000,200.0,-1434.7554758426324,180.0968835027896
0,experiment,262600,200.0,-1370.1624354294847,109.49759645296947
0,experiment,265200,200.0,-1392.6037883976667,183.23536518633037
0,experiment,267800,200.0,-1437.8819343586931,236.8096368175573
0,experiment,270400,200.0,-1426.8348066456738,199.55307725113718
0,experiment,273000,200.0,-1334.1998652944544,128.3728979532223
0,experiment,275600,200.0,-1395.768259347998,208.59739440945918
0,experiment,278200,200.0,-1375.4631089220773,247.42963774234588
0,experiment,280800,200.0,-1396.0190848526352,220.6973200861747
0,experiment,283400,200.0,-1375.3182721024898,219.5872304850059
0,experiment,286000,200.0,-1383.8153783358148,118.81001830037934
0,experiment,288600,200.0,-1348.6990315202145,147.54707000784788
0,experiment,291200,200.0,-1349.790926276775,172.5348260687306
0,experiment,293800,200.0,-1458.6164907657128,241.34825174994907
0,experiment,296400,200.0,-1478.7072974883554,162.08104844100933
0,experiment,299000,200.0,-1435.769200683307,198.98071881665493
0,experiment,301600,200.0,-1402.9279902071462,170.97002011725513
0,experiment,304200,200.0,-1326.7511663817693,246.57691820128704
0,experiment,306800,200.0,-1419.4072045742355,233.58120945167067
0,experiment,309400,200.0,-1440.7508475449847,197.0644089821941
0,experiment,312000,200.0,-1475.4766331227786,164.08043752514388
0,experiment,314600,200.0,-1375.8554255445854,145.27594720976313
0,experiment,317200,200.0,-1357.6093089232286,188.34718306510308
0,experiment,319800,200.0,-1413.4212415037337,260.92145880916166
0,experiment,322400,200.0,-1405.079948170313,164.33499025785218
0,experiment,325000,200.0,-1484.1183640685022,199.30701402875613
0,experiment,327600,200.0,-1450.4080601520548,223.24037859402432
0,experiment,330200,200.0,-1395.19900387251,266.57965724882087
0,experiment,332800,200.0,-1439.7974088823134,190.75085739573035
0,experiment,335400,200.0,-1436.4375658678302,209.01826337928543
0,experiment,338000,200.0,-1556.0171977726839,159.79287143637504
0,experiment,340600,200.0,-1451.5148991012006,224.26765552721906
0,experiment,2600,200.0,-1277.9901390931113,302.7198631515344
