,mean episodic length,mean episodic rewards,timestep
0,200.0,-1300.7425378721787,0
0,200.0,-1357.4338360190388,2600
0,200.0,-1288.139405239175,5200
0,200.0,-1221.2215098350405,7800
0,200.0,-1059.5436352188221,10400
0,200.0,-1389.8430648045537,13000
0,200.0,-1216.534356149952,15600
0,200.0,-1237.9169566928356,18200
0,200.0,-1209.4144851977212,20800
0,200.0,-1175.5324117269595,23400
0,200.0,-1286.2851464301611,26000
0,200.0,-1073.6484572747459,28600
0,200.0,-1200.265947986776,31200
0,200.0,-1050.2250176295959,33800
0,200.0,-1192.0331329192918,36400
0,200.0,-1168.9334592606938,39000
0,200.0,-1198.1398671993911,41600
0,200.0,-1285.9649631337745,44200
0,200.0,-1191.499317219318,46800
0,200.0,-1207.5474284166444,49400
0,200.0,-1077.9398734204506,52000
0,200.0,-1171.4690193741258,54600
0,200.0,-1157.7875665867248,57200
0,200.0,-1185.244761398067,59800
0,200.0,-1207.4084118495873,62400
0,200.0,-1237.8298687361728,65000
0,200.0,-1100.1196829215494,67600
0,200.0,-1108.439638030987,70200
0,200.0,-1198.0097454909742,72800
0,200.0,-1163.4155173626796,75400
0,200.0,-1310.0481908562624,78000
0,200.0,-1244.4510576600703,80600
0,200.0,-1212.1180832380949,83200
0,200.0,-1306.215915132598,85800
0,200.0,-1340.111816410722,88400
0,200.0,-1291.7907167985684,91000
0,200.0,-1218.3807862943786,93600
0,200.0,-1127.983094019159,96200
0,200.0,-1227.2242315344788,98800
0,200.0,-1115.4034632121463,101400
0,200.0,-1177.8571712949406,104000
0,200.0,-1200.4222430268835,106600
0,200.0,-1204.0968380050194,109200
0,200.0,-1096.6853335127157,111800
0,200.0,-1156.7919296991054,114400
0,200.0,-1210.590952648736,117000
0,200.0,-1234.367809024376,119600
0,200.0,-1167.7128655086785,122200
0,200.0,-1136.760605990952,124800
0,200.0,-1268.1053288265064,127400
0,200.0,-1352.3105548075525,130000
0,200.0,-1100.7806395524376,132600
0,200.0,-1130.8432436071864,135200
0,200.0,-1122.3764293740946,137800
0,200.0,-1153.8298411459969,140400
0,200.0,-1118.6559710659612,143000
0,200.0,-1167.416071223117,145600
0,200.0,-1246.2192773721722,148200
0,200.0,-1257.856101623534,150800
0,200.0,-1247.8806566254202,153400
0,200.0,-1114.0062476819626,156000
0,200.0,-1083.5227505530436,158600
0,200.0,-1119.1325154215585,161200
0,200.0,-1123.6665746833905,163800
0,200.0,-1133.3970080041377,166400
0,200.0,-1137.2376669195007,169000
0,200.0,-1101.7485409862927,171600
0,200.0,-1214.2391305755066,174200
0,200.0,-1207.1483035962415,176800
0,200.0,-1210.0526829316432,179400
0,200.0,-1358.0700306091092,182000
0,200.0,-1175.4721345193082,184600
0,200.0,-1185.030818290766,187200
0,200.0,-1129.7791143476773,189800
0,200.0,-1273.5485060634815,192400
0,200.0,-1175.0668732710626,195000
0,200.0,-1185.9993624567792,197600
0,200.0,-1197.2622935630725,200200
0,200.0,-1179.8168676970115,202800
0,200.0,-1198.5584950955677,205400
0,200.0,-1238.2628058474595,208000
0,200.0,-1178.4912762265494,210600
0,200.0,-1182.242625719833,213200
0,200.0,-1198.4108650398962,215800
0,200.0,-1105.2559677029274,218400
0,200.0,-1098.4593328096687,221000
0,200.0,-1168.3169448354079,223600
0,200.0,-1260.4708645915753,226200
0,200.0,-1175.314464815103,228800
0,200.0,-1130.4121637240905,231400
0,200.0,-1110.335099578305,234000
0,200.0,-1173.0656429826884,236600
0,200.0,-1181.443601090652,239200
0,200.0,-1173.1127274015375,241800
0,200.0,-1155.4179764236164,244400
0,200.0,-1164.8745549763803,247000
0,200.0,-1227.3422806164617,249600
0,200.0,-1073.2723548487727,252200
0,200.0,-1133.619032870283,254800
0,200.0,-1229.9078254714557,257400
0,200.0,-1194.6492876830355,260000
0,200.0,-1150.823257727305,262600
0,200.0,-1160.308564581995,265200
0,200.0,-1219.9984323092513,267800
0,200.0,-1091.0040368619987,270400
0,200.0,-1186.5355202049848,273000
0,200.0,-1200.8563417845642,275600
0,200.0,-1237.0055389770014,278200
0,200.0,-1239.6723954111842,280800
0,200.0,-1177.9149183908319,283400
0,200.0,-1148.473021946854,286000
0,200.0,-1197.499315061414,288600
0,200.0,-1317.8028726092195,291200
0,200.0,-1165.5565892373866,293800
0,200.0,-1156.9334326122157,296400
0,200.0,-1165.5907100234722,299000
0,200.0,-1132.1534419445622,301600
0,200.0,-1253.744538046171,304200
0,200.0,-1332.4948493213253,306800
0,200.0,-1253.9547725115453,309400
0,200.0,-1104.512720942457,312000
0,200.0,-1144.9640277187077,314600
0,200.0,-1208.029842665731,317200
0,200.0,-1114.2755884921855,319800
0,200.0,-1285.6179490024062,322400
0,200.0,-1217.6334223506653,325000
0,200.0,-1243.623088948125,327600
0,200.0,-1200.9243371678544,330200
0,200.0,-1170.2816024809201,332800
0,200.0,-1211.3892472692269,335400
0,200.0,-1203.051819181459,338000
0,200.0,-1093.5504460154532,340600
0,200.0,-1118.69236415973,343200
0,200.0,-1161.4338042300797,345800
0,200.0,-1121.3179750070233,348400
0,200.0,-1227.9058809727924,351000
0,200.0,-1120.7783583353453,353600
0,200.0,-1189.6262822258902,356200
0,200.0,-1216.6484309468171,358800
0,200.0,-1243.5239494249154,361400
0,200.0,-1229.6010636212363,364000
0,200.0,-1121.8363303053006,366600
0,200.0,-1167.8156297154915,369200
0,200.0,-1152.6795850127999,371800
0,200.0,-1078.6418444625156,374400
0,200.0,-1097.598591309626,377000
0,200.0,-1137.0850702575729,379600
0,200.0,-1222.4043982189978,382200
0,200.0,-1262.7610263825309,384800
0,200.0,-1267.6672159762925,387400
0,200.0,-1290.2620093852713,390000
0,200.0,-1159.2264258025302,392600
0,200.0,-1206.0398976252513,395200
0,200.0,-1212.6897890227187,397800
0,200.0,-1068.0538087293776,400400
0,200.0,-1151.3975082659172,403000
0,200.0,-1256.1480871580118,405600
0,200.0,-1186.8920106759374,408200
0,200.0,-1087.1239130756078,410800
0,200.0,-1180.7361467861754,413400
0,200.0,-1128.5603595347698,416000
0,200.0,-1099.8462081264543,418600
0,200.0,-1067.827153000174,421200
0,200.0,-1136.4342237421627,423800
0,200.0,-1102.1416548673099,426400
0,200.0,-1258.411758338584,429000
0,200.0,-1217.1651380945843,431600
0,200.0,-1195.1752011899157,434200
0,200.0,-1127.7761338665837,436800
0,200.0,-1305.647102199383,439400
0,200.0,-1071.6669723836487,442000
0,200.0,-1190.1399796216344,444600
0,200.0,-1288.6175812495285,447200
0,200.0,-1314.9990484793384,449800
0,200.0,-1162.551935791782,452400
0,200.0,-1258.6758022144109,455000
0,200.0,-1072.968360709685,457600
0,200.0,-1087.307073921206,460200
0,200.0,-1237.0252584134505,462800
0,200.0,-1125.0098466833442,465400
0,200.0,-1161.1811646584083,468000
0,200.0,-1188.6967494646308,470600
0,200.0,-1205.008881563631,473200
0,200.0,-1220.2694266245867,475800
0,200.0,-1291.0840101734382,478400
0,200.0,-1075.709445997534,481000
0,200.0,-1171.690216542602,483600
0,200.0,-1271.0375062663527,486200
0,200.0,-1172.0315274076002,488800
0,200.0,-1220.7285828777572,491400
0,200.0,-1054.3939923832236,494000
0,200.0,-1262.8206154027487,496600
0,200.0,-1004.8162681216843,499200
0,200.0,-1130.6076856130994,501800
0,200.0,-1220.868756130947,504400
0,200.0,-1096.3811742582,507000
0,200.0,-1102.6645614680901,509600
0,200.0,-1044.7536634286148,512200
0,200.0,-1118.435128576384,514800
0,200.0,-1222.5675119721675,517400
0,200.0,-1247.5609615513326,520000
0,200.0,-1127.7917110671392,522600
0,200.0,-1152.1738755264644,525200
0,200.0,-1143.140050574717,527800
0,200.0,-1084.8351850102435,530400
0,200.0,-1106.2488035014144,533000
0,200.0,-1121.8918283402706,535600
0,200.0,-1140.1937274728039,538200
0,200.0,-1157.6956468196797,540800
0,200.0,-1059.672911655007,543400
0,200.0,-1141.7597638061281,546000
0,200.0,-1094.4812947051773,548600
0,200.0,-1228.58728980327,551200
0,200.0,-1251.3048188695634,553800
0,200.0,-1060.6456103650128,556400
0,200.0,-1068.8425433511202,559000
0,200.0,-1325.591125669854,561600
0,200.0,-1174.2828616500904,564200
0,200.0,-1089.1278923086104,566800
0,200.0,-1162.2364271951706,569400
0,200.0,-1176.510724438462,572000
0,200.0,-1160.370155077813,574600
0,200.0,-1187.4235807586474,577200
0,200.0,-1080.7964238779127,579800
0,200.0,-1076.181499819489,582400
0,200.0,-1111.8364456493384,585000
0,200.0,-1092.0363106983955,587600
0,200.0,-1157.7440123261135,590200
0,200.0,-1063.065393073058,592800
0,200.0,-1240.917791348617,595400
0,200.0,-1146.0712494979114,598000
0,200.0,-1189.0484638557734,600600
0,200.0,-1251.6102405189733,603200
0,200.0,-1158.632503124832,605800
0,200.0,-1205.6320303803902,608400
0,200.0,-1194.0609484586964,611000
0,200.0,-1206.6262879064989,613600
0,200.0,-1074.2203808310264,616200
0,200.0,-1172.873484533351,618800
0,200.0,-1310.7184414625165,621400
0,200.0,-1162.6155360501039,624000
0,200.0,-1093.7118655845281,626600
0,200.0,-1173.2020634599069,629200
0,200.0,-976.3319674773801,631800
0,200.0,-1108.6074105191803,634400
0,200.0,-1175.3445206067017,637000
0,200.0,-1202.2419574590454,639600
0,200.0,-1139.8030681671623,642200
0,200.0,-1108.0638267726933,644800
0,200.0,-1083.3327922576968,647400
0,200.0,-1057.4293603357976,650000
0,200.0,-1141.429776124551,652600
0,200.0,-1082.002463182857,655200
0,200.0,-1053.062426163674,657800
0,200.0,-1153.5330743082145,660400
0,200.0,-1198.2010147989395,663000
0,200.0,-1015.7675910335633,665600
0,200.0,-1078.5929168940263,668200
0,200.0,-1118.651185886191,670800
0,200.0,-1182.6492985641742,673400
0,200.0,-1150.264696830516,676000
0,200.0,-1036.4060757286459,678600
0,200.0,-1036.2031372775111,681200
0,200.0,-1264.7176520589708,683800
0,200.0,-1070.0547021825093,686400
0,200.0,-1162.9708696752868,689000
0,200.0,-1178.3148366115422,691600
0,200.0,-1047.1061659457127,694200
0,200.0,-1050.779329648911,696800
0,200.0,-1141.490078274288,699400
0,200.0,-1047.9811700734128,702000
0,200.0,-1127.0540798329662,704600
0,200.0,-1332.7617109720327,707200
0,200.0,-1077.3020756151332,709800
0,200.0,-1108.4572049721407,712400
0,200.0,-1122.9747679929158,715000
0,200.0,-1104.7529564432148,717600
0,200.0,-1209.6161204074335,720200
0,200.0,-1139.1596343219974,722800
0,200.0,-1057.6333753951628,725400
0,200.0,-1096.236034693433,728000
0,200.0,-1195.801411229702,730600
0,200.0,-1152.140227164763,733200
0,200.0,-1050.830331039395,735800
0,200.0,-1103.3612917578391,738400
0,200.0,-1025.1819179009651,741000
0,200.0,-1149.542112629086,743600
0,200.0,-1143.0830315806115,746200
0,200.0,-944.1876919795325,748800
0,200.0,-1148.1349809752605,751400
0,200.0,-1110.0568825269036,754000
0,200.0,-1062.4906174771788,756600
0,200.0,-1257.4015645422119,759200
0,200.0,-1157.8540692891738,761800
0,200.0,-1146.2704060286103,764400
0,200.0,-1130.0850389509399,767000
0,200.0,-993.8793765120291,769600
0,200.0,-1189.4389408997185,772200
0,200.0,-1028.2819895451414,774800
0,200.0,-989.5699441103518,777400
0,200.0,-1138.809825496732,780000
0,200.0,-1170.7482399692597,782600
0,200.0,-1254.8288721942222,785200
0,200.0,-1022.1524646644622,787800
0,200.0,-982.7321209983252,790400
0,200.0,-1162.6928329757097,793000
0,200.0,-1088.5035463403274,795600
0,200.0,-1041.173745032676,798200
0,200.0,-1071.3972972275883,800800
0,200.0,-1196.0656850710182,803400
0,200.0,-1050.805897522233,806000
0,200.0,-1088.6005793043234,808600
0,200.0,-1000.5002755853093,811200
0,200.0,-1042.6282894173542,813800
0,200.0,-1060.3844598428304,816400
0,200.0,-1064.0275253127456,819000
0,200.0,-1059.9534814403698,821600
0,200.0,-1140.471623524446,824200
0,200.0,-1044.4021307073901,826800
0,200.0,-906.5668468798057,829400
0,200.0,-1071.9910828612612,832000
0,200.0,-1222.484907119726,834600
0,200.0,-1035.1130439146034,837200
0,200.0,-921.5681451360002,839800
0,200.0,-1056.3262066285845,842400
0,200.0,-1151.0329638005574,845000
0,200.0,-990.4823714600128,847600
0,200.0,-1144.5725494484138,850200
0,200.0,-967.9986458095578,852800
0,200.0,-1032.943737154474,855400
0,200.0,-1181.7041847128746,858000
0,200.0,-1064.5675590140347,860600
0,200.0,-1075.7059542508282,863200
0,200.0,-966.4495909237913,865800
0,200.0,-1116.730341286947,868400
0,200.0,-1054.318471113188,871000
0,200.0,-985.6677353015125,873600
0,200.0,-967.5897914284827,876200
0,200.0,-1071.8980118237396,878800
0,200.0,-1082.5377245995312,881400
0,200.0,-988.134225703213,884000
0,200.0,-1052.0046320600422,886600
0,200.0,-1053.2208783518327,889200
0,200.0,-997.0389133770982,891800
0,200.0,-1071.8665565991319,894400
0,200.0,-1036.2590535959519,897000
0,200.0,-940.6792884470069,899600
0,200.0,-984.4566273904555,902200
0,200.0,-1045.3318482213158,904800
0,200.0,-1048.0312369257035,907400
0,200.0,-1074.563078282115,910000
0,200.0,-1129.844193738463,912600
0,200.0,-1076.4124325943512,915200
0,200.0,-987.0412918405065,917800
0,200.0,-1047.4616536559422,920400
0,200.0,-1024.4623458697881,923000
0,200.0,-1006.6827641944924,925600
0,200.0,-1056.6334612095109,928200
0,200.0,-987.8131873376278,930800
0,200.0,-998.7654344060481,933400
0,200.0,-1095.776537708318,936000
0,200.0,-983.117080946169,938600
0,200.0,-975.6895656111153,941200
0,200.0,-1083.5536864032447,943800
0,200.0,-907.6089772362373,946400
0,200.0,-970.5410329095392,949000
0,200.0,-1070.4932334578773,951600
0,200.0,-1155.2909625909242,954200
0,200.0,-977.6433700348346,956800
0,200.0,-1034.407513898142,959400
0,200.0,-1115.147355615828,962000
0,200.0,-1043.1367509569027,964600
0,200.0,-916.7663406646601,967200
0,200.0,-1033.8503054401376,969800
0,200.0,-1164.9459823514521,972400
0,200.0,-990.906098822922,975000
0,200.0,-1003.9592519742132,977600
0,200.0,-1067.8495012550084,980200
0,200.0,-1023.4300574525131,982800
0,200.0,-1008.3979491201826,985400
0,200.0,-1026.6863738604736,988000
0,200.0,-976.2200723007566,990600
0,200.0,-1003.6480751148343,993200
0,200.0,-1010.0917939593247,995800
0,200.0,-961.0539644720777,998400
0,200.0,-962.9497498022212,1001000
0,200.0,-966.2972728109193,1003600
0,200.0,-1075.4662502396727,1006200
0,200.0,-1219.0542142819859,1008800
0,200.0,-1139.3290124360153,1011400
0,200.0,-1069.9450391634668,1014000
0,200.0,-1101.9337068820028,1016600
0,200.0,-1093.3841317884978,1019200
0,200.0,-1128.342783999426,1021800
0,200.0,-1066.4939270554717,1024400
0,200.0,-1138.1897451367809,1027000
0,200.0,-1002.9476448830976,1029600
