,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",2200,0.038532,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",4400,0.038022,200.0,11,-1462.113125,-1714.740111,-1195.103324,166.57026
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",6600,0.037926,200.0,11,-1380.620881,-1726.654785,-749.840377,326.811218
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",8800,0.036552,200.0,11,-1120.012985,-1409.841846,-762.449193,216.922142
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",11000,0.035687,200.0,11,-1170.43036,-1869.792071,-865.831384,279.059353
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",13200,0.035557,200.0,11,-1063.536534,-1768.889281,-642.676482,322.186854
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",15400,0.036604,200.0,11,-1370.66075,-1777.818012,-891.640099,347.575832
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",17600,0.038055,200.0,11,-1265.979569,-1674.936165,-860.76155,267.316975
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",19800,0.035593,200.0,11,-1116.499718,-1766.452446,-879.41352,277.510695
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",22000,0.035179,200.0,11,-1214.763587,-1579.659422,-799.77045,254.68914
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize adv)",24200,0.035605,200.0,11,-1206.561921,-1779.174344,-924.789738,296.636632
