,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",2200,0.040818,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",4400,0.03944,200.0,11,-1485.533836,-1723.23859,-1245.679602,155.215412,1
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",6600,0.03892,200.0,11,-1453.601787,-1766.651702,-883.783827,284.328801,2
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",8800,0.044835,200.0,11,-1265.660879,-1519.402046,-984.338575,169.426043,3
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",11000,0.040216,200.0,11,-1352.448149,-1879.286759,-1064.368658,210.088178,4
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",13200,0.040307,200.0,11,-1331.350226,-1828.358657,-1110.700387,217.654443,5
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",15400,0.039971,200.0,11,-1560.83755,-1828.121728,-1155.092636,244.729405,6
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",17600,0.036535,200.0,11,-1470.03283,-1782.710585,-1142.187366,217.334519,7
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",19800,0.036354,200.0,11,-1368.359316,-1835.790725,-1060.297148,210.664505,8
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",22000,0.036554,200.0,11,-1516.395952,-1744.948095,-1296.056994,139.313236,9
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",24200,0.03726,200.0,11,-1453.79939,-1856.304603,-1153.660202,217.517976,10
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",26400,0.039617,200.0,11,-1504.065748,-1893.877224,-1215.093998,207.101452,11
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",28600,0.036665,200.0,11,-1554.788134,-1854.475903,-1180.173009,250.804482,12
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",30800,0.036516,200.0,11,-1331.182543,-1880.500661,-1037.192082,222.461951,13
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",33000,0.036506,200.0,11,-1423.06516,-1779.080495,-1032.117202,258.008643,14
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",35200,0.036869,200.0,11,-1437.379629,-1889.228039,-1182.323843,215.839626,15
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",37400,0.039945,200.0,11,-1412.364155,-1866.968381,-1163.52982,228.55279,16
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",39600,0.036585,200.0,11,-1498.402193,-1814.935816,-1300.667422,169.885279,17
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv, min)",41800,0.036355,200.0,11,-1614.778275,-1848.70959,-1318.545472,178.568815,18
