,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",2200,0.039044,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",4400,0.037093,200.0,11,-1467.381854,-1717.20853,-1204.198324,164.571295
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",6600,0.038743,200.0,11,-1396.965526,-1731.632421,-879.526077,304.531012
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",8800,0.038256,200.0,11,-1099.284877,-1405.154693,-744.57102,226.002395
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",11000,0.035993,200.0,11,-1139.940204,-1868.200608,-802.565694,289.757047
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",13200,0.03629,200.0,11,-1090.77903,-1764.358412,-766.951915,293.727858
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",15400,0.038352,200.0,11,-1365.867428,-1782.845878,-777.413219,364.193601
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",17600,0.036784,200.0,11,-1286.792678,-1686.663858,-950.156722,268.333838
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",19800,0.035639,200.0,11,-1188.063191,-1782.559697,-866.021074,257.934418
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",22000,0.035224,200.0,11,-1290.942101,-1613.318643,-915.475262,213.533899
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",24200,0.035315,200.0,11,-1260.567713,-1797.285003,-985.390245,276.671442
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",26400,0.035069,200.0,11,-1288.799842,-1856.314957,-889.943821,307.030218
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",28600,0.037739,200.0,11,-1364.460504,-1814.841424,-892.772888,327.163138
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",30800,0.037467,200.0,11,-1128.855955,-1834.690767,-814.756174,274.588662
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",33000,0.035008,200.0,11,-1178.636413,-1623.825671,-817.068614,307.785565
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",35200,0.035549,200.0,11,-1187.182718,-1849.581511,-870.332827,280.946993
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",37400,0.035119,200.0,11,-1125.311665,-1817.627305,-781.018001,330.860469
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",39600,0.035394,200.0,11,-1118.641209,-1602.315496,-771.040597,256.461947
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",41800,0.036944,200.0,11,-1272.039789,-1661.04726,-920.77607,283.942339
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",44000,0.037767,200.0,11,-1197.49675,-1631.585406,-794.001005,300.06751
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",46200,0.035456,200.0,11,-1327.38938,-1652.709801,-903.68236,222.203881
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",48400,0.035295,200.0,11,-1263.508999,-1645.516049,-867.912416,249.714692
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",50600,0.035255,200.0,11,-1194.891158,-1617.069888,-798.308064,286.428532
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",52800,0.035072,200.0,11,-1227.904305,-1717.973315,-634.320844,361.38427
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",55000,0.037005,200.0,11,-1046.236366,-1525.282029,-872.095307,187.727768
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",57200,0.039145,200.0,11,-1158.661113,-1715.07036,-723.209862,346.525141
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",59400,0.036485,200.0,11,-1245.455813,-1674.233489,-851.788311,296.978106
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",61600,0.036213,200.0,11,-1089.23973,-1551.656369,-767.76529,270.782694
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",63800,0.036167,200.0,11,-1350.267639,-1754.568772,-785.299524,287.200068
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",66000,0.035266,200.0,11,-1149.906637,-1615.77705,-868.278561,266.679599
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",68200,0.036684,200.0,11,-1256.120303,-1837.768134,-841.440664,295.362953
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",70400,0.038772,200.0,11,-1168.789842,-1618.747598,-855.189287,234.613734
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",72600,0.036601,200.0,11,-1113.744162,-1743.705768,-768.454019,282.822335
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",74800,0.036544,200.0,11,-1261.325823,-1576.996386,-893.709107,195.406681
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",77000,0.036875,200.0,11,-1246.338501,-1760.495363,-971.353453,226.434195
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",79200,0.035863,200.0,11,-1225.783187,-1866.11649,-760.014969,337.991321
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",81400,0.036656,200.0,11,-1297.339591,-1863.324297,-749.966752,366.563669
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage)",83600,0.039296,200.0,11,-1365.706258,-1751.826835,-862.120621,300.376947
