,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",2200,0.037521,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",4400,0.036837,200.0,11,-1458.29003,-1713.088862,-1189.29832,167.942025
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",6600,0.038704,200.0,11,-1362.67973,-1723.978821,-742.347195,346.058333
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",8800,0.059525,200.0,11,-1095.957524,-1385.05995,-744.085181,214.282036
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",11000,0.036552,200.0,11,-1149.910881,-1868.631096,-858.466362,276.293685
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",13200,0.035597,200.0,11,-1038.841941,-1760.067583,-629.008307,329.736317
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",15400,0.037989,200.0,11,-1353.374817,-1767.794512,-847.664787,349.698277
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",17600,0.035417,200.0,11,-1256.853106,-1671.607397,-785.750345,272.607418
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",19800,0.034914,200.0,11,-1128.002405,-1768.299525,-887.467829,271.070103
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",22000,0.035002,200.0,11,-1232.017338,-1588.200024,-755.214881,256.330656
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",24200,0.034805,200.0,11,-1204.099723,-1782.713707,-870.672349,308.61476
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",26400,0.035244,200.0,11,-1239.386779,-1854.797995,-851.812514,323.3057
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",28600,0.03823,200.0,11,-1342.494231,-1807.297349,-900.287128,320.885537
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",30800,0.036224,200.0,11,-1097.827116,-1817.271066,-642.344053,283.976723
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",33000,0.035059,200.0,11,-1208.589967,-1594.083713,-943.958622,251.79366
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",35200,0.03513,200.0,11,-1151.579481,-1843.179322,-762.416001,280.940695
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",37400,0.034815,200.0,11,-1150.160716,-1818.499096,-869.241946,303.782173
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",39600,0.037385,200.0,11,-1137.407641,-1566.708048,-866.892349,210.314087
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",41800,0.037826,200.0,11,-1216.805507,-1648.175153,-882.820218,308.407732
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",44000,0.036361,200.0,11,-1195.345108,-1605.409922,-774.359083,259.039485
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",46200,0.035317,200.0,11,-1274.209259,-1611.802267,-760.874943,231.018386
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, actor-critic advantage, normalize ret)",48400,0.035186,200.0,11,-1201.211489,-1613.093103,-753.690782,267.554738
