,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",2200,0.204247,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",4400,0.058202,200.0,11,-1441.401155,-1704.914993,-1175.788434,171.130423,1
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",6600,0.064491,200.0,11,-1364.670895,-1719.491953,-770.101193,331.909889,2
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",8800,0.055881,200.0,11,-1068.905563,-1352.654392,-770.051994,202.443808,3
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",11000,0.057477,200.0,11,-1107.212766,-1865.835669,-755.2484,277.73956,4
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",13200,0.058378,200.0,11,-1118.079948,-1733.737533,-904.000655,235.435908,5
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",15400,0.069487,200.0,11,-1354.301681,-1739.971467,-954.766355,310.117056,6
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",17600,0.064629,200.0,11,-1180.040478,-1633.460087,-776.348222,293.206572,7
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",19800,0.064456,200.0,11,-1121.913203,-1701.05295,-903.376127,230.065687,8
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",22000,0.058864,200.0,11,-1188.698437,-1519.864031,-863.662179,227.035648,9
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",24200,0.057189,200.0,11,-1174.448438,-1731.186104,-896.022696,280.056425,10
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",26400,0.056381,200.0,11,-1192.564582,-1832.628371,-876.18071,307.074946,11
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, actor-critic advantage, normalize ret)",28600,0.073668,200.0,11,-1301.037827,-1761.47504,-892.708724,306.550434,12
