,experiment,timestep,mean episodic length,mean episodic returns,std episodic returns
0,experiment,1003200,200.0,-814.3644774116609,122.97729809231134
0,experiment,1005400,200.0,-789.6188903023377,97.29542662641357
0,experiment,1007600,200.0,-819.0434868048975,77.97157310704601
0,experiment,1009800,200.0,-915.7070907865317,113.50927571152504
0,experiment,1012000,200.0,-846.9923451711813,70.56250567806877
0,experiment,1014200,200.0,-854.4122723936041,126.72313117730437
0,experiment,1016400,200.0,-841.9599291603259,107.61872593509386
0,experiment,1018600,200.0,-824.7000558436667,127.76009622782301
0,experiment,1020800,200.0,-840.3086650360386,105.49485510075155
0,experiment,1023000,200.0,-817.3650056962808,106.58897569672706
0,experiment,1025200,200.0,-805.3280392067344,86.58586544077401
0,experiment,1027400,200.0,-815.5432536942491,104.57604709792656
0,experiment,1029600,200.0,-832.4913382323338,124.20203608833269
0,experiment,1031800,200.0,-788.8868000266683,110.1273424509213
0,experiment,1034000,200.0,-799.09825363415,129.6816750451425
0,experiment,1036200,200.0,-789.7506424060703,78.88294054299082
0,experiment,1038400,200.0,-819.1129916002839,90.46106601191606
0,experiment,1040600,200.0,-798.4267259823777,85.34248619227712
0,experiment,1042800,200.0,-767.0164941058591,87.63384778496714
0,experiment,1045000,200.0,-776.8295890206493,44.98453333466035
0,experiment,1047200,200.0,-839.1926844109516,62.94600717895048
0,experiment,1049400,200.0,-782.9091024569104,57.58277623154608
0,experiment,1051600,200.0,-860.8301915991201,74.73566526441768
0,experiment,1053800,200.0,-840.7604686380787,93.36285005090869
0,experiment,1056000,200.0,-868.6911933188835,97.34607637489272
0,experiment,1058200,200.0,-834.4162577492909,73.41789246118903
0,experiment,1060400,200.0,-840.2224708110954,100.50876331471824
0,experiment,1062600,200.0,-796.6879802609591,104.01900901519507
0,experiment,1064800,200.0,-822.279369203901,116.44634530158024
0,experiment,1067000,200.0,-801.8460211335004,81.09622585803109
0,experiment,1069200,200.0,-757.5029944979112,106.33175467905667
0,experiment,1071400,200.0,-770.6688088529663,78.97605608475982
0,experiment,1073600,200.0,-799.8469126959171,105.2269855394733
0,experiment,1075800,200.0,-880.7288138383833,95.21907509466695
0,experiment,1078000,200.0,-744.9318691304165,49.40052380040552
0,experiment,1080200,200.0,-767.6581078995193,81.31683071901325
0,experiment,1082400,200.0,-741.212622574421,94.51854167120163
0,experiment,1084600,200.0,-779.9582303046941,89.62482965472822
0,experiment,1086800,200.0,-773.6009358064731,101.43796311594744
0,experiment,1089000,200.0,-790.4564468644677,93.76599528396522
0,experiment,1091200,200.0,-822.2929350794406,75.9948241472865
0,experiment,1093400,200.0,-832.2191216339826,93.23582210207005
0,experiment,1095600,200.0,-782.943951490961,58.35122748828791
0,experiment,1097800,200.0,-811.5951010137015,114.69567574171168
0,experiment,1100000,200.0,-816.8390093469527,115.42429635993899
0,experiment,1102200,200.0,-784.6427502948249,76.14793433099688
0,experiment,1104400,200.0,-772.6284347116988,79.34440411500121
0,experiment,1106600,200.0,-806.0546812204094,105.43648301739265
0,experiment,1108800,200.0,-793.9836717210568,98.49755446480944
0,experiment,1111000,200.0,-816.8982084786762,96.42698018672469
0,experiment,1113200,200.0,-780.4645288671119,115.09799244591885
0,experiment,1115400,200.0,-823.6793125759227,106.1495784232966
0,experiment,1117600,200.0,-770.0555482295754,83.22973470675532
0,experiment,1119800,200.0,-746.280973147048,109.14481685948974
0,experiment,1122000,200.0,-808.5969182062659,60.51186053278191
0,experiment,1124200,200.0,-802.9812591107085,93.94863985699482
0,experiment,1126400,200.0,-823.1888003726621,107.45329095631571
0,experiment,1128600,200.0,-806.4171715885378,87.13432696100274
0,experiment,1130800,200.0,-793.1191615012657,76.53731572674019
0,experiment,1133000,200.0,-874.3796513144679,148.37606176270427
0,experiment,1135200,200.0,-830.0355242388828,107.36088012570806
0,experiment,1137400,200.0,-804.4152956637718,118.37632214594024
0,experiment,1139600,200.0,-789.47928342224,102.11405004148978
0,experiment,1141800,200.0,-767.7319155304914,96.08342538515537
0,experiment,1144000,200.0,-749.922978662396,89.57591011512288
0,experiment,1146200,200.0,-815.4756168866329,114.14118062507964
0,experiment,1148400,200.0,-810.1912109262577,60.15056681810247
0,experiment,1150600,200.0,-733.6509164984949,156.58398328730533
0,experiment,1152800,200.0,-793.262686785969,103.4060836055503
0,experiment,1155000,200.0,-772.577479668648,74.82000613819937
0,experiment,1157200,200.0,-755.7204942909876,105.1962632586739
0,experiment,1159400,200.0,-790.5190829139785,77.69420208664371
0,experiment,1161600,200.0,-761.4968440698984,96.29174010934064
0,experiment,1163800,200.0,-738.2634921178635,98.40434133330413
0,experiment,1166000,200.0,-744.4229358246049,80.78390784047288
0,experiment,1168200,200.0,-765.6727840604341,78.77575916052365
0,experiment,1170400,200.0,-784.5657679427616,91.61599633394191
0,experiment,1172600,200.0,-793.8873256082657,131.9887734674737
0,experiment,1174800,200.0,-767.2083968562071,82.22338979049863
0,experiment,1177000,200.0,-788.442872267817,85.06817566309921
0,experiment,1179200,200.0,-828.4084296077318,65.15525546655091
0,experiment,1181400,200.0,-776.5608903180971,79.34952450419028
0,experiment,1183600,200.0,-793.3145556169137,65.56258331361676
0,experiment,1185800,200.0,-767.8314159821674,87.154121252986
0,experiment,1188000,200.0,-764.2606990703822,89.03807083304025
0,experiment,1190200,200.0,-757.554408490485,90.6563683545943
0,experiment,1192400,200.0,-746.7795099354636,116.67244212277875
0,experiment,1194600,200.0,-791.6874305176624,82.76231197059595
0,experiment,1196800,200.0,-800.0172631982255,111.6330317766101
0,experiment,1199000,200.0,-725.4476781867365,95.32695444759463
0,experiment,1201200,200.0,-712.1065885071973,123.10673285198055
0,experiment,1203400,200.0,-753.3562413553657,91.92415889114622
0,experiment,1205600,200.0,-723.6630383763321,115.10097493914118
0,experiment,1207800,200.0,-763.8698264595097,139.03921550582228
0,experiment,1210000,200.0,-720.3331983842866,96.38987763061185
0,experiment,1212200,200.0,-772.3043595592608,89.8762729957833
0,experiment,1214400,200.0,-741.5134587055181,89.25249499534016
0,experiment,1216600,200.0,-739.4615868964221,93.94633517470699
0,experiment,1218800,200.0,-737.8286838479219,82.87352726813049
0,experiment,1221000,200.0,-796.4287229379632,95.97088300915414
0,experiment,1223200,200.0,-716.9083877152699,66.98202048716227
0,experiment,1225400,200.0,-790.4363765967474,72.7170538604065
0,experiment,1227600,200.0,-733.7937069140229,107.20185870284267
0,experiment,1229800,200.0,-775.5380436331725,110.4432107522258
0,experiment,1232000,200.0,-798.4437575755394,75.9076467456432
0,experiment,1234200,200.0,-709.1792429908204,94.40945120360482
0,experiment,1236400,200.0,-771.6428215742845,79.44217223551973
0,experiment,1238600,200.0,-780.4467074351348,80.23846490146576
0,experiment,1240800,200.0,-745.3888541948695,86.25909333191134
0,experiment,1243000,200.0,-796.8204043121317,58.90442353997439
0,experiment,1245200,200.0,-761.8158212340921,89.94789335995962
0,experiment,1247400,200.0,-772.2741776489394,93.83889554433668
0,experiment,1249600,200.0,-712.3559028418596,102.5256647665981
0,experiment,1251800,200.0,-716.9232282077552,100.33686476150048
0,experiment,1254000,200.0,-768.226083602885,52.748509091440596
0,experiment,1256200,200.0,-841.5837615987531,101.37501424542809
0,experiment,1258400,200.0,-776.1510310700563,76.00037286255449
0,experiment,1260600,200.0,-805.4594008000852,104.30464249893313
0,experiment,1262800,200.0,-782.0696341112506,89.41432280367012
0,experiment,1265000,200.0,-757.6477043374889,75.71904138663785
0,experiment,1267200,200.0,-756.2323776990136,144.8913771985684
0,experiment,1269400,200.0,-793.0641686252754,90.47875438058684
0,experiment,1271600,200.0,-730.6495552330031,78.43817299495669
0,experiment,1273800,200.0,-785.6483246029197,88.92067653826066
0,experiment,1276000,200.0,-696.1921090034094,87.39835655163786
0,experiment,1278200,200.0,-755.9989330041728,70.22572805274854
0,experiment,1280400,200.0,-778.27872105772,88.92038804510011
0,experiment,1282600,200.0,-753.5193082479306,87.57129508047814
0,experiment,1284800,200.0,-800.6310978680445,84.20733512085013
0,experiment,1287000,200.0,-698.3388431627039,96.42525664612577
0,experiment,1289200,200.0,-702.0064375944495,124.94907335786124
0,experiment,1291400,200.0,-686.9232819244743,110.57036985286561
0,experiment,1293600,200.0,-746.3295829714044,135.880648741999
0,experiment,1295800,200.0,-751.1346196133734,104.24331890241528
0,experiment,1298000,200.0,-740.4273135138782,72.70372343455465
0,experiment,1300200,200.0,-728.507926945489,95.29042879612864
0,experiment,1302400,200.0,-760.9988816198115,56.144421373105395
0,experiment,1304600,200.0,-719.6685353178144,122.50612189176684
0,experiment,1306800,200.0,-724.9401814118527,92.91374142120209
0,experiment,1309000,200.0,-699.3327528645752,101.90845487541442
0,experiment,1311200,200.0,-731.4467386214835,72.69155972389167
0,experiment,1313400,200.0,-721.717087584871,85.14277894423164
0,experiment,1315600,200.0,-783.825061557496,122.78573890605043
0,experiment,1317800,200.0,-696.648373815117,96.37405846510134
0,experiment,1320000,200.0,-679.3390719096795,90.98444667909733
0,experiment,1322200,200.0,-737.9153580768548,89.463004919196
0,experiment,1324400,200.0,-747.6893925021319,71.69840207359904
0,experiment,1326600,200.0,-738.5409244756123,80.8410069685863
0,experiment,1328800,200.0,-766.1656792127437,89.90825728164941
0,experiment,1331000,200.0,-771.7110454955357,79.8009250128892
0,experiment,1333200,200.0,-798.6250235221204,78.76295190443761
0,experiment,1335400,200.0,-742.6742083791679,130.76760445249298
0,experiment,1337600,200.0,-685.5286419856665,65.27786124263696
0,experiment,1339800,200.0,-726.4406455706144,58.36351835354716
0,experiment,1342000,200.0,-740.5809101932765,75.10291452334405
0,experiment,1344200,200.0,-673.6476639791889,75.81809406080416
0,experiment,1346400,200.0,-697.7824980710164,70.12885023412245
0,experiment,1348600,200.0,-751.1322586530943,107.47541811214293
0,experiment,1350800,200.0,-740.4673132846724,84.66613728058542
0,experiment,1353000,200.0,-752.4641419754865,126.2369427446229
0,experiment,1355200,200.0,-775.9872350543751,78.21406991166262
0,experiment,1357400,200.0,-702.7514752923394,84.3791109826617
0,experiment,1359600,200.0,-788.8290601355985,48.54277479299199
0,experiment,1361800,200.0,-747.6116937882421,131.50816147518648
0,experiment,1364000,200.0,-700.1949349254628,90.17199810256919
0,experiment,1366200,200.0,-682.6360400418121,92.43198815364187
0,experiment,1368400,200.0,-724.5307506461936,59.56722431066229
0,experiment,1370600,200.0,-747.9603744967861,70.57849647533283
0,experiment,1372800,200.0,-718.8683876081309,55.542639337799606
0,experiment,1375000,200.0,-786.1120395490642,75.8220750659248
0,experiment,1377200,200.0,-711.7347746457108,74.74758959336134
0,experiment,1379400,200.0,-758.0434326122177,101.41097071524787
0,experiment,1381600,200.0,-702.6717051849881,72.67410332628401
0,experiment,1383800,200.0,-737.1585618185194,74.86184229630936
0,experiment,1386000,200.0,-752.8133394444817,113.79747134769747
0,experiment,1388200,200.0,-739.7583780233252,98.77462864585662
0,experiment,1390400,200.0,-773.5942463843443,71.80005008391548
0,experiment,1392600,200.0,-712.6498295981335,102.39608272692224
0,experiment,1394800,200.0,-743.6275014694907,68.13065682235822
0,experiment,1397000,200.0,-770.1854583564653,93.92830930392786
0,experiment,1399200,200.0,-781.8067821048236,58.24451210251814
0,experiment,1401400,200.0,-790.2807318961418,92.92709809050298
0,experiment,1403600,200.0,-759.620711662592,92.91573685312754
0,experiment,1405800,200.0,-770.1350968480045,78.41092272613172
0,experiment,1408000,200.0,-769.270166758496,118.506767159667
0,experiment,1410200,200.0,-702.0945474774628,99.23212281920082
0,experiment,1412400,200.0,-771.5716679889687,51.60957411948385
0,experiment,1414600,200.0,-863.3760273704665,68.40342024612747
0,experiment,1416800,200.0,-758.2519398156284,77.31523859035534
0,experiment,1419000,200.0,-739.5667817173334,93.71755831748007
0,experiment,1421200,200.0,-743.1741214656537,83.77678556601349
0,experiment,1423400,200.0,-790.6744740424706,89.22045472550363
0,experiment,1425600,200.0,-781.965671612566,115.26675799609599
0,experiment,1427800,200.0,-727.5393223087115,65.5153669385993
0,experiment,1430000,200.0,-690.3618327115674,62.27468285310714
0,experiment,1432200,200.0,-716.8499914813231,101.93822947829307
0,experiment,1434400,200.0,-729.5591722741224,93.80756164918769
0,experiment,1436600,200.0,-713.4779763029042,83.03047090191113
0,experiment,1438800,200.0,-790.4206763850526,126.78077059615048
0,experiment,1441000,200.0,-804.3494535187413,108.29462224431964
0,experiment,1443200,200.0,-735.1067350895323,118.02395675788142
0,experiment,1445400,200.0,-756.1407394370264,63.21719964374196
0,experiment,1447600,200.0,-781.9616140581132,88.7538726971813
0,experiment,1449800,200.0,-735.3777228793015,93.76481273799963
0,experiment,1452000,200.0,-733.5201462172286,98.3288885738201
0,experiment,1454200,200.0,-782.461666060352,93.68806246890786
0,experiment,1456400,200.0,-720.8389680785248,80.24380325902844
0,experiment,1458600,200.0,-688.900971134624,63.265707901899546
0,experiment,1460800,200.0,-736.8384109566515,95.86328779997704
0,experiment,1463000,200.0,-757.9219519099577,120.63114621282291
0,experiment,1465200,200.0,-709.7477387630705,82.60731502293807
0,experiment,1467400,200.0,-826.1996649672408,68.97256931463467
0,experiment,1469600,200.0,-717.7533275629377,106.79321166379853
0,experiment,1471800,200.0,-762.3966021979483,109.11516516768508
0,experiment,1474000,200.0,-761.2418618318592,99.22344891172183
0,experiment,1476200,200.0,-731.519963899057,91.4567707280547
0,experiment,1478400,200.0,-693.5788875758649,126.10285408455434
0,experiment,1480600,200.0,-795.6242921422742,113.972786300499
0,experiment,1482800,200.0,-715.0114853506994,96.8455723485916
0,experiment,1485000,200.0,-749.2596552738213,78.80287539404674
0,experiment,1487200,200.0,-708.3663756390307,70.892493784972
0,experiment,1489400,200.0,-754.8401453323194,95.97538971535047
0,experiment,1491600,200.0,-720.3805091287443,73.13705770919384
0,experiment,1493800,200.0,-749.393127079598,71.54788431965163
0,experiment,1496000,200.0,-771.6228911002453,118.10408113002077
0,experiment,1498200,200.0,-704.3880770518349,76.03675936876105
0,experiment,1500400,200.0,-728.0838645144212,86.24153890167453
0,experiment,1502600,200.0,-700.4850875397391,84.71483836745746
0,experiment,1504800,200.0,-748.5234264856928,115.93184052714919
0,experiment,1507000,200.0,-756.3926962321344,87.50950454852698
0,experiment,1509200,200.0,-768.3431493951587,86.39286560269515
0,experiment,1511400,200.0,-766.0811714170381,77.88230286958336
0,experiment,1513600,200.0,-680.9034093250309,51.48385175864937
0,experiment,1515800,200.0,-751.7570831926752,89.5892779914839
0,experiment,1518000,200.0,-711.8232653065102,106.9376372861129
0,experiment,1520200,200.0,-711.4936502443857,132.4063076792284
0,experiment,1522400,200.0,-674.7530679020601,88.65800820690029
0,experiment,1524600,200.0,-722.9121740684654,102.06657613597082
0,experiment,1526800,200.0,-689.2416469310671,75.32345815675832
0,experiment,1529000,200.0,-719.4270496656501,88.49716532528906
0,experiment,1531200,200.0,-754.6725335645332,66.47614131233311
0,experiment,1533400,200.0,-719.1192042392595,86.09198908114271
0,experiment,1535600,200.0,-720.2094945767176,67.92983216320383
0,experiment,1537800,200.0,-691.6863055125245,56.89190758093317
0,experiment,1540000,200.0,-720.2091881527608,83.21940095064515
0,experiment,1542200,200.0,-745.1395448790772,86.23441378771231
0,experiment,1544400,200.0,-662.354255500889,74.9592254582886
0,experiment,1546600,200.0,-748.9962103150734,101.67640266287394
0,experiment,1548800,200.0,-686.0217857077866,82.24492959671677
0,experiment,1551000,200.0,-718.9065900840203,86.38105680802906
0,experiment,1553200,200.0,-685.5092662782641,86.09900036669086
0,experiment,1555400,200.0,-698.0903202961005,73.79448702393765
0,experiment,1557600,200.0,-712.0143370558134,78.08631837591129
0,experiment,1559800,200.0,-697.7178877943878,77.3570057791562
0,experiment,1562000,200.0,-712.0115016226664,65.76199026238686
0,experiment,1564200,200.0,-680.537808991174,52.3698987652643
0,experiment,1566400,200.0,-740.7460388948485,112.5747460449966
0,experiment,1568600,200.0,-723.094415413205,104.45996268489348
0,experiment,1570800,200.0,-659.0027583281671,83.60423174953608
0,experiment,1573000,200.0,-730.2431762761767,86.85872601320268
0,experiment,1575200,200.0,-676.1944659299769,102.7742011441078
0,experiment,1577400,200.0,-672.3562265623833,105.81698633488752
0,experiment,1579600,200.0,-724.8675249931774,79.81046983972526
0,experiment,1581800,200.0,-732.0859074575918,62.19398709345991
0,experiment,1584000,200.0,-715.1636371397194,75.43981481987149
0,experiment,1586200,200.0,-672.9099761710594,122.07021772362258
0,experiment,1588400,200.0,-707.0995273783509,70.36753735984027
0,experiment,1590600,200.0,-734.4833164723394,81.79551773669837
0,experiment,1592800,200.0,-773.5755960000239,39.35342911959784
0,experiment,1595000,200.0,-734.3503472441778,85.96828097597822
0,experiment,1597200,200.0,-735.1563815884558,61.98891766064883
0,experiment,1599400,200.0,-696.938476785881,135.46204726320278
0,experiment,1601600,200.0,-778.6636427357873,61.37326158762691
0,experiment,1603800,200.0,-678.9262278009103,112.66222223325373
0,experiment,1606000,200.0,-700.6071907867309,101.76393053859113
0,experiment,1608200,200.0,-682.7397617711177,105.52853983046472
0,experiment,1610400,200.0,-727.2531021928327,105.4002151463451
0,experiment,1612600,200.0,-672.9937462902627,91.89286043594203
0,experiment,1614800,200.0,-741.7788486753324,89.20456532786623
0,experiment,1617000,200.0,-715.1307094331194,86.93451514357447
0,experiment,1619200,200.0,-672.8799119360235,118.10784770847476
0,experiment,1621400,200.0,-710.2590070179134,67.97389253431186
0,experiment,1623600,200.0,-672.9366442077047,112.6159481688733
0,experiment,1625800,200.0,-726.4333691381037,87.38191651996543
0,experiment,1628000,200.0,-658.0436990262539,72.20000267022232
0,experiment,1630200,200.0,-707.8737684766297,81.48176427136129
0,experiment,1632400,200.0,-629.8362678801375,85.17018403284212
0,experiment,1634600,200.0,-705.6700101754441,94.535350618537
0,experiment,1636800,200.0,-710.4555583220383,91.7535836987516
0,experiment,1639000,200.0,-653.6213837033014,83.2495891404889
0,experiment,1641200,200.0,-696.8588228622716,85.04657996281915
0,experiment,1643400,200.0,-633.2265119805853,92.808847315486
0,experiment,1645600,200.0,-670.6191137721967,86.30705051904145
0,experiment,1647800,200.0,-696.2103409571278,99.04062496061505
0,experiment,1650000,200.0,-759.6642482866363,75.7081275998979
0,experiment,1652200,200.0,-704.6776851558743,84.51383964416982
0,experiment,1654400,200.0,-631.7125084213836,93.12573335053207
0,experiment,1656600,200.0,-707.5874470666076,93.7243642001336
0,experiment,1658800,200.0,-670.6730771207211,107.70653333023557
0,experiment,1661000,200.0,-669.9692935190554,83.65118718463391
0,experiment,1663200,200.0,-702.1041073455992,83.94035416534207
0,experiment,1665400,200.0,-702.7150446659979,102.7244218209199
0,experiment,1667600,200.0,-678.2629272765543,84.27762044124214
0,experiment,1669800,200.0,-714.5264463348677,128.81132870721433
0,experiment,1672000,200.0,-686.0839241230756,66.13610378957043
0,experiment,1674200,200.0,-629.3232735809778,97.84974394590654
0,experiment,1676400,200.0,-690.1521428267137,67.53477019176106
0,experiment,1678600,200.0,-642.7210807187439,87.6007565221402
0,experiment,1680800,200.0,-650.5939113161886,94.77756776985836
0,experiment,1683000,200.0,-678.6594395966332,109.68522361605679
0,experiment,1685200,200.0,-661.1547383787965,54.74868777470214
0,experiment,1687400,200.0,-684.5134443105912,80.03041418303863
0,experiment,1689600,200.0,-747.4726417044326,83.62757193637461
0,experiment,1691800,200.0,-658.5513696976897,56.456072123786925
0,experiment,1694000,200.0,-757.9591861980251,55.54478049501796
0,experiment,1696200,200.0,-722.0374864097307,81.52687803252921
0,experiment,1698400,200.0,-638.1929091695953,74.08108639632906
0,experiment,1700600,200.0,-655.5485186180471,105.87170289915059
0,experiment,1702800,200.0,-672.5655591569853,111.95309871286837
0,experiment,1705000,200.0,-721.2002371605101,109.93793963674001
0,experiment,1707200,200.0,-696.2627575602962,83.13720996737754
0,experiment,1709400,200.0,-694.1382747940951,82.39915293090327
0,experiment,1711600,200.0,-717.1618049011248,81.44050803339734
0,experiment,1713800,200.0,-721.9090319228262,73.77115600368732
0,experiment,1716000,200.0,-705.1214388680933,113.43751022685959
0,experiment,1718200,200.0,-651.9194802265002,93.5203078539432
0,experiment,1720400,200.0,-589.0035637275664,63.29547447894715
0,experiment,1722600,200.0,-651.1687728357581,69.25377693962088
0,experiment,1724800,200.0,-683.8520742310996,101.90606079465294
0,experiment,1727000,200.0,-626.8956066738227,58.7557145591082
0,experiment,1729200,200.0,-690.0860453932011,80.12114762581717
0,experiment,1731400,200.0,-627.0226944974822,80.57982610683689
0,experiment,1733600,200.0,-612.1096499621387,84.63988174792296
0,experiment,1735800,200.0,-647.6899813315323,105.9061136241672
0,experiment,1738000,200.0,-688.3990998113281,104.45624760559242
0,experiment,1740200,200.0,-640.1854029935677,81.76371596258646
0,experiment,1742400,200.0,-656.9872280814268,72.12751159005062
0,experiment,1744600,200.0,-647.0944675606754,74.32971555085642
0,experiment,1746800,200.0,-594.4254273573935,86.88475114373941
0,experiment,1749000,200.0,-633.6826517968052,63.165371851503615
0,experiment,1751200,200.0,-669.124200112237,92.86363319378934
0,experiment,1753400,200.0,-626.7964554438117,105.70922463081065
0,experiment,1755600,200.0,-699.8332463944669,62.145682302304394
0,experiment,1757800,200.0,-624.4708771263261,115.29396055840306
0,experiment,1760000,200.0,-615.0642164048181,119.47438445970914
0,experiment,1762200,200.0,-581.6456193730853,107.07622256197362
0,experiment,1764400,200.0,-622.3239623827949,75.18234292108859
0,experiment,1766600,200.0,-642.004936626966,112.42536069661139
0,experiment,1768800,200.0,-666.2410353866496,88.33939241775204
0,experiment,1771000,200.0,-604.3347468708548,68.01619559733571
0,experiment,1773200,200.0,-660.0433567642325,113.23099984947558
0,experiment,1775400,200.0,-647.2149462515573,91.41288905861875
0,experiment,1777600,200.0,-642.4917162326516,87.27371615786377
0,experiment,1779800,200.0,-650.5141581301855,86.76491527702258
0,experiment,1782000,200.0,-684.7327742827737,145.4017621639383
0,experiment,1784200,200.0,-669.9599535774813,50.92618978802784
0,experiment,1786400,200.0,-613.4398918891503,108.81652843217398
0,experiment,1788600,200.0,-673.1891553669001,105.55665190382841
0,experiment,1790800,200.0,-665.2534569506563,64.04858857795229
0,experiment,1793000,200.0,-661.9305773753645,117.09425249049842
0,experiment,1795200,200.0,-621.7877061372801,55.129906254810216
0,experiment,1797400,200.0,-647.3769201791768,86.83127515494712
0,experiment,1799600,200.0,-613.3063099099688,107.9692006646136
0,experiment,1801800,200.0,-669.06207446142,124.93576009779271
0,experiment,1804000,200.0,-662.0658535287056,101.69729484792686
0,experiment,1806200,200.0,-626.2379858633726,86.7193176991186
0,experiment,1808400,200.0,-609.0089992914778,53.09213654552724
0,experiment,1810600,200.0,-631.6578458048784,125.60029056463641
0,experiment,1812800,200.0,-624.2090461975332,145.44588426489045
0,experiment,1815000,200.0,-632.5124865967135,75.27105381595344
0,experiment,1817200,200.0,-607.1562426850861,119.54338280869149
0,experiment,1819400,200.0,-640.70052762135,79.40194679939604
0,experiment,1821600,200.0,-720.5303902212261,93.39210143147251
0,experiment,1823800,200.0,-614.8721640523316,78.07411994401252
0,experiment,1826000,200.0,-632.6998259661682,72.38956381244944
0,experiment,1828200,200.0,-621.4012250042751,96.42119438155967
0,experiment,1830400,200.0,-673.3233564558595,113.24328799021683
0,experiment,1832600,200.0,-612.9825424511081,88.90321117255446
0,experiment,1834800,200.0,-606.6031436083537,99.9053876983384
0,experiment,1837000,200.0,-652.4208314969558,141.89281196476543
0,experiment,1839200,200.0,-626.6069722090405,105.60420015193773
0,experiment,1841400,200.0,-647.5999646032092,131.72128089757183
0,experiment,1843600,200.0,-635.1671818534493,83.29779852152635
0,experiment,1845800,200.0,-587.492342805628,79.14396855170585
0,experiment,1848000,200.0,-628.7621400871475,130.3565127992544
0,experiment,1850200,200.0,-578.6867114037021,96.73221958148852
0,experiment,1852400,200.0,-630.8057454435744,79.93345710242187
0,experiment,1854600,200.0,-596.8276807358953,81.69518154688089
0,experiment,1856800,200.0,-536.414017420741,101.4742820101907
0,experiment,1859000,200.0,-620.0224287675507,105.7149401564448
0,experiment,1861200,200.0,-625.2121641113282,112.82345807114375
0,experiment,1863400,200.0,-606.3523957715983,97.86609012025035
0,experiment,1865600,200.0,-640.0579821186639,91.773842790837
0,experiment,1867800,200.0,-610.103612517645,80.20639442225655
0,experiment,1870000,200.0,-612.6064236028589,94.74609798507039
0,experiment,1872200,200.0,-647.0125517712073,138.11868192609282
0,experiment,1874400,200.0,-596.4426637311816,93.32768751100522
0,experiment,1876600,200.0,-652.3295569262463,130.71442487721248
0,experiment,1878800,200.0,-593.1478627168358,120.59740251059719
0,experiment,1881000,200.0,-614.8116659948473,108.48453519300983
0,experiment,1883200,200.0,-603.2907242328403,82.97525451809173
0,experiment,1885400,200.0,-636.6268808397746,117.49826747804062
0,experiment,1887600,200.0,-638.1766366875952,95.06149050258172
0,experiment,1889800,200.0,-653.2198322667056,75.65425207279232
0,experiment,1892000,200.0,-624.7180037488926,112.30761007203927
0,experiment,1894200,200.0,-596.258276990407,88.40315460303113
0,experiment,1896400,200.0,-556.6001545472636,143.89581642991672
0,experiment,1898600,200.0,-633.1359364541491,79.43427477880891
0,experiment,1900800,200.0,-613.8727624157013,94.07062005101751
0,experiment,1903000,200.0,-649.6496852965191,102.17946452317707
0,experiment,1905200,200.0,-641.3375147147726,108.0190668953407
0,experiment,1907400,200.0,-611.4427778100536,112.89106797388429
0,experiment,1909600,200.0,-584.2222265947901,83.64818382322194
0,experiment,1911800,200.0,-637.500515913656,130.25051027641095
0,experiment,1914000,200.0,-596.4103578199307,132.5693139352561
0,experiment,1916200,200.0,-656.7479775147646,88.84033603713458
0,experiment,1918400,200.0,-605.0909244419613,112.59149362085618
0,experiment,1920600,200.0,-556.0955429718219,103.4214444981912
0,experiment,1922800,200.0,-579.6359341704364,72.20501191713902
0,experiment,1925000,200.0,-600.6033032496781,97.38772082090281
0,experiment,1927200,200.0,-567.437847368505,106.47236831998923
0,experiment,1929400,200.0,-619.7683651199313,89.60358742626481
0,experiment,1931600,200.0,-584.5720348208627,78.61858743527998
0,experiment,1933800,200.0,-553.2263717090226,53.729504814945514
0,experiment,1936000,200.0,-611.2683003529975,75.99481495846157
0,experiment,1938200,200.0,-596.8083781976329,84.68518542529834
0,experiment,1940400,200.0,-615.3915957875101,112.11695614701334
0,experiment,1942600,200.0,-596.6063698208974,104.78565920902464
0,experiment,1944800,200.0,-598.6813654158431,108.64247552820261
0,experiment,1947000,200.0,-539.7653261128479,102.20617808972911
0,experiment,1949200,200.0,-584.5855184435133,98.95878949016719
0,experiment,1951400,200.0,-544.9761473887816,116.25113956284851
0,experiment,1953600,200.0,-608.7011093757895,108.69180584145766
0,experiment,1955800,200.0,-584.9451885317951,126.47418601091337
0,experiment,1958000,200.0,-554.8145419671133,99.64769628566437
0,experiment,1960200,200.0,-607.5373662157904,75.42239971884015
0,experiment,1962400,200.0,-623.9227140165839,111.51460088721522
0,experiment,1964600,200.0,-583.3685357972046,72.15581118968227
0,experiment,1966800,200.0,-550.6224502827674,74.24859021594862
0,experiment,1969000,200.0,-530.4354970643858,101.48248895268564
0,experiment,1971200,200.0,-541.0713558931292,131.7736370709187
0,experiment,1973400,200.0,-547.7589919643251,133.69861097135924
0,experiment,1975600,200.0,-524.6564186698156,139.822706166498
0,experiment,1977800,200.0,-558.2159419860237,61.34129505961236
0,experiment,1980000,200.0,-553.5850405138417,120.67721996959322
0,experiment,1982200,200.0,-536.9902833183799,74.3567951428691
0,experiment,1984400,200.0,-533.8883261768798,43.80658920303799
0,experiment,1986600,200.0,-564.2350535908007,114.66417745568029
0,experiment,1988800,200.0,-545.6463407595421,86.42430533568516
0,experiment,1991000,200.0,-487.27157951602,114.92775399833988
0,experiment,1993200,200.0,-513.0184350423556,129.17690611475476
0,experiment,1995400,200.0,-508.4018982443082,111.47486387401675
