,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",2200,0.037836,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",4400,0.038661,200.0,11,-1476.254388,-1719.926411,-1223.925059,159.606503
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",6600,0.038811,200.0,11,-1411.981243,-1739.506381,-879.617673,298.201289
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",8800,0.038024,200.0,11,-1139.581025,-1436.359986,-741.991455,229.213823
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",11000,0.03807,200.0,11,-1163.190397,-1868.793022,-766.71554,294.150054
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",13200,0.036632,200.0,11,-1099.822498,-1773.113588,-752.729361,304.19763
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",15400,0.03613,200.0,11,-1394.169948,-1791.420372,-754.266919,353.614571
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",17600,0.039434,200.0,11,-1311.178485,-1699.676141,-917.830843,272.968175
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",19800,0.03713,200.0,11,-1211.991964,-1794.314207,-811.425031,273.642443
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",22000,0.036368,200.0,11,-1293.798217,-1630.295125,-833.325268,250.208791
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",24200,0.035933,200.0,11,-1227.875301,-1804.038871,-757.786697,328.774203
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",26400,0.036739,200.0,11,-1307.677642,-1863.709359,-890.980242,303.771167
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",28600,0.039067,200.0,11,-1391.519888,-1822.569523,-879.388988,321.8662
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",30800,0.039282,200.0,11,-1145.981104,-1847.874028,-857.120248,289.564578
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",33000,0.03638,200.0,11,-1201.883491,-1661.181824,-755.203835,333.249327
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",35200,0.036476,200.0,11,-1232.246115,-1859.559692,-876.13078,282.34078
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",37400,0.036263,200.0,11,-1154.140985,-1834.690092,-843.194952,333.105429
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",39600,0.036451,200.0,11,-1143.999546,-1637.110229,-740.571434,277.669242
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",41800,0.037453,200.0,11,-1279.709041,-1688.313644,-785.666456,308.990632
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",44000,0.038519,200.0,11,-1233.657008,-1646.722386,-864.839009,278.929576
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",46200,0.036085,200.0,11,-1353.42026,-1678.281801,-911.145039,226.271773
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",48400,0.035996,200.0,11,-1277.976954,-1670.043213,-885.649306,261.110725
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",50600,0.036293,200.0,11,-1259.550282,-1641.325582,-953.949753,250.587777
