,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",2200,0.037065,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",4400,0.037692,200.0,11,-1476.267763,-1719.943838,-1223.928485,159.612417
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",6600,0.037822,200.0,11,-1413.639534,-1741.186907,-879.485404,298.474223
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",8800,0.037349,200.0,11,-1151.053866,-1442.148855,-741.738363,220.565235
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",11000,0.036804,200.0,11,-1181.784585,-1869.726601,-766.244159,285.555922
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",13200,0.036896,200.0,11,-1149.395772,-1780.858815,-873.609604,276.622715
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",15400,0.035268,200.0,11,-1426.885576,-1799.85991,-880.593223,331.355856
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",17600,0.038516,200.0,11,-1336.283727,-1708.652821,-966.370699,263.633299
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",19800,0.036604,200.0,11,-1244.209303,-1804.569852,-855.161719,267.271928
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",22000,0.035683,200.0,11,-1374.363981,-1668.030754,-1060.512844,194.989017
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",24200,0.036022,200.0,11,-1368.510171,-1829.180239,-961.073885,249.119977
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",26400,0.037115,200.0,11,-1413.1986,-1877.878884,-1071.562137,243.548927
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",28600,0.035777,200.0,11,-1487.014515,-1833.522501,-1099.480695,269.245069
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",30800,0.038336,200.0,11,-1301.575451,-1867.979908,-1010.643003,221.416869
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",33000,0.037384,200.0,11,-1350.593485,-1735.948572,-955.60451,279.130776
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",35200,0.036101,200.0,11,-1403.193398,-1880.977612,-1170.58903,220.063029
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",37400,0.036555,200.0,11,-1363.578684,-1860.598367,-1081.90005,243.873582
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",39600,0.036804,200.0,11,-1430.627111,-1781.873458,-1222.074191,180.092001
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",41800,0.037378,200.0,11,-1537.191868,-1820.582973,-1186.591495,207.203684
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",44000,0.039497,200.0,11,-1484.350257,-1758.436846,-1179.412242,195.536112
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",46200,0.03767,200.0,11,-1604.42623,-1817.198355,-1268.837549,145.009946
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",48400,0.037273,200.0,11,-1569.900238,-1812.435378,-1306.419322,157.923352
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",50600,0.036778,200.0,11,-1556.588657,-1763.901537,-1358.830057,162.538009
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",52800,0.038312,200.0,11,-1609.339628,-1851.24509,-1373.67253,169.765131
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",55000,0.037991,200.0,11,-1527.852271,-1776.841903,-1407.455959,96.809733
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize ad/rtv)",57200,0.038366,200.0,11,-1596.236687,-1867.20893,-1356.628562,178.94233
