,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",2200,0.039211,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",4400,0.043021,200.0,11,-1462.113125,-1714.740111,-1195.103324,166.57026
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",6600,0.039897,200.0,11,-1380.620881,-1726.654785,-749.840377,326.811218
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",8800,0.03817,200.0,11,-1120.012985,-1409.841846,-762.449193,216.922142
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",11000,0.040663,200.0,11,-1170.43036,-1869.792071,-865.831384,279.059353
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",13200,0.036592,200.0,11,-1063.536534,-1768.889281,-642.676482,322.186854
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",15400,0.03738,200.0,11,-1370.66075,-1777.818012,-891.640099,347.575832
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",17600,0.039907,200.0,11,-1265.979569,-1674.936165,-860.76155,267.316975
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",19800,0.037864,200.0,11,-1116.499718,-1766.452446,-879.41352,277.510695
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",22000,0.036415,200.0,11,-1214.763587,-1579.659422,-799.77045,254.68914
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",24200,0.036605,200.0,11,-1206.561921,-1779.174344,-924.789738,296.636632
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",26400,0.03635,200.0,11,-1247.033765,-1852.402227,-888.665731,308.243911
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",28600,0.038217,200.0,11,-1338.584847,-1804.661056,-898.717475,319.440994
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",30800,0.039472,200.0,11,-1140.44118,-1812.966504,-910.335626,239.540086
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",33000,0.037364,200.0,11,-1209.847164,-1580.458914,-958.225344,241.588799
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",35200,0.03702,200.0,11,-1162.104883,-1836.202747,-872.529841,261.372821
