,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",2200,0.039701,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",4400,0.037308,200.0,11,-1459.14993,-1713.813471,-1190.456734,167.820081
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",6600,0.040418,200.0,11,-1362.242072,-1724.579967,-756.456677,344.862055
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",8800,0.038282,200.0,11,-1096.774325,-1373.538357,-839.563125,190.642581
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",11000,0.03785,200.0,11,-1132.577797,-1867.574413,-790.27551,281.555941
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",13200,0.03738,200.0,11,-1059.114855,-1752.478507,-764.513758,300.021287
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",15400,0.038025,200.0,11,-1337.035184,-1760.156694,-772.594874,360.616108
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",17600,0.037926,200.0,11,-1238.452724,-1666.230882,-878.31783,273.291906
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",19800,0.039416,200.0,11,-1088.846773,-1756.276055,-740.612403,291.081232
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",22000,0.036544,200.0,11,-1229.590107,-1560.981979,-897.591081,216.564146
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",24200,0.037555,200.0,11,-1191.465696,-1767.135134,-921.444796,295.25244
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",26400,0.035856,200.0,11,-1224.98477,-1847.884495,-871.214011,310.608107
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",28600,0.037879,200.0,11,-1328.777306,-1799.642278,-894.319405,319.603301
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",30800,0.039343,200.0,11,-1131.794884,-1809.834713,-909.839781,245.72959
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",33000,0.03823,200.0,11,-1207.848811,-1585.257134,-947.002345,244.731654
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",35200,0.038081,200.0,11,-1173.529472,-1834.039733,-944.181276,250.288075
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",37400,0.03822,200.0,11,-1185.8272,-1804.816902,-900.25707,283.531165
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",39600,0.036995,200.0,11,-1133.205238,-1516.60672,-870.517678,191.465637
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",41800,0.039173,200.0,11,-1254.124084,-1590.079262,-939.914216,239.267017
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",44000,0.040886,200.0,11,-1155.785904,-1555.844234,-862.829164,225.237695
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",46200,0.041817,200.0,11,-1215.205976,-1536.686667,-901.654753,174.197668
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",48400,0.037783,200.0,11,-1172.319607,-1554.020864,-903.444046,207.781963
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",50600,0.036259,200.0,11,-1194.02389,-1543.785114,-929.610855,188.006006
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",52800,0.036181,200.0,11,-1252.920712,-1675.339263,-916.786908,255.833794
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",55000,0.038407,200.0,11,-1033.209259,-1429.036292,-886.107453,134.825415
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",57200,0.038195,200.0,11,-1174.749951,-1674.034805,-901.623701,279.589259
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",59400,0.036825,200.0,11,-1187.939522,-1623.369757,-769.263911,287.283176
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",61600,0.038565,200.0,11,-1055.330643,-1503.00386,-772.424319,241.972625
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",63800,0.036631,200.0,11,-1306.636584,-1723.14705,-889.136621,260.656609
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",66000,0.037194,200.0,11,-1101.993944,-1582.947294,-809.89516,256.944876
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",68200,0.039358,200.0,11,-1181.178049,-1805.64269,-894.883683,285.807558
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",70400,0.037317,200.0,11,-1101.349251,-1558.135479,-877.793438,208.236675
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",72600,0.036611,200.0,11,-1108.304185,-1695.781558,-899.339649,230.780927
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",74800,0.037176,200.0,11,-1169.914699,-1496.700959,-904.903349,164.610806
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",77000,0.038314,200.0,11,-1189.445429,-1659.11382,-904.44005,173.673262
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",79200,0.040031,200.0,11,-1275.590181,-1838.303636,-1059.896458,223.457621
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",81400,0.03873,200.0,11,-1250.25125,-1847.631793,-886.182156,333.333982
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",83600,0.035774,200.0,11,-1322.420817,-1686.988391,-1001.821186,256.342221
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",85800,0.035676,200.0,11,-1106.299446,-1700.341676,-826.028678,254.406326
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",88000,0.035562,200.0,11,-1266.328389,-1799.435019,-872.426373,340.981581
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",90200,0.035599,200.0,11,-1416.625777,-1838.689205,-866.96405,331.321897
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",92400,0.038559,200.0,11,-1225.607409,-1582.208378,-856.077214,261.657714
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",94600,0.037296,200.0,11,-1199.721685,-1625.620511,-778.149833,277.630971
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",96800,0.035744,200.0,11,-1138.462984,-1411.237329,-962.629309,140.935156
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",99000,0.035403,200.0,11,-1200.722448,-1752.600571,-1004.507953,255.408208
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",101200,0.035468,200.0,11,-1151.258384,-1254.397359,-1039.614128,72.072799
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",103400,0.035633,200.0,11,-1235.610921,-1697.191055,-890.832052,267.752103
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",105600,0.038698,200.0,11,-1162.695014,-1553.832767,-924.148577,201.848225
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",107800,0.03616,200.0,11,-1090.299351,-1241.807488,-914.216616,104.988727
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",110000,0.035447,200.0,11,-1198.714429,-1619.776551,-884.205855,234.267221
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",112200,0.035302,200.0,11,-1111.907696,-1490.876217,-880.665794,165.808005
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",114400,0.035295,200.0,11,-1132.69663,-1782.192211,-898.58878,221.949642
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",116600,0.036148,200.0,11,-1156.047404,-1794.884814,-1009.39516,219.56124
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",118800,0.03876,200.0,11,-1138.041703,-1441.540004,-905.507723,186.674873
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",121000,0.03567,200.0,11,-1142.462214,-1504.417592,-773.893268,196.116877
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",123200,0.035696,200.0,11,-1124.854009,-1637.735674,-887.909615,226.216899
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",125400,0.035391,200.0,11,-1146.024118,-1737.238671,-860.467953,281.01678
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",127600,0.035282,200.0,11,-1157.058341,-1775.388394,-802.924755,293.371922
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",129800,0.036884,200.0,11,-1121.427646,-1632.720304,-747.022338,263.055682
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",132000,0.037908,200.0,11,-1320.082805,-1806.418816,-904.007172,303.219421
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",134200,0.035655,200.0,11,-1100.522044,-1543.848858,-785.965356,231.907911
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",136400,0.035308,200.0,11,-1043.342736,-1720.474776,-767.531282,248.377491
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",138600,0.035302,200.0,11,-1118.126673,-1703.112887,-771.544003,268.616628
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",140800,0.035283,200.0,11,-1024.680674,-1561.741503,-773.085266,221.403655
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",143000,0.037407,200.0,11,-1083.759318,-1592.362481,-706.347176,275.28545
