,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",2200,0.037485,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",4400,0.037594,200.0,11,-1481.782441,-1722.163773,-1237.140238,157.024151
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",6600,0.03845,200.0,11,-1413.617942,-1739.265788,-884.450951,296.274584
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",8800,0.039723,200.0,11,-1141.108804,-1424.504524,-776.997532,213.18446
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",11000,0.040693,200.0,11,-1173.462923,-1870.897718,-864.779364,278.901425
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",13200,0.03773,200.0,11,-1106.235501,-1776.855498,-767.794733,297.378475
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",15400,0.036884,200.0,11,-1409.410346,-1790.154773,-887.008513,330.475363
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",17600,0.038631,200.0,11,-1292.584847,-1698.775746,-755.274329,293.510267
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",19800,0.036995,200.0,11,-1159.333811,-1786.096959,-762.136263,297.918207
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",22000,0.036444,200.0,11,-1270.863466,-1614.010355,-747.744347,263.35701
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",24200,0.035739,200.0,11,-1216.107393,-1795.598675,-826.654759,323.448255
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",26400,0.03591,200.0,11,-1269.783271,-1861.333517,-843.734004,321.96538
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",28600,0.037336,200.0,11,-1349.244541,-1817.253221,-751.040164,352.295021
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",30800,0.038156,200.0,11,-1127.788941,-1838.269917,-777.460653,291.538026
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",33000,0.035893,200.0,11,-1188.870384,-1649.3833,-755.498762,331.586668
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",35200,0.036041,200.0,11,-1208.16178,-1857.101893,-768.778185,297.379158
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",37400,0.035569,200.0,11,-1154.056134,-1835.758367,-752.700754,337.225899
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",39600,0.036319,200.0,11,-1164.381528,-1631.322431,-854.668694,257.171593
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",41800,0.038433,200.0,11,-1269.30427,-1690.754928,-713.578423,321.991695
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",44000,0.037564,200.0,11,-1217.3951,-1634.266583,-895.361702,279.124851
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",46200,0.035694,200.0,11,-1323.785008,-1652.541432,-837.448416,229.368517
