,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: takeoff-aviary-v0_2023-01-18,2079,0.05814,207.9,10,-213.566945,-259.56452,-165.077749,31.93451,0
1,exp_name: takeoff-aviary-v0_2023-01-18,4238,0.067556,239.888889,9,-247.586287,-308.250438,-151.336051,58.261147,1
2,exp_name: takeoff-aviary-v0_2023-01-18,6585,0.075631,260.777778,9,-296.733622,-866.496618,-171.478153,207.419141,2
3,exp_name: takeoff-aviary-v0_2023-01-18,8720,0.063351,213.5,10,-220.763212,-292.176014,-177.676724,35.833493,3
0,exp_name: takeoff-aviary-v0_2023-01-18,10799,0.051751,189.0,11,-205.599259,-278.123585,-173.815069,27.584123,4
1,exp_name: takeoff-aviary-v0_2023-01-18,12891,0.073405,261.5,8,-322.704749,-729.972804,-176.453646,221.570011,5
2,exp_name: takeoff-aviary-v0_2023-01-18,15046,0.062219,215.5,10,-221.95839,-355.328926,-142.038761,65.731388,6
3,exp_name: takeoff-aviary-v0_2023-01-18,17105,0.054649,205.9,10,-212.525611,-305.323207,-187.178102,33.255444,7
4,exp_name: takeoff-aviary-v0_2023-01-18,19290,0.072335,273.125,8,-294.245979,-652.594601,-180.124852,141.633852,8
0,exp_name: takeoff-aviary-v0_2023-01-18,21428,0.068168,237.555556,9,-237.592313,-416.914444,-172.287841,71.745664,9
1,exp_name: takeoff-aviary-v0_2023-01-18,23614,0.058065,218.6,10,-223.980484,-287.941487,-173.032056,38.211636,10
2,exp_name: takeoff-aviary-v0_2023-01-18,25701,0.058231,208.7,10,-214.478344,-308.612588,-154.725267,48.182744,11
3,exp_name: takeoff-aviary-v0_2023-01-18,27772,0.058706,207.1,10,-209.854054,-257.493784,-147.6873,36.042209,12
4,exp_name: takeoff-aviary-v0_2023-01-18,29875,0.061083,233.666667,9,-230.498742,-290.611266,-182.957676,39.30498,13
5,exp_name: takeoff-aviary-v0_2023-01-18,32034,0.058028,215.9,10,-249.033425,-710.695907,-144.436441,162.474722,14
6,exp_name: takeoff-aviary-v0_2023-01-18,34118,0.06691,231.555556,9,-267.291185,-832.069536,-155.532051,201.256271,15
7,exp_name: takeoff-aviary-v0_2023-01-18,36176,0.056388,205.8,10,-229.54784,-560.366743,-143.157569,136.594423,16
8,exp_name: takeoff-aviary-v0_2023-01-18,38369,0.046665,168.692308,13,-175.514214,-325.110807,-143.133928,45.900024,17
9,exp_name: takeoff-aviary-v0_2023-01-18,40568,0.045592,169.153846,13,-177.403047,-251.559789,-146.240147,32.204442,18
10,exp_name: takeoff-aviary-v0_2023-01-18,42622,0.060213,228.222222,9,-244.410998,-582.900811,-148.797986,125.716889,19
11,exp_name: takeoff-aviary-v0_2023-01-18,44848,0.052868,185.5,12,-184.453874,-326.88335,-140.485741,49.165568,20
12,exp_name: takeoff-aviary-v0_2023-01-18,46911,0.047208,171.916667,12,-176.304108,-206.095267,-154.291637,16.627523,21
13,exp_name: takeoff-aviary-v0_2023-01-18,49075,0.047183,166.461538,13,-170.281668,-238.856668,-134.639838,31.907204,22
14,exp_name: takeoff-aviary-v0_2023-01-18,51163,0.050205,174.0,12,-179.554796,-411.197743,-139.063478,71.182928,23
15,exp_name: takeoff-aviary-v0_2023-01-18,53532,0.052264,197.416667,12,-197.101728,-342.268125,-139.961928,69.905071,24
16,exp_name: takeoff-aviary-v0_2023-01-18,55825,0.067736,254.777778,9,-302.574696,-1385.869398,-135.416731,386.169284,25
17,exp_name: takeoff-aviary-v0_2023-01-18,57889,0.057915,187.636364,11,-183.075438,-287.834822,-132.082446,58.457188,26
18,exp_name: takeoff-aviary-v0_2023-01-18,60026,0.064793,237.444444,9,-294.227767,-854.717079,-126.138052,277.683436,27
19,exp_name: takeoff-aviary-v0_2023-01-18,62086,0.046189,158.461538,13,-165.481616,-332.955898,-119.811686,54.272139,28
20,exp_name: takeoff-aviary-v0_2023-01-18,64252,0.04012,144.4,15,-148.547023,-175.057997,-124.31651,13.494902,29
