,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",2200,0.040095,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",4400,0.039252,200.0,11,-1460.546645,-1815.436776,-1173.749394,209.996389,1
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",6600,0.045665,200.0,11,-1389.160935,-1802.133168,-760.034138,342.004024,2
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",8800,0.041536,200.0,11,-1083.72915,-1294.784957,-850.06695,156.715966,3
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",11000,0.042959,200.0,11,-1123.550035,-1906.717971,-740.495363,301.497376,4
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",13200,0.039839,200.0,11,-1041.114229,-1765.015691,-629.194243,296.127399,5
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",15400,0.040668,200.0,11,-1280.54072,-1833.256036,-773.451594,340.227237,6
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",17600,0.040169,200.0,11,-1217.668688,-1833.704318,-862.873481,273.989208,7
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",19800,0.037457,200.0,11,-1050.067694,-1832.18119,-743.3868,307.133555,8
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",22000,0.037435,200.0,11,-1116.725718,-1388.197713,-746.878891,217.324539,9
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",24200,0.039498,200.0,11,-1081.321878,-1872.314942,-769.381328,332.007869,10
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",26400,0.039653,200.0,11,-1105.852652,-1720.770912,-741.477284,324.780639,11
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",28600,0.038249,200.0,11,-1113.555264,-1613.899466,-758.310931,303.759892,12
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",30800,0.038864,200.0,11,-950.174043,-1714.438816,-735.953131,264.370802,13
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",33000,0.037208,200.0,11,-977.45389,-1464.106368,-755.745559,257.894005,14
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",35200,0.036674,200.0,11,-958.285695,-1688.169972,-746.706706,255.426376,15
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",37400,0.036734,200.0,11,-909.823422,-1461.438232,-657.06839,245.457222,16
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",39600,0.039,200.0,11,-894.080519,-1379.525422,-719.556554,210.398345,17
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",41800,0.036893,200.0,11,-1021.562238,-1539.317328,-662.441249,281.220445,18
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",44000,0.036762,200.0,11,-1063.156441,-1765.61408,-639.95331,401.901647,19
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",46200,0.039589,200.0,11,-1016.718637,-1438.601146,-634.542747,235.965911,20
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",48400,0.038258,200.0,11,-1005.426898,-1857.444641,-636.826541,347.616438,21
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",50600,0.038176,200.0,11,-999.363702,-1599.282277,-737.863914,306.271944,22
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",52800,0.044793,200.0,11,-1028.449378,-1787.594949,-635.289247,394.75326,23
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",55000,0.040114,200.0,11,-795.402535,-1360.716961,-604.094695,196.740236,24
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",57200,0.038253,200.0,11,-941.63117,-1679.64945,-622.044678,388.612647,25
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",59400,0.04011,200.0,11,-1034.566143,-1879.671954,-619.86255,432.832549,26
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",61600,0.038742,200.0,11,-844.964107,-1445.22719,-628.719238,274.295003,27
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",63800,0.039907,200.0,11,-1109.054101,-1683.839783,-628.399474,347.988383,28
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",66000,0.041431,200.0,11,-846.93886,-1309.951936,-630.328508,202.939582,29
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",68200,0.040714,200.0,11,-989.033508,-1842.78678,-621.934519,419.095438,30
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",70400,0.039384,200.0,11,-805.40787,-1693.312053,-504.396902,316.974952,31
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",72600,0.042091,200.0,11,-787.121179,-1686.187127,-624.147488,294.137471,32
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",74800,0.04177,200.0,11,-753.401291,-1219.072086,-499.594202,219.582188,33
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",77000,0.040292,200.0,11,-764.047971,-1643.236723,-478.847136,323.16238,34
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",79200,0.038694,200.0,11,-855.518028,-1667.364228,-503.147481,375.937949,35
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",81400,0.047859,200.0,11,-999.020939,-1744.289923,-459.284582,535.194713,36
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",83600,0.037994,200.0,11,-955.161588,-1593.362067,-395.344441,413.801017,37
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",85800,0.037175,200.0,11,-671.100392,-1655.338327,-254.361549,390.049664,38
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",88000,0.039057,200.0,11,-757.904778,-1530.941729,-364.976449,422.55168,39
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",90200,0.036536,200.0,11,-920.532093,-1682.369862,-380.343613,458.696166,40
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",92400,0.036151,200.0,11,-737.297318,-1578.741014,-371.424186,345.619013,41
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",94600,0.038715,200.0,11,-665.411065,-1552.594145,-249.671961,393.098363,42
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",96800,0.036959,200.0,11,-491.479183,-1015.573701,-255.363523,188.15397,43
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",99000,0.03634,200.0,11,-376.07558,-812.720776,-246.064306,209.857411,44
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",101200,0.03642,200.0,11,-324.130842,-931.47585,-9.554594,227.664188,45
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",103400,0.038633,200.0,11,-436.447092,-1528.85253,-2.763535,531.5808,46
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",105600,0.036315,200.0,11,-368.108664,-1531.432713,-4.798037,393.815512,47
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",107800,0.036581,200.0,11,-280.113235,-537.691144,-3.828507,156.855567,48
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",110000,0.039454,200.0,11,-356.591871,-1487.4011,-4.027562,414.014865,49
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",112200,0.036402,200.0,11,-346.333016,-1542.443516,-123.902939,396.000059,50
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",114400,0.03678,200.0,11,-198.347261,-777.788516,-3.678495,201.497168,51
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",116600,0.036986,200.0,11,-301.662357,-770.530046,-122.535111,195.300911,52
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",118800,0.039407,200.0,11,-265.437182,-729.726531,-1.977664,218.601511,53
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",121000,0.037444,200.0,11,-250.317501,-512.18383,-125.970079,138.753405,54
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",123200,0.037279,200.0,11,-366.484719,-1516.781964,-2.438651,543.405171,55
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",125400,0.039409,200.0,11,-251.831929,-612.921175,-2.516283,183.679781,56
