,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",2200,0.038136,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",4400,0.038065,200.0,11,-1462.115153,-1714.741132,-1195.107243,166.569355
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",6600,0.037502,200.0,11,-1380.636295,-1726.676079,-749.748684,326.823011
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",8800,0.036908,200.0,11,-1120.498176,-1409.759365,-763.222369,216.018773
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",11000,0.03689,200.0,11,-1170.205424,-1869.773574,-864.979378,279.097284
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",13200,0.036696,200.0,11,-1075.137294,-1768.694533,-743.511147,309.100536
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",15400,0.038778,200.0,11,-1366.471897,-1777.100591,-859.594501,352.002928
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",17600,0.042135,200.0,11,-1257.034548,-1673.410093,-829.007031,276.057663
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",19800,0.040073,200.0,11,-1117.072652,-1764.902563,-866.644474,276.934941
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",22000,0.03858,200.0,11,-1209.787902,-1577.085108,-760.71862,259.191889
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",24200,0.03688,200.0,11,-1208.158548,-1778.868679,-926.210661,296.335931
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",26400,0.037721,200.0,11,-1241.477913,-1852.170832,-882.175259,315.886212
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",28600,0.03708,200.0,11,-1340.885331,-1805.278771,-900.760986,320.353259
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",30800,0.037349,200.0,11,-1118.914713,-1814.359485,-894.329073,253.861703
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",33000,0.037504,200.0,11,-1178.577228,-1581.789833,-885.302039,265.219451
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",35200,0.036841,200.0,11,-1127.086028,-1835.503549,-761.936504,284.048291
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",37400,0.036726,200.0,11,-1150.435308,-1803.423885,-887.5079,294.256927
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize adv)",39600,0.036764,200.0,11,-1114.252203,-1528.260694,-870.667232,198.3658
