,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: Pendulum-v1_2023-01-16 (test),2200,0.177887,200.0,11,-40000.0,-40000,-40000,0.0,0
0,exp_name: Pendulum-v1_2023-01-16 (test),4400,0.16661,200.0,11,-40000.0,-40000,-40000,0.0,1
0,exp_name: Pendulum-v1_2023-01-16 (test),6600,0.166326,200.0,11,-40000.0,-40000,-40000,0.0,2
0,exp_name: Pendulum-v1_2023-01-16 (test),8800,0.167933,200.0,11,-40000.0,-40000,-40000,0.0,3
0,exp_name: Pendulum-v1_2023-01-16 (test),11000,0.165616,200.0,11,-40000.0,-40000,-40000,0.0,4
0,exp_name: Pendulum-v1_2023-01-16 (test),13200,0.165889,200.0,11,-40000.0,-40000,-40000,0.0,5
0,exp_name: Pendulum-v1_2023-01-16 (test),15400,0.172386,200.0,11,-40000.0,-40000,-40000,0.0,6
0,exp_name: Pendulum-v1_2023-01-16 (test),17600,0.170612,200.0,11,-40000.0,-40000,-40000,0.0,7
0,exp_name: Pendulum-v1_2023-01-16 (test),19800,0.166774,200.0,11,-40000.0,-40000,-40000,0.0,8
0,exp_name: Pendulum-v1_2023-01-16 (test),22000,0.174076,200.0,11,-40000.0,-40000,-40000,0.0,9
0,exp_name: Pendulum-v1_2023-01-16 (test),24200,0.165577,200.0,11,-40000.0,-40000,-40000,0.0,10
0,exp_name: Pendulum-v1_2023-01-16 (test),26400,0.169543,200.0,11,-40000.0,-40000,-40000,0.0,11
0,exp_name: Pendulum-v1_2023-01-16 (test),28600,0.168151,200.0,11,-40000.0,-40000,-40000,0.0,12
0,exp_name: Pendulum-v1_2023-01-16 (test),30800,0.166489,200.0,11,-40000.0,-40000,-40000,0.0,13
0,exp_name: Pendulum-v1_2023-01-16 (test),33000,0.166853,200.0,11,-40000.0,-40000,-40000,0.0,14
0,exp_name: Pendulum-v1_2023-01-16 (test),35200,0.166788,200.0,11,-40000.0,-40000,-40000,0.0,15
0,exp_name: Pendulum-v1_2023-01-16 (test),37400,0.165852,200.0,11,-40000.0,-40000,-40000,0.0,16
0,exp_name: Pendulum-v1_2023-01-16 (test),39600,0.16907,200.0,11,-40000.0,-40000,-40000,0.0,17
0,exp_name: Pendulum-v1_2023-01-16 (test),41800,0.165473,200.0,11,-40000.0,-40000,-40000,0.0,18
0,exp_name: Pendulum-v1_2023-01-16 (test),44000,0.168612,200.0,11,-40000.0,-40000,-40000,0.0,19
0,exp_name: Pendulum-v1_2023-01-16 (test),46200,0.165934,200.0,11,-40000.0,-40000,-40000,0.0,20
0,exp_name: Pendulum-v1_2023-01-16 (test),48400,0.165975,200.0,11,-40000.0,-40000,-40000,0.0,21
0,exp_name: Pendulum-v1_2023-01-16 (test),50600,0.166342,200.0,11,-40000.0,-40000,-40000,0.0,22
0,exp_name: Pendulum-v1_2023-01-16 (test),52800,0.166845,200.0,11,-40000.0,-40000,-40000,0.0,23
0,exp_name: Pendulum-v1_2023-01-16 (test),55000,0.167383,200.0,11,-40000.0,-40000,-40000,0.0,24
0,exp_name: Pendulum-v1_2023-01-16 (test),57200,0.166001,200.0,11,-40000.0,-40000,-40000,0.0,25
0,exp_name: Pendulum-v1_2023-01-16 (test),59400,0.166979,200.0,11,-40000.0,-40000,-40000,0.0,26
0,exp_name: Pendulum-v1_2023-01-16 (test),61600,0.167525,200.0,11,-40000.0,-40000,-40000,0.0,27
0,exp_name: Pendulum-v1_2023-01-16 (test),63800,0.166913,200.0,11,-40000.0,-40000,-40000,0.0,28
0,exp_name: Pendulum-v1_2023-01-16 (test),66000,0.166327,200.0,11,-40000.0,-40000,-40000,0.0,29
0,exp_name: Pendulum-v1_2023-01-16 (test),68200,0.165899,200.0,11,-40000.0,-40000,-40000,0.0,30
0,exp_name: Pendulum-v1_2023-01-16 (test),70400,0.165551,200.0,11,-40000.0,-40000,-40000,0.0,31
0,exp_name: Pendulum-v1_2023-01-16 (test),72600,0.165991,200.0,11,-40000.0,-40000,-40000,0.0,32
0,exp_name: Pendulum-v1_2023-01-16 (test),74800,0.165996,200.0,11,-40000.0,-40000,-40000,0.0,33
0,exp_name: Pendulum-v1_2023-01-16 (test),77000,0.167014,200.0,11,-40000.0,-40000,-40000,0.0,34
0,exp_name: Pendulum-v1_2023-01-16 (test),79200,0.166496,200.0,11,-40000.0,-40000,-40000,0.0,35
0,exp_name: Pendulum-v1_2023-01-16 (test),81400,0.165609,200.0,11,-40000.0,-40000,-40000,0.0,36
0,exp_name: Pendulum-v1_2023-01-16 (test),83600,0.166591,200.0,11,-40000.0,-40000,-40000,0.0,37
0,exp_name: Pendulum-v1_2023-01-16 (test),85800,0.167387,200.0,11,-40000.0,-40000,-40000,0.0,38
0,exp_name: Pendulum-v1_2023-01-16 (test),88000,0.166787,200.0,11,-40000.0,-40000,-40000,0.0,39
0,exp_name: Pendulum-v1_2023-01-16 (test),90200,0.172758,200.0,11,-40000.0,-40000,-40000,0.0,40
0,exp_name: Pendulum-v1_2023-01-16 (test),92400,0.0827,200.0,11,-40000.0,-40000,-40000,0.0,41
0,exp_name: Pendulum-v1_2023-01-16 (test),94600,0.055669,200.0,11,-40000.0,-40000,-40000,0.0,42
0,exp_name: Pendulum-v1_2023-01-16 (test),96800,0.05353,200.0,11,-40000.0,-40000,-40000,0.0,43
