,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",2200,0.039196,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",4400,0.040348,200.0,11,-1450.921906,-1710.418208,-1180.76039,170.292632
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",6600,0.045329,200.0,11,-1366.845727,-1718.517287,-772.297489,322.319199
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",8800,0.039574,200.0,11,-1057.306995,-1332.927776,-798.984923,187.83839
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",11000,0.036466,200.0,11,-1121.089344,-1867.385132,-830.309656,271.283315
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",13200,0.036143,200.0,11,-1077.909073,-1753.728999,-797.245483,281.632292
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",15400,0.036172,200.0,11,-1354.521949,-1753.621441,-887.003861,329.843404
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",17600,0.039028,200.0,11,-1223.728209,-1645.026281,-950.456246,247.526941
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",19800,0.037498,200.0,11,-1135.611038,-1707.89085,-857.120177,228.817786
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",22000,0.035765,200.0,11,-1193.036992,-1499.761064,-890.35517,191.924058
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",24200,0.036068,200.0,11,-1171.366053,-1739.460968,-893.588925,288.681459
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",26400,0.036005,200.0,11,-1255.477277,-1843.292216,-997.313621,264.332196
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",28600,0.037983,200.0,11,-1326.191265,-1781.027203,-912.112612,291.448935
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",30800,0.038228,200.0,11,-1120.537046,-1796.02735,-870.212201,251.67635
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",33000,0.036269,200.0,11,-1214.654007,-1583.425916,-892.217693,245.506629
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",35200,0.035688,200.0,11,-1189.915627,-1834.002726,-979.104098,244.090149
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",37400,0.036304,200.0,11,-1186.493472,-1809.248872,-888.698075,284.199016
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",39600,0.03604,200.0,11,-1161.790067,-1509.085624,-966.586428,157.283551
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",41800,0.03921,200.0,11,-1279.129355,-1583.403675,-1022.236108,210.458119
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",44000,0.03641,200.0,11,-1176.358996,-1548.265042,-859.521312,215.204667
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",46200,0.03575,200.0,11,-1203.850798,-1540.878454,-764.11802,203.678913
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",48400,0.03627,200.0,11,-1213.737276,-1570.245249,-901.20717,200.603613
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",50600,0.036465,200.0,11,-1188.411405,-1566.57088,-855.143735,243.512807
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",52800,0.038302,200.0,11,-1267.228527,-1695.644404,-908.632328,269.413941
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",55000,0.037837,200.0,11,-1022.150142,-1487.468475,-861.56181,168.758855
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",57200,0.035873,200.0,11,-1216.071484,-1716.685995,-897.06198,289.325929
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",59400,0.036241,200.0,11,-1239.751359,-1670.923577,-750.211047,297.684974
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",61600,0.035937,200.0,11,-1101.593652,-1539.210249,-888.750452,244.322979
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",63800,0.036449,200.0,11,-1353.533083,-1746.795971,-754.851714,272.063721
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",66000,0.039232,200.0,11,-1143.896352,-1616.00496,-877.937893,264.740265
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",68200,0.036462,200.0,11,-1236.653304,-1828.562664,-791.051748,300.454941
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",70400,0.036137,200.0,11,-1147.326055,-1608.243538,-736.940804,246.914504
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",72600,0.036067,200.0,11,-1097.927452,-1733.148736,-755.053653,285.384135
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",74800,0.035887,200.0,11,-1252.803956,-1567.274121,-894.617164,191.669986
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",77000,0.039454,200.0,11,-1239.647116,-1748.001689,-968.887359,222.2115
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",79200,0.037502,200.0,11,-1201.563559,-1860.209761,-768.831522,338.640107
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",81400,0.036139,200.0,11,-1267.609688,-1863.328887,-749.941001,389.713331
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",83600,0.036153,200.0,11,-1381.567632,-1761.029136,-853.255126,291.323529
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",85800,0.036281,200.0,11,-1101.949951,-1743.629254,-736.211253,322.204122
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",88000,0.03728,200.0,11,-1288.740129,-1816.819424,-890.523509,350.652893
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",90200,0.038936,200.0,11,-1449.647385,-1839.12305,-967.841041,324.157414
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",92400,0.035918,200.0,11,-1272.713073,-1618.210449,-967.305895,249.397417
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",94600,0.036207,200.0,11,-1226.623398,-1648.118973,-857.046231,279.562763
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",96800,0.035905,200.0,11,-1169.6067,-1458.963062,-879.512349,192.155447
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",99000,0.036045,200.0,11,-1159.659288,-1781.365834,-740.086725,317.31105
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",101200,0.039276,200.0,11,-1144.653592,-1368.209906,-887.691253,151.757818
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",103400,0.036751,200.0,11,-1201.423178,-1739.397168,-853.037977,316.076179
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE advantage, normalize rtv)",105600,0.035943,200.0,11,-1180.278991,-1619.065214,-977.38449,208.67141
