,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",2200,0.037187,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",4400,0.038124,200.0,11,-1467.388169,-1717.212342,-1204.207667,164.569241
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",6600,0.038575,200.0,11,-1396.967175,-1731.63494,-879.525839,304.531382
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",8800,0.037805,200.0,11,-1099.963326,-1405.125161,-746.069899,225.106905
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",11000,0.036985,200.0,11,-1139.847836,-1868.195311,-803.100115,289.683133
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",13200,0.037685,200.0,11,-1090.563078,-1764.453808,-766.442783,293.876362
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",15400,0.036648,200.0,11,-1365.393937,-1783.051645,-757.493187,365.620714
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",17600,0.038999,200.0,11,-1287.662232,-1686.700614,-947.85047,267.462573
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",19800,0.038835,200.0,11,-1187.957628,-1782.776678,-869.041262,258.490091
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",22000,0.036819,200.0,11,-1292.22735,-1613.609451,-930.953153,211.249073
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",24200,0.036265,200.0,11,-1265.176399,-1797.883197,-1005.13804,273.188329
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",26400,0.035703,200.0,11,-1281.784617,-1856.06311,-797.356153,317.645812
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",28600,0.036898,200.0,11,-1353.062649,-1813.989717,-878.697361,338.48143
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",30800,0.038466,200.0,11,-1132.059617,-1832.935425,-864.348035,265.730318
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",33000,0.037777,200.0,11,-1194.972516,-1608.353046,-859.17853,280.364915
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",35200,0.03603,200.0,11,-1171.000683,-1843.098113,-760.321494,277.225189
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",37400,0.036023,200.0,11,-1189.484002,-1799.53692,-906.877547,275.491318
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",39600,0.037224,200.0,11,-1164.810823,-1566.529684,-982.818788,180.882865
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",41800,0.036656,200.0,11,-1242.994469,-1604.417801,-961.748738,264.027373
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",44000,0.038705,200.0,11,-1256.788368,-1603.737448,-1009.629255,200.771153
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",46200,0.038423,200.0,11,-1321.537683,-1610.559404,-1123.713431,145.341847
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",48400,0.036641,200.0,11,-1262.018981,-1605.63152,-1054.50821,174.692987
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",50600,0.036536,200.0,11,-1271.842151,-1584.026086,-1049.45672,156.115614
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",52800,0.037129,200.0,11,-1312.021486,-1681.084004,-1056.585002,211.006524
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",55000,0.036204,200.0,11,-1131.076249,-1482.298331,-1006.562667,123.336816
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",57200,0.038172,200.0,11,-1225.881128,-1679.088513,-899.588168,258.619811
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",59400,0.036817,200.0,11,-1241.030522,-1631.255572,-751.485495,267.076229
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",61600,0.035738,200.0,11,-1206.470364,-1501.82628,-1010.772937,159.269313
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",63800,0.03608,200.0,11,-1381.282947,-1726.936988,-1136.543063,172.128068
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",66000,0.036693,200.0,11,-1222.862527,-1568.729512,-983.78567,171.578619
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",68200,0.036295,200.0,11,-1240.646515,-1812.687782,-965.453913,251.871938
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",70400,0.039013,200.0,11,-1224.935441,-1584.280794,-1098.760553,147.576563
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",72600,0.038185,200.0,11,-1229.038853,-1725.223972,-1053.970883,189.680811
0,"exp_name: Pendulum-v1_2023-01-13 (seperate network, reinforce advantage, normalize ret)",74800,0.03677,200.0,11,-1228.272135,-1519.643565,-1044.660946,158.177206
