,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",2200,0.036684,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",4400,0.036531,200.0,11,-1442.394523,-1705.117026,-1175.528649,171.075734,1
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",6600,0.039247,200.0,11,-1364.58222,-1720.917032,-750.678401,337.823799,2
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",8800,0.03783,200.0,11,-1062.197629,-1357.205585,-762.476356,213.254833,3
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",11000,0.037114,200.0,11,-1099.027456,-1866.878618,-770.260038,297.239253,4
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",13200,0.035837,200.0,11,-1116.393906,-1742.771238,-769.288909,255.937289,5
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",15400,0.035342,200.0,11,-1352.235296,-1741.612225,-905.760698,314.865737,6
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",17600,0.03754,200.0,11,-1221.615711,-1631.455914,-876.401814,248.498762,7
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",19800,0.037168,200.0,11,-1096.796273,-1708.809795,-885.746233,248.97321,8
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",22000,0.035076,200.0,11,-1219.50822,-1522.245704,-962.063289,195.954216,9
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",24200,0.035713,200.0,11,-1171.684218,-1734.391052,-887.637702,285.55029,10
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",26400,0.035056,200.0,11,-1203.77337,-1835.502433,-862.925813,303.015187,11
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",28600,0.03616,200.0,11,-1292.052002,-1759.263534,-892.044918,309.337372,12
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",30800,0.038701,200.0,11,-1030.440041,-1757.208974,-766.477058,266.285656,13
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",33000,0.036688,200.0,11,-1188.842329,-1543.375749,-893.809474,234.889712,14
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",35200,0.035928,200.0,11,-1101.180514,-1821.89536,-884.847598,276.849684,15
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",37400,0.035553,200.0,11,-1115.412863,-1794.007243,-876.584696,301.462669,16
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",39600,0.035662,200.0,11,-1112.93103,-1501.082055,-866.559738,190.462827,17
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",41800,0.038253,200.0,11,-1194.244316,-1576.632919,-860.188699,280.586604,18
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",44000,0.036549,200.0,11,-1129.25967,-1528.1761,-862.305493,233.309801,19
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",46200,0.035599,200.0,11,-1215.190224,-1524.808397,-760.087853,197.253131,20
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",48400,0.036202,200.0,11,-1166.619496,-1532.443986,-758.608715,231.02132,21
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",50600,0.035879,200.0,11,-1133.758203,-1519.850236,-774.289889,251.31863,22
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",52800,0.037293,200.0,11,-1188.922476,-1636.899067,-765.446451,296.547859,23
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",55000,0.037825,200.0,11,-983.592174,-1414.541279,-746.121533,169.305722,24
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",57200,0.037921,200.0,11,-1110.362212,-1602.054995,-761.070708,296.918374,25
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",59400,0.037753,200.0,11,-1126.295068,-1526.045301,-763.113072,260.371058,26
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",61600,0.045483,200.0,11,-1058.261957,-1430.238493,-765.446883,207.189535,27
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",63800,0.038503,200.0,11,-1287.299458,-1638.094269,-1014.528051,194.261632,28
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",66000,0.047212,200.0,11,-1109.408983,-1497.241532,-855.223692,188.074111,29
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",68200,0.038425,200.0,11,-1137.497409,-1703.00844,-813.852912,261.116382,30
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",70400,0.038333,200.0,11,-1086.215132,-1510.45559,-873.347857,202.990015,31
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",72600,0.038992,200.0,11,-1115.464507,-1619.969619,-897.764053,203.03696,32
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",74800,0.040912,200.0,11,-1197.66916,-1462.907788,-889.172813,170.943302,33
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",77000,0.04061,200.0,11,-1204.882691,-1617.592536,-965.53559,185.031768,34
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",79200,0.037986,200.0,11,-1186.571638,-1806.159913,-763.12047,310.138799,35
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",81400,0.037663,200.0,11,-1249.087166,-1783.002267,-861.752045,302.367983,36
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",83600,0.037601,200.0,11,-1307.620089,-1631.000949,-975.715467,233.064427,37
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",85800,0.038124,200.0,11,-1077.648834,-1628.332173,-860.042201,241.664113,38
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",88000,0.03843,200.0,11,-1234.811618,-1780.106469,-886.031526,311.792939,39
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",90200,0.036183,200.0,11,-1341.022732,-1773.382416,-759.871805,311.348737,40
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",92400,0.036631,200.0,11,-1180.02277,-1461.874605,-921.444198,188.579243,41
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",94600,0.037628,200.0,11,-1152.477433,-1510.013846,-894.637191,214.42845,42
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",96800,0.037223,200.0,11,-1105.945664,-1319.818374,-899.223637,124.319617,43
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",99000,0.038953,200.0,11,-1163.170972,-1593.54514,-1027.593011,201.214729,44
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",101200,0.036799,200.0,11,-1073.172138,-1257.007007,-877.497915,128.030353,45
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",103400,0.035883,200.0,11,-1184.138598,-1626.553691,-960.425029,245.459374,46
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",105600,0.036124,200.0,11,-1155.578613,-1440.202194,-954.902265,135.531241,47
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",107800,0.036878,200.0,11,-1104.287928,-1250.997341,-925.886757,89.864273,48
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",110000,0.038728,200.0,11,-1159.122155,-1488.129675,-952.963369,176.59097,49
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",112200,0.035805,200.0,11,-1142.23721,-1324.700042,-1057.388108,67.310233,50
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",114400,0.035703,200.0,11,-1175.464198,-1592.33399,-1032.979717,142.128562,51
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",116600,0.036052,200.0,11,-1108.92689,-1644.025685,-908.191814,187.698974,52
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",118800,0.037885,200.0,11,-1038.784469,-1248.172262,-900.736991,115.317609,53
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",121000,0.038826,200.0,11,-1076.298344,-1301.721924,-891.999792,106.288228,54
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",123200,0.038213,200.0,11,-1096.640573,-1425.242582,-974.101163,121.578711,55
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",125400,0.03554,200.0,11,-1092.286313,-1481.754036,-871.937119,173.258818,56
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",127600,0.036374,200.0,11,-1145.222234,-1471.895595,-1030.81369,142.947487,57
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",129800,0.03677,200.0,11,-1104.255548,-1396.27543,-887.718687,145.221361,58
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",132000,0.037942,200.0,11,-1173.823421,-1543.2032,-913.753666,191.778449,59
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",134200,0.038294,200.0,11,-1063.690653,-1282.844757,-878.375548,116.804593,60
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",136400,0.037183,200.0,11,-1085.682085,-1494.835276,-885.753046,144.552093,61
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",138600,0.037017,200.0,11,-1061.922807,-1447.367668,-885.321515,160.324936,62
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",140800,0.036972,200.0,11,-1040.955995,-1311.40878,-886.910441,128.872601,63
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",143000,0.036468,200.0,11,-1036.624289,-1263.056463,-883.044271,133.308503,64
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",145200,0.038806,200.0,11,-1051.868403,-1241.490068,-680.626335,129.450029,65
0,"exp_name: Pendulum-v1_2023-01-16 (actor-critic advantage, normalize ret/adv)",147400,0.036742,200.0,11,-1074.012697,-1488.098514,-909.244753,154.58262,66
