,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",2200,0.039606,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",4400,0.043578,200.0,11,-1441.085476,-1704.710799,-1175.234358,170.818256,1
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",6600,0.038819,200.0,11,-1350.676442,-1698.748551,-885.366519,307.38117,2
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",8800,0.038624,200.0,11,-1065.543296,-1327.348798,-770.106156,188.645092,3
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",11000,0.037951,200.0,11,-1087.393643,-1864.367117,-759.449572,287.048134,4
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",13200,0.038954,200.0,11,-1030.527077,-1698.761692,-756.462845,281.161204,5
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",15400,0.036606,200.0,11,-1292.851422,-1681.140768,-761.941726,343.95359,6
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",17600,0.035776,200.0,11,-1164.973804,-1560.924895,-735.868993,259.619984,7
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",19800,0.035698,200.0,11,-1041.596694,-1585.479302,-850.745273,234.269054,8
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",22000,0.036535,200.0,11,-1140.620798,-1433.234101,-841.974579,202.854561,9
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",24200,0.038671,200.0,11,-1122.840907,-1626.992027,-884.73001,258.217286,10
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",26400,0.036248,200.0,11,-1174.965618,-1772.149172,-895.48815,272.06013,11
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",28600,0.036538,200.0,11,-1195.151178,-1665.329661,-762.589555,308.097579,12
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",30800,0.037397,200.0,11,-1005.336521,-1604.809772,-756.198402,222.216035,13
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",33000,0.038255,200.0,11,-1069.690623,-1400.499192,-862.516161,193.67766,14
0,"exp_name: Pendulum-v1_2023-01-17 (GAE advantage, new hyperparams, normalize ret)",35200,0.036264,200.0,11,-1038.546237,-1713.88885,-762.824583,253.805679,15
