,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",2200,0.037108,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",4400,0.036353,200.0,11,-1459.151474,-1713.81478,-1190.458284,167.820051
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",6600,0.038693,200.0,11,-1362.427292,-1724.558512,-759.509829,344.476967
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",8800,0.037734,200.0,11,-1088.733066,-1371.720058,-761.50905,200.31354
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",11000,0.035111,200.0,11,-1130.415621,-1867.596417,-766.34581,283.316114
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",13200,0.035286,200.0,11,-1072.425914,-1753.630915,-775.73197,288.151914
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",15400,0.035321,200.0,11,-1354.10779,-1763.280495,-896.234212,341.629382
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",17600,0.037038,200.0,11,-1261.287612,-1669.380544,-880.287383,258.308086
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",19800,0.040084,200.0,11,-1100.832763,-1760.976083,-880.588459,282.698663
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",22000,0.036605,200.0,11,-1201.20075,-1562.488494,-640.711272,265.689286
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",24200,0.035405,200.0,11,-1206.615898,-1767.40744,-959.416513,281.796331
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",26400,0.036435,200.0,11,-1212.669441,-1846.935433,-858.385485,320.169049
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",28600,0.035087,200.0,11,-1294.588447,-1798.810941,-800.262065,355.807565
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",30800,0.03668,200.0,11,-1116.060581,-1810.697423,-677.470846,268.169351
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",33000,0.039357,200.0,11,-1202.15328,-1591.878622,-847.255018,261.132325
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",35200,0.038459,200.0,11,-1159.762617,-1837.396549,-977.054449,258.62386
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",37400,0.037033,200.0,11,-1158.406796,-1805.6612,-878.773611,294.459327
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",39600,0.037025,200.0,11,-1149.137172,-1504.421836,-982.234782,152.179673
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",41800,0.038567,200.0,11,-1248.177655,-1578.323487,-926.769813,232.461248
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",44000,0.039324,200.0,11,-1179.650331,-1541.61936,-800.3474,211.836077
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",46200,0.039176,200.0,11,-1214.147268,-1509.918247,-902.963726,154.624818
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",48400,0.036465,200.0,11,-1198.598125,-1528.312128,-864.18047,168.685698
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",50600,0.03692,200.0,11,-1171.095149,-1525.217278,-739.334369,205.1945
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",52800,0.035576,200.0,11,-1252.740015,-1671.708986,-984.137789,249.916558
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",55000,0.035398,200.0,11,-1011.898538,-1422.370362,-761.058605,154.673797
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",57200,0.038427,200.0,11,-1172.842606,-1673.756186,-744.703817,289.215376
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",59400,0.035837,200.0,11,-1203.888934,-1632.531398,-763.648323,280.177121
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",61600,0.034923,200.0,11,-1092.085917,-1516.581426,-818.64604,229.61348
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",63800,0.03518,200.0,11,-1318.146845,-1729.511445,-883.257286,262.986925
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",66000,0.035141,200.0,11,-1108.684113,-1590.17371,-859.387788,256.355149
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",68200,0.035229,200.0,11,-1180.850143,-1811.805623,-765.096714,306.432508
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",70400,0.038376,200.0,11,-1123.478595,-1573.684597,-814.338561,218.771522
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",72600,0.035739,200.0,11,-1104.222548,-1709.930078,-852.317711,246.735913
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",74800,0.035153,200.0,11,-1163.866044,-1523.48158,-878.762955,209.090025
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",77000,0.03499,200.0,11,-1177.698774,-1698.515653,-834.141504,211.907587
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",79200,0.035162,200.0,11,-1231.253847,-1848.886371,-948.705727,275.586917
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",81400,0.03604,200.0,11,-1263.820533,-1857.417958,-893.784859,342.206501
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",83600,0.038514,200.0,11,-1337.881344,-1715.144332,-944.093326,271.357621
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",85800,0.035333,200.0,11,-1113.32497,-1717.856688,-890.952453,262.471082
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",88000,0.035116,200.0,11,-1269.515187,-1810.472625,-744.531869,360.411725
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",90200,0.034918,200.0,11,-1442.787424,-1840.441898,-987.549314,319.622834
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",92400,0.034849,200.0,11,-1257.310876,-1614.562117,-864.421617,263.62019
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",94600,0.036261,200.0,11,-1242.494347,-1652.990001,-892.139713,268.354303
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",96800,0.038614,200.0,11,-1182.65111,-1474.971603,-885.67543,196.353121
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",99000,0.034978,200.0,11,-1182.878227,-1800.995423,-799.418165,314.71681
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",101200,0.035104,200.0,11,-1153.695614,-1367.204277,-891.416455,137.898084
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",103400,0.035291,200.0,11,-1187.338544,-1748.749976,-863.518118,329.711506
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",105600,0.034963,200.0,11,-1170.271895,-1628.477434,-920.627555,222.128538
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",107800,0.036618,200.0,11,-1120.487496,-1343.658828,-856.544779,129.533739
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",110000,0.038062,200.0,11,-1228.280739,-1649.488284,-988.142762,229.586139
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",112200,0.038501,200.0,11,-1119.813812,-1524.947753,-899.819736,165.671185
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",114400,0.035655,200.0,11,-1149.984845,-1798.510274,-897.100522,221.752312
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",116600,0.035484,200.0,11,-1160.100877,-1811.864677,-923.616251,237.865055
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",118800,0.035173,200.0,11,-1127.398582,-1496.359627,-668.707124,243.046454
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, GAE  advantage, normalize ad/rtv)",121000,0.037441,200.0,11,-1162.403206,-1552.698027,-885.678197,219.697108
