,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: hover-aviary-v0_2023-01-20,2048,0.000487,1.0,2048,-0.787656,-0.787693,-0.787619,1.1e-05,0
1,exp_name: hover-aviary-v0_2023-01-20,4096,0.000482,1.0,2048,-0.787655,-0.787689,-0.787614,1.1e-05,1
2,exp_name: hover-aviary-v0_2023-01-20,6144,0.000478,1.0,2048,-0.787655,-0.787688,-0.787624,1e-05,2
3,exp_name: hover-aviary-v0_2023-01-20,8192,0.000478,1.0,2048,-0.787655,-0.787689,-0.787618,1.1e-05,3
4,exp_name: hover-aviary-v0_2023-01-20,10240,0.000481,1.0,2048,-0.787655,-0.787692,-0.787614,1.1e-05,4
