,experiment,timestep,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",666600,0.03689,200.0,-946.300706,-1134.231923,-756.57941,127.095936
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",668800,0.039385,200.0,-813.312829,-1062.197311,-631.913597,124.747905
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",671000,0.037576,200.0,-930.361127,-1113.078814,-822.839891,97.325856
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",673200,0.035794,200.0,-947.659288,-1302.66387,-737.656652,185.115951
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",675400,0.036865,200.0,-977.231989,-1334.227755,-732.145624,183.994675
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",677600,0.036954,200.0,-1031.562539,-1315.384854,-783.79464,166.591171
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",679800,0.036708,200.0,-840.701032,-972.726159,-744.664964,92.055147
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",682000,0.03882,200.0,-933.004401,-1202.881406,-824.657773,107.432235
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",684200,0.035694,200.0,-955.658826,-1226.741447,-767.841565,136.478339
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",686400,0.035837,200.0,-965.163066,-1262.394372,-759.759236,158.661563
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",688600,0.036233,200.0,-970.441253,-1495.918417,-772.251151,194.01146
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",690800,0.03546,200.0,-931.133326,-1196.666001,-734.02796,137.219751
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",693000,0.037426,200.0,-1006.059128,-1278.734368,-686.059705,176.674583
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",695200,0.03941,200.0,-897.035346,-1114.356979,-757.150617,109.186648
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",697400,0.03607,200.0,-893.414104,-1301.639325,-653.536655,176.001024
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",699600,0.03641,200.0,-892.233215,-1045.149233,-713.315902,113.58463
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",701800,0.036839,200.0,-906.94467,-1115.712972,-753.357345,130.277732
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",704000,0.036852,200.0,-868.283222,-1248.02136,-736.59083,150.994031
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",706200,0.0375,200.0,-929.830503,-1266.37659,-746.923846,132.92619
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",708400,0.038713,200.0,-934.963447,-1226.70955,-630.065923,161.284009
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",710600,0.036836,200.0,-952.268018,-1098.937765,-830.492874,96.231383
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",712800,0.03621,200.0,-973.334659,-1099.736253,-838.83611,100.913105
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",715000,0.036046,200.0,-983.971944,-1553.266504,-769.591891,201.13726
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",717200,0.036243,200.0,-918.454566,-1159.587491,-733.929398,134.964818
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",719400,0.036642,200.0,-892.026727,-1129.069817,-632.762931,151.955769
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",721600,0.038528,200.0,-913.050917,-1100.743931,-687.016579,122.954387
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",723800,0.036952,200.0,-869.781932,-1117.662471,-714.789066,107.504898
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",726000,0.036831,200.0,-893.292081,-1186.241811,-625.049636,177.134583
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",728200,0.03565,200.0,-957.22558,-1394.417549,-746.167122,181.962318
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",730400,0.035609,200.0,-937.87601,-1197.238214,-807.523887,111.652686
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",732600,0.036001,200.0,-972.338936,-1183.671381,-633.501706,158.42448
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",734800,0.039207,200.0,-931.513817,-1188.934743,-765.616655,130.610861
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",737000,0.036099,200.0,-932.951321,-1225.69405,-761.558272,146.609007
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",739200,0.035512,200.0,-864.628189,-980.555505,-744.861723,59.308727
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",741400,0.035464,200.0,-960.983626,-1212.12526,-813.398939,121.384256
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",743600,0.035427,200.0,-833.9391,-961.534296,-681.317647,74.304541
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",745800,0.035797,200.0,-850.026103,-1184.191983,-631.735388,178.438098
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",748000,0.038539,200.0,-941.587688,-1109.291849,-631.3198,133.083676
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",750200,0.036051,200.0,-841.198854,-1109.088961,-635.950597,142.141155
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",752400,0.035557,200.0,-926.041713,-1228.868355,-750.757152,162.890755
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",754600,0.035611,200.0,-885.742466,-995.116686,-747.648144,87.130303
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",756800,0.035238,200.0,-916.810285,-1177.597367,-766.408107,116.874578
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",759000,0.035754,200.0,-847.957339,-1211.415481,-752.736161,131.117579
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",761200,0.038504,200.0,-936.228566,-1135.273758,-751.448579,101.874426
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",763400,0.036152,200.0,-911.951121,-1140.63779,-650.407928,121.451951
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",765600,0.035483,200.0,-942.062445,-1058.864448,-738.158226,99.969184
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",767800,0.035284,200.0,-913.214912,-1227.846829,-757.628778,130.643717
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",770000,0.035563,200.0,-863.273945,-1131.97726,-643.957442,144.882986
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",772200,0.035486,200.0,-840.042248,-997.918755,-692.539744,87.619249
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",774400,0.038431,200.0,-906.201222,-1224.672107,-725.728514,146.463386
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",776600,0.036867,200.0,-875.151186,-991.179952,-780.668781,55.737149
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",778800,0.035576,200.0,-865.417302,-1158.507175,-738.873953,109.601457
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",781000,0.036809,200.0,-856.572707,-994.321443,-624.715261,117.202606
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",783200,0.03578,200.0,-873.61133,-1054.994464,-709.754364,104.037216
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",785400,0.036223,200.0,-945.656357,-1112.796973,-756.758632,102.113383
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",787600,0.038659,200.0,-906.006391,-1096.27066,-743.492277,101.607989
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",789800,0.037737,200.0,-838.86056,-976.574112,-628.805201,125.883871
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",792000,0.035493,200.0,-800.177291,-1038.679816,-636.839412,105.435387
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",794200,0.036888,200.0,-826.368427,-986.966467,-738.617033,74.808088
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",796400,0.037549,200.0,-923.778866,-1152.386566,-748.173328,120.937572
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",798600,0.036727,200.0,-856.469701,-1053.351414,-617.55324,134.727715
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",800800,0.039418,200.0,-885.72108,-1202.359978,-738.284977,152.932884
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",803000,0.039141,200.0,-873.40872,-1088.421811,-628.894642,137.137964
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",805200,0.036136,200.0,-934.564448,-1137.483852,-742.263654,120.179529
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",807400,0.036036,200.0,-917.87683,-1323.694607,-633.834288,188.010305
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",809600,0.03703,200.0,-854.200467,-1149.412327,-710.300754,118.069304
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",811800,0.036652,200.0,-859.742537,-1165.342472,-638.72752,142.533129
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",814000,0.039305,200.0,-870.374469,-1152.825958,-744.556372,130.924224
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",816200,0.037116,200.0,-843.328979,-1003.350223,-693.244202,103.381668
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",818400,0.035379,200.0,-835.837725,-1031.56139,-675.49795,116.475064
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",820600,0.035729,200.0,-837.87294,-1254.418164,-637.393413,172.732084
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",822800,0.035507,200.0,-859.110838,-983.366076,-675.223494,113.011144
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",825000,0.03535,200.0,-875.281009,-1026.034235,-715.502374,99.759953
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",827200,0.038719,200.0,-868.884522,-1138.178712,-634.225818,157.134376
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",829400,0.038186,200.0,-815.355961,-1000.982049,-719.862931,89.647889
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",831600,0.035736,200.0,-847.793758,-1000.697558,-751.711141,67.268967
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",833800,0.03572,200.0,-889.911225,-1005.861,-660.939649,104.013951
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",836000,0.035903,200.0,-900.07692,-1220.517164,-759.991355,125.705608
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",838200,0.036862,200.0,-875.891309,-1208.272355,-736.536516,128.482375
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",840400,0.038542,200.0,-882.397384,-1113.615815,-709.34552,125.331209
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",842600,0.037467,200.0,-844.425319,-904.362995,-759.447653,51.519246
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",844800,0.035899,200.0,-863.683544,-1127.953664,-751.085108,132.748142
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",847000,0.036397,200.0,-921.966403,-1050.06954,-736.402079,90.588249
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",849200,0.036835,200.0,-879.990398,-988.766791,-633.039447,101.834049
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",851400,0.036446,200.0,-887.185079,-1042.746675,-732.363555,104.2529
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",853600,0.038992,200.0,-858.37638,-973.145874,-747.060525,69.823771
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",855800,0.038308,200.0,-856.084723,-1096.050344,-759.279447,97.337294
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",858000,0.036722,200.0,-870.294043,-1076.611453,-753.261451,85.93478
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",860200,0.036578,200.0,-877.216269,-1123.676433,-655.561281,129.588804
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",862400,0.036103,200.0,-878.808953,-1289.243579,-742.293603,152.196236
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",864600,0.037126,200.0,-891.814043,-1195.153462,-754.46328,131.860158
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",866800,0.039196,200.0,-821.81098,-1030.189988,-566.486247,134.047555
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",869000,0.037829,200.0,-836.597409,-979.696907,-737.983533,85.152449
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",871200,0.036256,200.0,-911.353294,-1083.839958,-731.320494,106.658023
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",873400,0.036737,200.0,-841.488055,-1083.450682,-729.080433,103.606375
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",875600,0.035816,200.0,-889.423999,-992.471114,-751.736867,83.761314
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",877800,0.036851,200.0,-781.90359,-965.494941,-631.168078,89.769716
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",880000,0.039302,200.0,-833.371375,-1006.385232,-748.792749,84.414518
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",882200,0.037536,200.0,-858.969178,-992.490244,-737.422276,88.048019
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",884400,0.03588,200.0,-833.454353,-1076.09056,-630.415911,117.493608
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",886600,0.036702,200.0,-857.078007,-980.811077,-752.516913,71.570946
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",888800,0.035809,200.0,-876.095189,-1105.845301,-746.1719,122.322252
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",891000,0.035769,200.0,-839.162794,-969.127477,-738.130164,72.744673
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",893200,0.038843,200.0,-842.19847,-1061.209549,-624.200784,119.360579
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",895400,0.038507,200.0,-917.76437,-1022.485926,-752.777606,91.843686
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",897600,0.036232,200.0,-870.279145,-1077.013351,-663.909212,135.130288
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",899800,0.03632,200.0,-818.156357,-1083.651878,-627.972492,132.034869
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",902000,0.036854,200.0,-780.094618,-967.940425,-629.884505,110.910147
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",904200,0.037197,200.0,-753.906084,-971.151297,-517.400992,118.363642
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",906400,0.03979,200.0,-845.319073,-1042.529031,-627.870358,124.470976
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",908600,0.038633,200.0,-809.9515,-1007.868424,-652.024548,103.093718
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",910800,0.036202,200.0,-870.078368,-1158.810354,-748.115539,136.552901
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",913000,0.035743,200.0,-893.785059,-1034.406016,-665.398243,96.955644
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",915200,0.036202,200.0,-894.055817,-1092.717992,-750.782596,124.781175
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",917400,0.036115,200.0,-895.442175,-1006.91564,-768.010515,77.671126
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",919600,0.039019,200.0,-861.203935,-977.75027,-720.897296,77.066715
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",921800,0.037871,200.0,-859.540887,-1037.434027,-638.688797,104.619191
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",924000,0.036861,200.0,-810.79916,-1010.469437,-632.240027,137.22701
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",926200,0.036489,200.0,-854.306071,-1230.008874,-632.043718,148.938971
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",928400,0.036083,200.0,-865.472109,-1136.622667,-645.062059,132.914213
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",930600,0.037335,200.0,-844.78535,-1141.099626,-636.891747,142.123732
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",932800,0.039443,200.0,-795.260196,-890.409398,-508.622309,110.27884
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",935000,0.038758,200.0,-786.2414,-946.581973,-657.388571,73.849423
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",937200,0.036768,200.0,-854.245854,-1106.55928,-694.647837,124.879004
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",939400,0.036432,200.0,-856.084112,-1016.192372,-498.359577,132.074899
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",941600,0.037061,200.0,-805.215081,-977.443023,-634.704329,97.374283
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",943800,0.038895,200.0,-810.465872,-964.729632,-624.223022,109.68309
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",946000,0.038839,200.0,-906.576345,-1103.605694,-753.411969,108.749588
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",948200,0.037484,200.0,-806.098964,-955.124984,-660.799117,82.460255
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",950400,0.035918,200.0,-798.920901,-966.351483,-657.195904,85.468548
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",952600,0.035751,200.0,-821.929234,-897.724971,-739.409329,68.437043
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",954800,0.036722,200.0,-866.603211,-1057.149498,-744.717274,96.52451
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",957000,0.036538,200.0,-855.263938,-1033.412353,-629.336216,151.418982
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",959200,0.039417,200.0,-784.942257,-1047.490388,-624.223858,125.519983
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",961400,0.036119,200.0,-794.168942,-1022.534528,-622.399333,109.357904
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",963600,0.036536,200.0,-873.476111,-1065.73287,-751.61934,108.826687
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",965800,0.036723,200.0,-842.248058,-1128.518475,-632.253506,133.30544
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",968000,0.03656,200.0,-875.157421,-1133.79506,-686.700712,142.863003
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",970200,0.038609,200.0,-795.079274,-965.433539,-631.628935,85.458706
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",972400,0.039086,200.0,-850.973606,-1150.810043,-630.95158,133.111151
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",974600,0.03582,200.0,-922.554718,-1175.163883,-749.419444,109.723578
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",976800,0.036423,200.0,-816.554044,-945.983093,-630.646995,87.212889
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",979000,0.036413,200.0,-827.563709,-1010.481885,-669.048055,99.560132
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",981200,0.036724,200.0,-808.271064,-978.510334,-626.974863,106.880283
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",983400,0.037509,200.0,-854.834684,-1042.752105,-514.831189,151.580617
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",985600,0.039024,200.0,-845.963295,-881.016269,-738.150227,40.801569
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",987800,0.03573,200.0,-823.854304,-1040.046524,-621.108176,112.620593
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",990000,0.036122,200.0,-823.652742,-975.010229,-637.735261,95.782509
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",992200,0.038008,200.0,-812.199598,-959.24321,-636.647322,95.722072
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",994400,0.037139,200.0,-841.928176,-1105.321961,-703.533603,134.140078
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",996600,0.038027,200.0,-770.435797,-936.660575,-635.10654,70.62929
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",998800,0.039808,200.0,-779.643216,-1041.303149,-633.472395,117.670294
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1001000,0.037777,200.0,-803.910809,-956.557849,-641.002719,83.079681
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1003200,0.037397,200.0,-814.364477,-985.690472,-506.909796,122.977298
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1005400,0.036884,200.0,-789.61889,-890.484769,-632.986822,97.295427
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1007600,0.036949,200.0,-819.043487,-987.453236,-731.5222,77.971573
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1009800,0.038322,200.0,-915.707091,-1138.812454,-744.017818,113.509276
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1012000,0.039186,200.0,-846.992345,-966.504265,-760.172428,70.562506
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1014200,0.036847,200.0,-854.412272,-1051.969368,-633.597254,126.723131
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1016400,0.036957,200.0,-841.959929,-998.671636,-666.142636,107.618726
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1018600,0.037395,200.0,-824.700056,-1003.358769,-527.353396,127.760096
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1020800,0.035882,200.0,-840.308665,-1011.711176,-714.120101,105.494855
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1023000,0.037584,200.0,-817.365006,-1003.392577,-643.783017,106.588976
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1025200,0.040148,200.0,-805.328039,-931.500364,-612.569832,86.585865
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1027400,0.036631,200.0,-815.543254,-961.237457,-633.113573,104.576047
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1029600,0.036602,200.0,-832.491338,-995.432891,-628.517739,124.202036
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1031800,0.036292,200.0,-788.8868,-983.000196,-631.208426,110.127342
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1034000,0.037851,200.0,-799.098254,-1098.089426,-634.263418,129.681675
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1036200,0.038928,200.0,-789.750642,-955.404049,-658.231066,78.882941
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1038400,0.038264,200.0,-819.112992,-989.511782,-718.876278,90.461066
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1040600,0.036354,200.0,-798.426726,-977.497344,-632.61543,85.342486
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1042800,0.03788,200.0,-767.016494,-978.144817,-630.386158,87.633848
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1045000,0.037179,200.0,-776.829589,-858.380203,-736.230852,44.984533
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1047200,0.036945,200.0,-839.192684,-983.210399,-745.448363,62.946007
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1049400,0.038939,200.0,-782.909102,-878.247303,-685.035076,57.582776
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1051600,0.038084,200.0,-860.830192,-985.756887,-745.41778,74.735665
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1053800,0.036366,200.0,-840.760469,-1021.812493,-716.519659,93.36285
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1056000,0.035478,200.0,-868.691193,-1056.117925,-749.363009,97.346076
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1058200,0.035884,200.0,-834.416258,-1009.7634,-750.69809,73.417892
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1060400,0.036884,200.0,-840.222471,-1089.325723,-754.031927,100.508763
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1062600,0.038512,200.0,-796.68798,-1049.020769,-632.405555,104.019009
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1064800,0.038798,200.0,-822.279369,-999.239207,-660.985001,116.446345
0,"exp_name: Pendulum-v1_2023-01-12 (seperate network, actor-critic advantage)",1067000,0.036352,200.0,-801.846021,-968.826174,-729.101169,81.096226
