,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",2200,0.040769,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",4400,0.04064,200.0,11,-1461.468006,-1714.87843,-1193.779771,167.077153,1
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",6600,0.039235,200.0,11,-1400.332261,-1734.68001,-875.785114,302.390218,2
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",8800,0.038508,200.0,11,-1134.389333,-1417.443191,-759.677412,209.551733,3
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",11000,0.038127,200.0,11,-1165.924327,-1868.777964,-752.152799,286.100018,4
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",13200,0.038034,200.0,11,-1108.986449,-1750.388771,-821.432992,266.179502,5
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",15400,0.038864,200.0,11,-1358.249819,-1764.652609,-884.993582,341.444289,6
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",17600,0.037752,200.0,11,-1221.351112,-1646.64742,-914.297654,256.880614,7
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",19800,0.037084,200.0,11,-1114.715908,-1729.141563,-868.830273,252.825897,8
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",22000,0.036809,200.0,11,-1214.573625,-1545.83878,-924.427188,212.684935,9
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",24200,0.036016,200.0,11,-1158.356328,-1747.942437,-849.535737,292.535476,10
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",26400,0.038138,200.0,11,-1204.986665,-1837.855798,-870.686813,310.246484,11
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",28600,0.038782,200.0,11,-1307.90571,-1790.180013,-891.089115,317.164654,12
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",30800,0.036758,200.0,11,-1030.734337,-1801.830839,-764.253598,282.144842,13
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",33000,0.036474,200.0,11,-1187.141465,-1565.351738,-915.192217,246.93607,14
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",35200,0.036434,200.0,11,-1109.688149,-1825.873643,-795.520165,283.585019,15
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",37400,0.036791,200.0,11,-1128.206905,-1788.115518,-882.875762,301.224375,16
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",39600,0.039024,200.0,11,-1111.917313,-1548.344282,-873.000837,223.503529,17
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",41800,0.036662,200.0,11,-1223.59949,-1610.086322,-734.17194,295.4912,18
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",44000,0.03627,200.0,11,-1164.830549,-1588.503804,-748.59363,285.892229,19
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",46200,0.037003,200.0,11,-1284.691693,-1597.14513,-757.235884,227.669676,20
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",48400,0.036332,200.0,11,-1211.413942,-1594.384099,-734.493665,262.155406,21
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",50600,0.039093,200.0,11,-1164.095286,-1574.258928,-861.749073,252.153766,22
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",52800,0.037423,200.0,11,-1218.775994,-1676.926792,-759.704762,306.211183,23
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",55000,0.036117,200.0,11,-1003.124567,-1466.46157,-775.782086,184.352562,24
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",57200,0.036543,200.0,11,-1125.305336,-1674.099164,-757.276661,330.415463,25
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",59400,0.036687,200.0,11,-1164.667928,-1602.380115,-780.713296,297.045313,26
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",61600,0.038286,200.0,11,-1020.898259,-1483.480652,-738.048245,256.484886,27
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",63800,0.038089,200.0,11,-1313.683848,-1720.129854,-886.622487,246.619205,28
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",66000,0.036726,200.0,11,-1161.256221,-1570.478502,-877.87849,216.327989,29
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",68200,0.036932,200.0,11,-1208.642842,-1812.391174,-897.623789,280.326553,30
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",70400,0.036577,200.0,11,-1120.41222,-1567.516063,-879.800406,206.069467,31
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",72600,0.037386,200.0,11,-1166.748381,-1733.60333,-958.264576,216.276052,32
0,"exp_name: Pendulum-v1_2023-01-17 (actor-critic advantage, new hyperparams, normalize adv)",74800,0.038473,200.0,11,-1222.388906,-1516.888403,-947.352266,168.579626,33
