,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",2200,0.040545,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",4400,0.037898,200.0,11,-1441.77812,-1705.774487,-1175.614312,171.422528
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",6600,0.041706,200.0,11,-1348.769731,-1710.38668,-760.658501,327.847484
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",8800,0.039737,200.0,11,-1047.151564,-1325.307326,-761.703025,190.205118
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",11000,0.036253,200.0,11,-1123.230797,-1868.8829,-756.056799,288.870356
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",13200,0.03627,200.0,11,-1115.416744,-1746.989726,-767.716978,256.579689
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",15400,0.039167,200.0,11,-1342.574876,-1759.694775,-778.285792,350.720816
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",17600,0.036514,200.0,11,-1191.479312,-1645.719775,-759.112118,291.564108
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",19800,0.037354,200.0,11,-1104.176793,-1704.696797,-892.745355,243.945899
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",22000,0.03831,200.0,11,-1177.016858,-1533.095862,-630.873513,268.022394
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",24200,0.03637,200.0,11,-1172.716139,-1737.434572,-888.234519,292.240415
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",26400,0.041577,200.0,11,-1236.578558,-1842.6843,-952.704941,283.765529
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",28600,0.038873,200.0,11,-1326.530042,-1765.211957,-915.541532,291.489608
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",30800,0.0381,200.0,11,-1114.129753,-1754.723704,-911.403671,228.207776
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",33000,0.036561,200.0,11,-1171.577922,-1530.853652,-897.427778,235.030306
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",35200,0.041241,200.0,11,-1191.844276,-1807.999276,-1013.834518,227.170672
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",37400,0.039196,200.0,11,-1197.614982,-1784.986953,-872.293274,270.421848
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",39600,0.035846,200.0,11,-1144.756112,-1462.024636,-968.192924,136.78734
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",41800,0.036749,200.0,11,-1257.192515,-1553.151741,-1033.183954,202.550087
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",44000,0.035901,200.0,11,-1179.188592,-1505.520216,-930.327199,183.756808
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",46200,0.036302,200.0,11,-1196.98683,-1485.171256,-905.220447,151.164611
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",48400,0.038506,200.0,11,-1193.92608,-1497.374997,-908.957148,159.623599
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv)",50600,0.036686,200.0,11,-1188.495088,-1508.153218,-900.733889,184.614955
