,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",2200,0.040505,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",4400,0.038599,200.0,11,-1441.585469,-1705.997609,-1175.833698,171.564497
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",6600,0.039893,200.0,11,-1364.33406,-1711.61671,-893.071549,305.084169
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",8800,0.037957,200.0,11,-1032.41003,-1311.034737,-784.85977,174.518126
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",11000,0.03725,200.0,11,-1102.313506,-1866.265728,-783.142829,274.319396
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",13200,0.036355,200.0,11,-1110.877252,-1744.990533,-907.879805,244.936956
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",15400,0.036745,200.0,11,-1338.721019,-1754.221088,-785.143429,345.402428
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",17600,0.039813,200.0,11,-1242.409601,-1657.346224,-884.549928,267.906372
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",19800,0.038845,200.0,11,-1114.540626,-1727.465182,-870.550618,257.644149
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",22000,0.036789,200.0,11,-1181.988977,-1500.083431,-899.08921,202.912698
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",24200,0.036651,200.0,11,-1170.85602,-1729.674119,-896.788279,284.445306
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",26400,0.036859,200.0,11,-1221.178755,-1846.45072,-864.72509,304.259437
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",28600,0.039477,200.0,11,-1309.9676,-1770.173175,-902.307712,318.051503
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",30800,0.037236,200.0,11,-1073.923864,-1759.649027,-788.1676,253.50564
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",33000,0.036227,200.0,11,-1181.088214,-1521.826732,-880.739206,224.202688
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, GAE advantage, normalize adv/ret)",35200,0.037199,200.0,11,-1173.686409,-1815.311359,-917.683355,241.92028
