,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",2200,0.038468,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728,0
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",4400,0.039596,200.0,11,-1486.389974,-1723.524284,-1247.415782,154.806067,1
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",6600,0.04038,200.0,11,-1441.711568,-1762.759501,-883.813083,292.122808,2
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",8800,0.039015,200.0,11,-1185.003304,-1474.467147,-859.950904,210.416901,3
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",11000,0.038102,200.0,11,-1248.241774,-1873.600017,-813.603491,261.49132,4
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",13200,0.037307,200.0,11,-1205.320109,-1797.743994,-962.057984,262.131899,5
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",15400,0.03964,200.0,11,-1478.871711,-1806.957899,-984.357381,281.650327,6
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",17600,0.042056,200.0,11,-1312.618714,-1706.210843,-950.949216,264.510547,7
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",19800,0.039369,200.0,11,-1186.258054,-1789.683975,-908.64519,266.906997,8
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",22000,0.038532,200.0,11,-1314.200557,-1629.605945,-949.627648,218.284308,9
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",24200,0.037847,200.0,11,-1215.770762,-1802.041019,-761.154552,334.321136,10
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",26400,0.038574,200.0,11,-1292.457373,-1866.03218,-858.792283,317.584392,11
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",28600,0.03958,200.0,11,-1382.638028,-1825.082119,-884.615397,324.064885,12
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",30800,0.037163,200.0,11,-1127.761445,-1844.283764,-845.769032,288.405976,13
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",33000,0.037532,200.0,11,-1185.675248,-1654.859738,-764.639836,338.349242,14
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",35200,0.036967,200.0,11,-1192.840222,-1854.12885,-889.032272,278.267133,15
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",37400,0.037895,200.0,11,-1133.610237,-1829.07622,-778.961812,335.963601,16
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",39600,0.039991,200.0,11,-1126.816798,-1633.599461,-733.563527,292.573161,17
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",41800,0.037423,200.0,11,-1319.083864,-1703.03902,-965.56368,277.992326,18
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",44000,0.037106,200.0,11,-1249.268173,-1662.754467,-866.465221,291.949949,19
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",46200,0.037448,200.0,11,-1410.125817,-1718.159674,-878.366218,221.385852,20
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",48400,0.038489,200.0,11,-1363.851243,-1719.654755,-916.093416,232.07662,21
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",50600,0.039322,200.0,11,-1344.796036,-1696.449802,-1012.240662,241.364295,22
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",52800,0.037525,200.0,11,-1430.890586,-1799.418914,-1041.876603,260.245179,23
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",55000,0.037394,200.0,11,-1198.793403,-1674.603127,-909.803116,207.583506,24
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",57200,0.038785,200.0,11,-1360.083137,-1825.150258,-1027.679315,303.11326,25
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",59400,0.040705,200.0,11,-1422.62567,-1792.437314,-960.205168,288.762422,26
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",61600,0.039851,200.0,11,-1343.608419,-1705.655665,-1042.470922,218.545512,27
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",63800,0.037952,200.0,11,-1551.765727,-1839.298058,-1058.229727,246.606357,28
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",66000,0.038437,200.0,11,-1455.082012,-1769.157371,-1069.61247,216.939361,29
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",68200,0.03894,200.0,11,-1543.912351,-1895.281403,-1218.622932,186.472632,30
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",70400,0.040119,200.0,11,-1417.831862,-1809.875446,-982.641962,269.644553,31
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",72600,0.040362,200.0,11,-1463.336368,-1852.87524,-1038.587923,240.645827,32
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",74800,0.038923,200.0,11,-1611.281789,-1798.579914,-1322.806635,134.271521,33
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",77000,0.039202,200.0,11,-1555.620487,-1836.286645,-1020.440048,227.8309,34
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",79200,0.038044,200.0,11,-1586.048553,-1870.666728,-1228.210552,199.157062,35
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",81400,0.03887,200.0,11,-1650.381812,-1884.458545,-1336.158378,186.366143,36
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",83600,0.039865,200.0,11,-1724.50594,-1870.741124,-1518.071275,121.223525,37
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",85800,0.036777,200.0,11,-1589.9121,-1880.626623,-1328.049905,175.028404,38
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",88000,0.036989,200.0,11,-1689.580559,-1866.087666,-1450.141131,143.011927,39
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",90200,0.037204,200.0,11,-1761.159183,-1889.318271,-1477.042101,144.724431,40
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",92400,0.037904,200.0,11,-1702.512833,-1857.85393,-1493.139425,127.225819,41
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",94600,0.039853,200.0,11,-1658.087385,-1852.285154,-1382.297874,157.649998,42
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",96800,0.037523,200.0,11,-1695.797769,-1810.609732,-1495.652958,84.066337,43
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",99000,0.037263,200.0,11,-1646.217653,-1848.574267,-1408.739696,133.67824,44
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",101200,0.0371,200.0,11,-1664.034996,-1817.317151,-1420.096473,115.988832,45
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",103400,0.03754,200.0,11,-1638.583905,-1835.684881,-1338.903351,153.083832,46
0,"exp_name: Pendulum-v1_2023-01-16 (TD actor-critic advantage, normalize ret/adv)",105600,0.039919,200.0,11,-1636.305767,-1824.125449,-1072.929568,210.971107,47
