,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",2200,0.037192,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",4400,0.038387,200.0,11,-1475.866295,-1719.85572,-1222.732253,159.858897
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",6600,0.03776,200.0,11,-1404.168576,-1736.070431,-878.698167,304.769038
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",8800,0.037745,200.0,11,-1137.949635,-1423.773464,-754.948761,211.105807
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",11000,0.037491,200.0,11,-1137.621313,-1867.453814,-658.132394,307.452958
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",13200,0.035777,200.0,11,-1092.460635,-1761.312092,-754.537136,293.741682
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",15400,0.035888,200.0,11,-1359.06417,-1777.610716,-797.004437,362.050071
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",17600,0.038347,200.0,11,-1272.397284,-1681.295346,-859.17466,274.269413
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",19800,0.037039,200.0,11,-1143.880996,-1776.553698,-854.693119,271.281258
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",22000,0.035492,200.0,11,-1241.069492,-1592.814442,-897.978969,234.004766
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",24200,0.03513,200.0,11,-1215.961883,-1784.05367,-883.937879,292.359589
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",26400,0.03572,200.0,11,-1260.408232,-1842.698838,-911.865296,285.662096
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",28600,0.035555,200.0,11,-1343.243082,-1799.037893,-952.798736,297.88337
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",30800,0.038544,200.0,11,-1187.517311,-1812.38791,-1037.304325,212.379686
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",33000,0.036923,200.0,11,-1250.845857,-1541.592791,-1018.654701,183.00413
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",35200,0.035707,200.0,11,-1218.395048,-1828.597134,-1029.191143,222.557767
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",37400,0.035659,200.0,11,-1236.129213,-1771.804882,-900.676258,254.834183
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",39600,0.03502,200.0,11,-1229.501786,-1491.063751,-1050.510032,118.593572
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",41800,0.035556,200.0,11,-1297.567593,-1556.011251,-1102.502114,175.767417
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",44000,0.038314,200.0,11,-1284.378848,-1556.17619,-1136.130335,125.079407
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",46200,0.036567,200.0,11,-1252.339564,-1517.732568,-1145.526503,100.757653
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",48400,0.035555,200.0,11,-1244.318526,-1531.646872,-1041.905713,120.332982
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",50600,0.035607,200.0,11,-1286.660351,-1507.003335,-1059.001077,108.718313
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",52800,0.035434,200.0,11,-1306.714829,-1590.013922,-1016.23685,162.478039
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",55000,0.035419,200.0,11,-1266.176545,-1362.241166,-915.34823,121.061355
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",57200,0.038387,200.0,11,-1323.228759,-1563.63344,-1066.64256,144.890003
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",59400,0.037104,200.0,11,-1300.74963,-1496.826632,-1098.254345,126.666042
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",61600,0.035664,200.0,11,-1311.349199,-1383.538688,-1135.884155,69.543131
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",63800,0.03566,200.0,11,-1352.835162,-1668.053689,-1182.883549,132.04168
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",66000,0.036297,200.0,11,-1317.238077,-1460.06511,-1088.771535,88.887149
0,"exp_name: Pendulum-v1_2023-01-14 (seperate network, TD actor-critic advantage, normalize adv)",68200,0.036101,200.0,11,-1326.861031,-1735.733343,-1103.657157,168.515763
