,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: hover-aviary-v0_2023-01-20,73728,0.000562,1.0,2048,-0.787579,-0.787627,-0.78754,1.2e-05,35
1,exp_name: hover-aviary-v0_2023-01-20,75776,0.000539,1.0,2048,-0.787576,-0.787615,-0.787531,1.2e-05,36
2,exp_name: hover-aviary-v0_2023-01-20,77824,0.000575,1.0,2048,-0.787573,-0.787619,-0.78753,1.2e-05,37
3,exp_name: hover-aviary-v0_2023-01-20,79872,0.000555,1.0,2048,-0.78757,-0.787614,-0.78752,1.2e-05,38
4,exp_name: hover-aviary-v0_2023-01-20,81920,0.000541,1.0,2048,-0.787567,-0.787619,-0.787523,1.2e-05,39
0,exp_name: hover-aviary-v0_2023-01-20,83968,0.000543,1.0,2048,-0.787564,-0.787607,-0.787521,1.2e-05,40
1,exp_name: hover-aviary-v0_2023-01-20,86016,0.000487,1.0,2048,-0.78756,-0.787603,-0.787514,1.2e-05,41
2,exp_name: hover-aviary-v0_2023-01-20,88064,0.000464,1.0,2048,-0.787558,-0.787594,-0.78751,1.2e-05,42
3,exp_name: hover-aviary-v0_2023-01-20,90112,0.000531,1.0,2048,-0.787555,-0.787595,-0.787508,1.3e-05,43
4,exp_name: hover-aviary-v0_2023-01-20,92160,0.000542,1.0,2048,-0.787551,-0.78759,-0.787503,1.2e-05,44
0,exp_name: hover-aviary-v0_2023-01-20,94208,0.000481,1.0,2048,-0.787548,-0.78759,-0.787503,1.3e-05,45
1,exp_name: hover-aviary-v0_2023-01-20,96256,0.00055,1.0,2048,-0.787545,-0.787583,-0.787502,1.2e-05,46
2,exp_name: hover-aviary-v0_2023-01-20,98304,0.000567,1.0,2048,-0.787543,-0.787581,-0.787494,1.2e-05,47
3,exp_name: hover-aviary-v0_2023-01-20,100352,0.000525,1.0,2048,-0.78754,-0.787579,-0.787488,1.3e-05,48
4,exp_name: hover-aviary-v0_2023-01-20,102400,0.000531,1.0,2048,-0.787536,-0.787581,-0.787498,1.3e-05,49
0,exp_name: hover-aviary-v0_2023-01-20,104448,0.000558,1.0,2048,-0.787533,-0.78758,-0.787486,1.3e-05,50
1,exp_name: hover-aviary-v0_2023-01-20,106496,0.000518,1.0,2048,-0.787529,-0.787574,-0.787492,1.3e-05,51
2,exp_name: hover-aviary-v0_2023-01-20,108544,0.000474,1.0,2048,-0.787526,-0.787567,-0.787471,1.3e-05,52
3,exp_name: hover-aviary-v0_2023-01-20,110592,0.000459,1.0,2048,-0.787523,-0.787575,-0.787482,1.3e-05,53
4,exp_name: hover-aviary-v0_2023-01-20,112640,0.000485,1.0,2048,-0.78752,-0.787561,-0.787471,1.3e-05,54
0,exp_name: hover-aviary-v0_2023-01-20,114688,0.000495,1.0,2048,-0.787517,-0.787566,-0.787467,1.3e-05,55
1,exp_name: hover-aviary-v0_2023-01-20,116736,0.000472,1.0,2048,-0.787514,-0.787563,-0.787472,1.3e-05,56
2,exp_name: hover-aviary-v0_2023-01-20,118784,0.000473,1.0,2048,-0.787511,-0.787548,-0.787463,1.3e-05,57
3,exp_name: hover-aviary-v0_2023-01-20,120832,0.000506,1.0,2048,-0.787508,-0.787545,-0.787463,1.3e-05,58
4,exp_name: hover-aviary-v0_2023-01-20,122880,0.000496,1.0,2048,-0.787505,-0.787543,-0.787464,1.3e-05,59
0,exp_name: hover-aviary-v0_2023-01-20,124928,0.000566,1.0,2048,-0.787502,-0.787548,-0.787462,1.3e-05,60
1,exp_name: hover-aviary-v0_2023-01-20,126976,0.000561,1.0,2048,-0.787498,-0.787542,-0.787448,1.4e-05,61
2,exp_name: hover-aviary-v0_2023-01-20,129024,0.000555,1.0,2048,-0.787495,-0.787537,-0.787451,1.3e-05,62
3,exp_name: hover-aviary-v0_2023-01-20,131072,0.000533,1.0,2048,-0.787492,-0.78753,-0.787452,1.3e-05,63
4,exp_name: hover-aviary-v0_2023-01-20,133120,0.00055,1.0,2048,-0.787489,-0.787532,-0.787449,1.3e-05,64
0,exp_name: hover-aviary-v0_2023-01-20,135168,0.000545,1.0,2048,-0.787486,-0.787528,-0.787439,1.3e-05,65
1,exp_name: hover-aviary-v0_2023-01-20,137216,0.000535,1.0,2048,-0.787483,-0.787525,-0.787438,1.4e-05,66
2,exp_name: hover-aviary-v0_2023-01-20,139264,0.000548,1.0,2048,-0.78748,-0.787522,-0.787431,1.3e-05,67
3,exp_name: hover-aviary-v0_2023-01-20,141312,0.000555,1.0,2048,-0.787476,-0.78752,-0.787427,1.3e-05,68
4,exp_name: hover-aviary-v0_2023-01-20,143360,0.000561,1.0,2048,-0.787473,-0.787516,-0.78743,1.4e-05,69
0,exp_name: hover-aviary-v0_2023-01-20,145408,0.000538,1.0,2048,-0.78747,-0.787511,-0.787428,1.3e-05,70
1,exp_name: hover-aviary-v0_2023-01-20,147456,0.00056,1.0,2048,-0.787468,-0.78752,-0.787422,1.4e-05,71
2,exp_name: hover-aviary-v0_2023-01-20,149504,0.000554,1.0,2048,-0.787464,-0.787513,-0.787419,1.4e-05,72
3,exp_name: hover-aviary-v0_2023-01-20,151552,0.000561,1.0,2048,-0.787461,-0.787503,-0.787417,1.4e-05,73
4,exp_name: hover-aviary-v0_2023-01-20,153600,0.00052,1.0,2048,-0.787458,-0.7875,-0.787408,1.4e-05,74
0,exp_name: hover-aviary-v0_2023-01-20,155648,0.000509,1.0,2048,-0.787455,-0.787496,-0.787405,1.3e-05,75
1,exp_name: hover-aviary-v0_2023-01-20,157696,0.000563,1.0,2048,-0.787452,-0.787506,-0.787409,1.4e-05,76
2,exp_name: hover-aviary-v0_2023-01-20,159744,0.000532,1.0,2048,-0.787449,-0.787497,-0.78739,1.4e-05,77
3,exp_name: hover-aviary-v0_2023-01-20,161792,0.000561,1.0,2048,-0.787447,-0.787489,-0.787408,1.4e-05,78
4,exp_name: hover-aviary-v0_2023-01-20,163840,0.000566,1.0,2048,-0.787443,-0.787488,-0.787401,1.4e-05,79
0,exp_name: hover-aviary-v0_2023-01-20,165888,0.000566,1.0,2048,-0.78744,-0.787487,-0.787396,1.4e-05,80
1,exp_name: hover-aviary-v0_2023-01-20,167936,0.00052,1.0,2048,-0.787437,-0.787484,-0.787386,1.4e-05,81
2,exp_name: hover-aviary-v0_2023-01-20,169984,0.000535,1.0,2048,-0.787434,-0.787481,-0.787387,1.4e-05,82
3,exp_name: hover-aviary-v0_2023-01-20,172032,0.000541,1.0,2048,-0.787431,-0.787477,-0.78738,1.4e-05,83
4,exp_name: hover-aviary-v0_2023-01-20,174080,0.000559,1.0,2048,-0.787428,-0.787474,-0.787385,1.4e-05,84
0,exp_name: hover-aviary-v0_2023-01-20,176128,0.000551,1.0,2048,-0.787424,-0.787471,-0.787376,1.4e-05,85
1,exp_name: hover-aviary-v0_2023-01-20,178176,0.000556,1.0,2048,-0.787421,-0.787467,-0.787371,1.4e-05,86
2,exp_name: hover-aviary-v0_2023-01-20,180224,0.000575,1.0,2048,-0.78742,-0.787465,-0.787348,1.4e-05,87
3,exp_name: hover-aviary-v0_2023-01-20,182272,0.000556,1.0,2048,-0.787416,-0.787462,-0.78735,1.4e-05,88
4,exp_name: hover-aviary-v0_2023-01-20,184320,0.000526,1.0,2048,-0.787413,-0.787461,-0.787366,1.4e-05,89
0,exp_name: hover-aviary-v0_2023-01-20,186368,0.000591,1.0,2048,-0.787409,-0.787455,-0.787362,1.5e-05,90
1,exp_name: hover-aviary-v0_2023-01-20,188416,0.000536,1.0,2048,-0.787406,-0.787454,-0.787354,1.5e-05,91
2,exp_name: hover-aviary-v0_2023-01-20,190464,0.000537,1.0,2048,-0.787404,-0.787453,-0.787349,1.5e-05,92
3,exp_name: hover-aviary-v0_2023-01-20,192512,0.000549,1.0,2048,-0.787401,-0.787447,-0.787348,1.5e-05,93
4,exp_name: hover-aviary-v0_2023-01-20,194560,0.000533,1.0,2048,-0.787398,-0.787446,-0.787351,1.5e-05,94
0,exp_name: hover-aviary-v0_2023-01-20,196608,0.000574,1.0,2048,-0.787394,-0.787437,-0.787336,1.4e-05,95
1,exp_name: hover-aviary-v0_2023-01-20,198656,0.00053,1.0,2048,-0.787391,-0.787436,-0.787338,1.5e-05,96
2,exp_name: hover-aviary-v0_2023-01-20,200704,0.000574,1.0,2048,-0.787387,-0.787437,-0.787328,1.5e-05,97
3,exp_name: hover-aviary-v0_2023-01-20,202752,0.000546,1.0,2048,-0.787385,-0.787433,-0.787344,1.5e-05,98
4,exp_name: hover-aviary-v0_2023-01-20,204800,0.000559,1.0,2048,-0.787381,-0.787429,-0.787337,1.5e-05,99
0,exp_name: hover-aviary-v0_2023-01-20,206848,0.00051,1.0,2048,-0.787379,-0.787431,-0.787332,1.5e-05,100
1,exp_name: hover-aviary-v0_2023-01-20,208896,0.000521,1.0,2048,-0.787376,-0.787433,-0.787327,1.5e-05,101
2,exp_name: hover-aviary-v0_2023-01-20,210944,0.00042,1.0,2048,-0.787373,-0.787426,-0.787319,1.5e-05,102
3,exp_name: hover-aviary-v0_2023-01-20,212992,0.000416,1.0,2048,-0.787369,-0.787417,-0.787323,1.4e-05,103
4,exp_name: hover-aviary-v0_2023-01-20,215040,0.000416,1.0,2048,-0.787366,-0.787417,-0.78732,1.5e-05,104
0,exp_name: hover-aviary-v0_2023-01-20,217088,0.00042,1.0,2048,-0.787363,-0.787408,-0.787314,1.5e-05,105
1,exp_name: hover-aviary-v0_2023-01-20,219136,0.000413,1.0,2048,-0.787361,-0.78741,-0.787313,1.5e-05,106
2,exp_name: hover-aviary-v0_2023-01-20,221184,0.000414,1.0,2048,-0.787357,-0.787405,-0.78731,1.6e-05,107
3,exp_name: hover-aviary-v0_2023-01-20,223232,0.000418,1.0,2048,-0.787355,-0.787421,-0.787301,1.5e-05,108
4,exp_name: hover-aviary-v0_2023-01-20,225280,0.000412,1.0,2048,-0.787352,-0.7874,-0.787299,1.5e-05,109
0,exp_name: hover-aviary-v0_2023-01-20,227328,0.000431,1.0,2048,-0.787348,-0.787399,-0.787285,1.6e-05,110
1,exp_name: hover-aviary-v0_2023-01-20,229376,0.000418,1.0,2048,-0.787346,-0.787392,-0.787293,1.5e-05,111
2,exp_name: hover-aviary-v0_2023-01-20,231424,0.000415,1.0,2048,-0.787343,-0.787395,-0.787295,1.5e-05,112
3,exp_name: hover-aviary-v0_2023-01-20,233472,0.000414,1.0,2048,-0.78734,-0.787394,-0.787287,1.5e-05,113
4,exp_name: hover-aviary-v0_2023-01-20,235520,0.000415,1.0,2048,-0.787336,-0.787391,-0.787282,1.5e-05,114
0,exp_name: hover-aviary-v0_2023-01-20,237568,0.000437,1.0,2048,-0.787333,-0.787388,-0.787278,1.5e-05,115
1,exp_name: hover-aviary-v0_2023-01-20,239616,0.000418,1.0,2048,-0.78733,-0.787386,-0.787278,1.6e-05,116
2,exp_name: hover-aviary-v0_2023-01-20,241664,0.000416,1.0,2048,-0.787326,-0.787382,-0.787265,1.5e-05,117
3,exp_name: hover-aviary-v0_2023-01-20,243712,0.000416,1.0,2048,-0.787323,-0.787367,-0.787272,1.5e-05,118
4,exp_name: hover-aviary-v0_2023-01-20,245760,0.000413,1.0,2048,-0.78732,-0.78737,-0.787265,1.6e-05,119
0,exp_name: hover-aviary-v0_2023-01-20,247808,0.000417,1.0,2048,-0.787317,-0.787368,-0.78726,1.5e-05,120
1,exp_name: hover-aviary-v0_2023-01-20,249856,0.00049,1.0,2048,-0.787314,-0.787362,-0.787257,1.6e-05,121
2,exp_name: hover-aviary-v0_2023-01-20,251904,0.00051,1.0,2048,-0.787311,-0.787362,-0.787258,1.6e-05,122
3,exp_name: hover-aviary-v0_2023-01-20,253952,0.000575,1.0,2048,-0.787307,-0.787355,-0.787254,1.6e-05,123
4,exp_name: hover-aviary-v0_2023-01-20,256000,0.000553,1.0,2048,-0.787305,-0.78736,-0.787254,1.6e-05,124
0,exp_name: hover-aviary-v0_2023-01-20,258048,0.00055,1.0,2048,-0.787302,-0.787356,-0.787247,1.5e-05,125
1,exp_name: hover-aviary-v0_2023-01-20,260096,0.000534,1.0,2048,-0.787299,-0.787348,-0.787248,1.6e-05,126
2,exp_name: hover-aviary-v0_2023-01-20,262144,0.000505,1.0,2048,-0.787296,-0.787354,-0.787242,1.5e-05,127
3,exp_name: hover-aviary-v0_2023-01-20,264192,0.000506,1.0,2048,-0.787293,-0.787355,-0.787235,1.6e-05,128
4,exp_name: hover-aviary-v0_2023-01-20,266240,0.000523,1.0,2048,-0.787291,-0.787347,-0.787232,1.6e-05,129
0,exp_name: hover-aviary-v0_2023-01-20,268288,0.000538,1.0,2048,-0.787287,-0.787347,-0.787231,1.6e-05,130
1,exp_name: hover-aviary-v0_2023-01-20,270336,0.000549,1.0,2048,-0.787285,-0.787341,-0.787231,1.6e-05,131
2,exp_name: hover-aviary-v0_2023-01-20,272384,0.000556,1.0,2048,-0.787282,-0.787332,-0.787232,1.6e-05,132
3,exp_name: hover-aviary-v0_2023-01-20,274432,0.000512,1.0,2048,-0.787279,-0.787326,-0.787229,1.6e-05,133
4,exp_name: hover-aviary-v0_2023-01-20,276480,0.000536,1.0,2048,-0.787276,-0.787324,-0.787223,1.6e-05,134
0,exp_name: hover-aviary-v0_2023-01-20,278528,0.000567,1.0,2048,-0.787273,-0.787331,-0.787216,1.6e-05,135
1,exp_name: hover-aviary-v0_2023-01-20,280576,0.000534,1.0,2048,-0.787271,-0.787324,-0.787205,1.6e-05,136
2,exp_name: hover-aviary-v0_2023-01-20,282624,0.000491,1.0,2048,-0.787267,-0.787336,-0.787209,1.6e-05,137
3,exp_name: hover-aviary-v0_2023-01-20,284672,0.000498,1.0,2048,-0.787265,-0.787323,-0.787214,1.6e-05,138
4,exp_name: hover-aviary-v0_2023-01-20,286720,0.000537,1.0,2048,-0.787262,-0.787322,-0.787211,1.6e-05,139
0,exp_name: hover-aviary-v0_2023-01-20,288768,0.000577,1.0,2048,-0.78726,-0.787324,-0.78721,1.6e-05,140
1,exp_name: hover-aviary-v0_2023-01-20,290816,0.000556,1.0,2048,-0.787256,-0.787305,-0.7872,1.6e-05,141
2,exp_name: hover-aviary-v0_2023-01-20,292864,0.000543,1.0,2048,-0.787253,-0.787318,-0.787199,1.7e-05,142
3,exp_name: hover-aviary-v0_2023-01-20,294912,0.000557,1.0,2048,-0.78725,-0.787316,-0.787172,1.6e-05,143
4,exp_name: hover-aviary-v0_2023-01-20,296960,0.000548,1.0,2048,-0.787248,-0.787304,-0.787184,1.6e-05,144
0,exp_name: hover-aviary-v0_2023-01-20,299008,0.000543,1.0,2048,-0.787245,-0.787298,-0.787188,1.6e-05,145
1,exp_name: hover-aviary-v0_2023-01-20,301056,0.000541,1.0,2048,-0.787243,-0.787302,-0.787192,1.6e-05,146
2,exp_name: hover-aviary-v0_2023-01-20,303104,0.000492,1.0,2048,-0.78724,-0.787291,-0.787184,1.6e-05,147
3,exp_name: hover-aviary-v0_2023-01-20,305152,0.000546,1.0,2048,-0.787238,-0.787296,-0.787179,1.7e-05,148
4,exp_name: hover-aviary-v0_2023-01-20,307200,0.000485,1.0,2048,-0.787235,-0.787291,-0.78718,1.7e-05,149
0,exp_name: hover-aviary-v0_2023-01-20,309248,0.000479,1.0,2048,-0.787232,-0.787282,-0.787177,1.6e-05,150
1,exp_name: hover-aviary-v0_2023-01-20,311296,0.000495,1.0,2048,-0.787229,-0.787285,-0.787172,1.6e-05,151
2,exp_name: hover-aviary-v0_2023-01-20,313344,0.000593,1.0,2048,-0.787226,-0.787278,-0.787173,1.6e-05,152
3,exp_name: hover-aviary-v0_2023-01-20,315392,0.000546,1.0,2048,-0.787224,-0.787279,-0.787165,1.6e-05,153
4,exp_name: hover-aviary-v0_2023-01-20,317440,0.000565,1.0,2048,-0.78722,-0.787273,-0.787166,1.6e-05,154
0,exp_name: hover-aviary-v0_2023-01-20,319488,0.000575,1.0,2048,-0.787217,-0.787267,-0.787159,1.6e-05,155
1,exp_name: hover-aviary-v0_2023-01-20,321536,0.000563,1.0,2048,-0.787215,-0.787278,-0.787161,1.7e-05,156
2,exp_name: hover-aviary-v0_2023-01-20,323584,0.00057,1.0,2048,-0.787212,-0.787264,-0.787153,1.7e-05,157
3,exp_name: hover-aviary-v0_2023-01-20,325632,0.000567,1.0,2048,-0.787209,-0.78727,-0.787151,1.7e-05,158
4,exp_name: hover-aviary-v0_2023-01-20,327680,0.000561,1.0,2048,-0.787206,-0.787268,-0.787136,1.7e-05,159
0,exp_name: hover-aviary-v0_2023-01-20,329728,0.000538,1.0,2048,-0.787204,-0.787263,-0.787149,1.7e-05,160
1,exp_name: hover-aviary-v0_2023-01-20,331776,0.000499,1.0,2048,-0.787201,-0.787255,-0.787142,1.7e-05,161
2,exp_name: hover-aviary-v0_2023-01-20,333824,0.000559,1.0,2048,-0.787199,-0.787263,-0.787147,1.7e-05,162
3,exp_name: hover-aviary-v0_2023-01-20,335872,0.000509,1.0,2048,-0.787196,-0.787253,-0.787134,1.7e-05,163
4,exp_name: hover-aviary-v0_2023-01-20,337920,0.000522,1.0,2048,-0.787193,-0.787241,-0.787137,1.7e-05,164
0,exp_name: hover-aviary-v0_2023-01-20,339968,0.00053,1.0,2048,-0.78719,-0.787247,-0.787137,1.7e-05,165
1,exp_name: hover-aviary-v0_2023-01-20,342016,0.00054,1.0,2048,-0.787186,-0.787252,-0.787134,1.7e-05,166
2,exp_name: hover-aviary-v0_2023-01-20,344064,0.000544,1.0,2048,-0.787184,-0.787251,-0.787118,1.7e-05,167
3,exp_name: hover-aviary-v0_2023-01-20,346112,0.000566,1.0,2048,-0.787182,-0.787236,-0.787111,1.7e-05,168
4,exp_name: hover-aviary-v0_2023-01-20,348160,0.000492,1.0,2048,-0.787179,-0.787237,-0.787128,1.7e-05,169
0,exp_name: hover-aviary-v0_2023-01-20,350208,0.00053,1.0,2048,-0.787176,-0.787232,-0.787112,1.7e-05,170
1,exp_name: hover-aviary-v0_2023-01-20,352256,0.000546,1.0,2048,-0.787174,-0.787235,-0.787103,1.7e-05,171
2,exp_name: hover-aviary-v0_2023-01-20,354304,0.000551,1.0,2048,-0.78717,-0.787231,-0.787099,1.7e-05,172
3,exp_name: hover-aviary-v0_2023-01-20,356352,0.000557,1.0,2048,-0.787168,-0.787233,-0.787107,1.7e-05,173
4,exp_name: hover-aviary-v0_2023-01-20,358400,0.000554,1.0,2048,-0.787165,-0.787218,-0.787105,1.7e-05,174
0,exp_name: hover-aviary-v0_2023-01-20,360448,0.000557,1.0,2048,-0.787162,-0.787233,-0.787097,1.7e-05,175
1,exp_name: hover-aviary-v0_2023-01-20,362496,0.000547,1.0,2048,-0.787159,-0.787208,-0.787097,1.7e-05,176
2,exp_name: hover-aviary-v0_2023-01-20,364544,0.000497,1.0,2048,-0.787157,-0.787214,-0.787103,1.7e-05,177
3,exp_name: hover-aviary-v0_2023-01-20,366592,0.000521,1.0,2048,-0.787155,-0.787222,-0.7871,1.7e-05,178
4,exp_name: hover-aviary-v0_2023-01-20,368640,0.00049,1.0,2048,-0.787151,-0.787215,-0.787091,1.7e-05,179
0,exp_name: hover-aviary-v0_2023-01-20,370688,0.000535,1.0,2048,-0.787148,-0.787216,-0.787083,1.8e-05,180
1,exp_name: hover-aviary-v0_2023-01-20,372736,0.000544,1.0,2048,-0.787146,-0.787206,-0.787082,1.8e-05,181
2,exp_name: hover-aviary-v0_2023-01-20,374784,0.000503,1.0,2048,-0.787142,-0.787204,-0.787078,1.8e-05,182
3,exp_name: hover-aviary-v0_2023-01-20,376832,0.00051,1.0,2048,-0.78714,-0.787198,-0.787081,1.8e-05,183
4,exp_name: hover-aviary-v0_2023-01-20,378880,0.000522,1.0,2048,-0.787137,-0.787198,-0.787079,1.8e-05,184
0,exp_name: hover-aviary-v0_2023-01-20,380928,0.000546,1.0,2048,-0.787135,-0.787189,-0.787076,1.7e-05,185
1,exp_name: hover-aviary-v0_2023-01-20,382976,0.000508,1.0,2048,-0.787131,-0.787187,-0.787068,1.8e-05,186
2,exp_name: hover-aviary-v0_2023-01-20,385024,0.000507,1.0,2048,-0.787129,-0.787193,-0.787073,1.8e-05,187
3,exp_name: hover-aviary-v0_2023-01-20,387072,0.000566,1.0,2048,-0.787126,-0.787182,-0.787069,1.8e-05,188
4,exp_name: hover-aviary-v0_2023-01-20,389120,0.000529,1.0,2048,-0.787123,-0.787184,-0.787059,1.7e-05,189
0,exp_name: hover-aviary-v0_2023-01-20,391168,0.000557,1.0,2048,-0.78712,-0.787176,-0.787061,1.8e-05,190
1,exp_name: hover-aviary-v0_2023-01-20,393216,0.000569,1.0,2048,-0.787119,-0.787173,-0.787065,1.8e-05,191
2,exp_name: hover-aviary-v0_2023-01-20,395264,0.000495,1.0,2048,-0.787115,-0.787177,-0.787053,1.8e-05,192
3,exp_name: hover-aviary-v0_2023-01-20,397312,0.00052,1.0,2048,-0.787112,-0.787171,-0.787057,1.8e-05,193
4,exp_name: hover-aviary-v0_2023-01-20,399360,0.000439,1.0,2048,-0.787111,-0.787177,-0.787053,1.8e-05,194
0,exp_name: hover-aviary-v0_2023-01-20,401408,0.000434,1.0,2048,-0.787108,-0.787172,-0.787045,1.8e-05,195
1,exp_name: hover-aviary-v0_2023-01-20,403456,0.000438,1.0,2048,-0.787105,-0.787168,-0.787045,1.8e-05,196
2,exp_name: hover-aviary-v0_2023-01-20,405504,0.000438,1.0,2048,-0.787102,-0.787166,-0.787036,1.8e-05,197
3,exp_name: hover-aviary-v0_2023-01-20,407552,0.000477,1.0,2048,-0.7871,-0.787157,-0.787051,1.8e-05,198
4,exp_name: hover-aviary-v0_2023-01-20,409600,0.00052,1.0,2048,-0.787097,-0.787157,-0.787028,1.8e-05,199
0,exp_name: hover-aviary-v0_2023-01-20,411648,0.000532,1.0,2048,-0.787094,-0.787149,-0.787022,1.8e-05,200
1,exp_name: hover-aviary-v0_2023-01-20,413696,0.000523,1.0,2048,-0.787091,-0.787149,-0.787027,1.8e-05,201
2,exp_name: hover-aviary-v0_2023-01-20,415744,0.000505,1.0,2048,-0.787088,-0.787146,-0.787029,1.8e-05,202
3,exp_name: hover-aviary-v0_2023-01-20,417792,0.000523,1.0,2048,-0.787086,-0.78715,-0.78703,1.8e-05,203
4,exp_name: hover-aviary-v0_2023-01-20,419840,0.000493,1.0,2048,-0.787083,-0.787141,-0.787016,1.8e-05,204
0,exp_name: hover-aviary-v0_2023-01-20,421888,0.000476,1.0,2048,-0.78708,-0.787141,-0.78702,1.8e-05,205
1,exp_name: hover-aviary-v0_2023-01-20,423936,0.000496,1.0,2048,-0.787078,-0.787136,-0.787019,1.8e-05,206
2,exp_name: hover-aviary-v0_2023-01-20,425984,0.000419,1.0,2048,-0.787075,-0.787135,-0.787014,1.8e-05,207
3,exp_name: hover-aviary-v0_2023-01-20,428032,0.000415,1.0,2048,-0.787072,-0.787129,-0.787006,1.8e-05,208
4,exp_name: hover-aviary-v0_2023-01-20,430080,0.00046,1.0,2048,-0.787069,-0.787131,-0.787007,1.8e-05,209
