,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes
0,exp_name: takeoff-aviary-v0_2023-01-18,2048,0.000532,1.0,2048,-0.888887,-0.889052,-0.888725,4.8e-05,0
1,exp_name: takeoff-aviary-v0_2023-01-18,4096,0.000501,1.0,2048,-0.888885,-0.889035,-0.888703,4.9e-05,1
2,exp_name: takeoff-aviary-v0_2023-01-18,6144,0.000511,1.0,2048,-0.888885,-0.889032,-0.888747,4.6e-05,2
3,exp_name: takeoff-aviary-v0_2023-01-18,8192,0.000526,1.0,2048,-0.888885,-0.889037,-0.888719,4.8e-05,3
4,exp_name: takeoff-aviary-v0_2023-01-18,10240,0.00053,1.0,2048,-0.888883,-0.889048,-0.888703,4.8e-05,4
0,exp_name: takeoff-aviary-v0_2023-01-18,12288,0.000505,1.0,2048,-0.888879,-0.889037,-0.888711,4.7e-05,5
1,exp_name: takeoff-aviary-v0_2023-01-18,14336,0.000492,1.0,2048,-0.888875,-0.889024,-0.888696,4.8e-05,6
2,exp_name: takeoff-aviary-v0_2023-01-18,16384,0.000554,1.0,2048,-0.88887,-0.889023,-0.888703,4.7e-05,7
3,exp_name: takeoff-aviary-v0_2023-01-18,18432,0.000518,1.0,2048,-0.888864,-0.889024,-0.888719,4.8e-05,8
4,exp_name: takeoff-aviary-v0_2023-01-18,20480,0.000538,1.0,2048,-0.888858,-0.889041,-0.888708,4.9e-05,9
0,exp_name: takeoff-aviary-v0_2023-01-18,22528,0.000483,1.0,2048,-0.888847,-0.888995,-0.888659,4.7e-05,10
1,exp_name: takeoff-aviary-v0_2023-01-18,24576,0.000433,1.0,2048,-0.888841,-0.889003,-0.88868,4.8e-05,11
2,exp_name: takeoff-aviary-v0_2023-01-18,26624,0.000431,1.0,2048,-0.888831,-0.888993,-0.888654,4.8e-05,12
3,exp_name: takeoff-aviary-v0_2023-01-18,28672,0.000431,1.0,2048,-0.888819,-0.888973,-0.888652,4.8e-05,13
4,exp_name: takeoff-aviary-v0_2023-01-18,30720,0.000435,1.0,2048,-0.888807,-0.888974,-0.88865,4.8e-05,14
0,exp_name: takeoff-aviary-v0_2023-01-18,32768,0.00043,1.0,2048,-0.888796,-0.88895,-0.888632,4.9e-05,15
1,exp_name: takeoff-aviary-v0_2023-01-18,34816,0.000432,1.0,2048,-0.888782,-0.888936,-0.888609,5e-05,16
